,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf
0,evid_mlecombo_kl0.5,0.7484250664710999,0.038676537573337555,3.5109524726867676,1.0918424129486084,10.267166137695312,3.9896724224090576,0.6165245771408081,0.061586908996105194,0.6064330339431763,0.044207096099853516,0.3824271559715271,0.00047204113798215985
