,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf
0,evid_combo_kl0.5,0.7397704124450684,0.04411362484097481,3.4940743446350098,0.9691067337989807,15.605447769165039,5.240569114685059,0.5673843026161194,0.06095736846327782,0.602962076663971,0.043953850865364075,0.3823743462562561,0.0004675659292843193
