,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,mcdrop_all_0.1,0.7062188386917114,0.04635108262300491,4.489510536193848,1.0643577575683594,23.77057456970215,7.17809534072876,0.5631647109985352,0.0667518898844719,0.6023772954940796,0.047112248837947845,0.5358138680458069,0.022071275860071182,0.7168563008308411,0.04165812209248543,6.217313766479492,3.0276880264282227,0.503371000289917,0.013405779376626015
