,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,mcdrop_encoder1_0.05,0.699788510799408,0.04430074617266655,5.5045294761657715,2.172717809677124,22.390953063964844,7.072913646697998,0.5784790515899658,0.066506527364254,0.581693708896637,0.04372052475810051,0.51869797706604,0.016617385670542717,0.7053731083869934,0.04326528310775757,18.758501052856445,6.642175197601318,0.5146340131759644,0.016385870054364204
