,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.53172207,7.0,55.458515,0.42857143,0.54545456,0.59344995,0.5570278,31.921398,0.5418784,mcdrop_encoderboth_0.4
1,0.8644973,1.4142135,7.259868,0.72,0.7514231,0.47187838,0.86202484,1.0244942,0.4697655,mcdrop_encoderboth_0.4
2,0.61658204,7.204135,30.464716,0.66071427,0.76525337,0.57668054,0.61761355,4.7619047,0.5709895,mcdrop_encoderboth_0.4
3,0.5673439,6.7415605,47.065594,0.45833334,0.54894435,0.5258831,0.5843829,17.318756,0.49961853,mcdrop_encoderboth_0.4
4,0.902931,1.4142135,5.273416,0.7,0.6978193,0.42350516,0.8998025,0.60309637,0.42633238,mcdrop_encoderboth_0.4
5,0.39800996,8.423709,69.268295,0.3877551,0.53226614,0.6427229,0.44288224,54.390247,0.58299565,mcdrop_encoderboth_0.4
6,0.64261335,4.582576,40.389107,0.3030303,0.45548654,0.561038,0.6629055,22.101168,0.51886004,mcdrop_encoderboth_0.4
7,0.51818496,10.963561,51.338825,0.37606838,0.5325885,0.6368404,0.5740919,39.804325,0.5849558,mcdrop_encoderboth_0.4
8,0.59823006,5.0990195,19.2,0.75,0.79620856,0.5641377,0.6017458,4.48,0.5242454,mcdrop_encoderboth_0.4
9,0.5044423,11.40947,54.139668,0.2638889,0.39132035,0.5392669,0.48929384,41.972645,0.5230601,mcdrop_encoderboth_0.4
10,0.5349854,3.0,18.518518,0.64285713,0.61433446,0.5890475,0.5392157,3.7037036,0.53795975,mcdrop_encoderboth_0.4
11,0.7025066,11.489043,20.50909,0.75,0.48803827,0.48318824,0.7389313,1.8181818,0.46159837,mcdrop_encoderboth_0.4
12,0.7911082,2.4494898,20.42853,0.5897436,0.6925304,0.4730451,0.79607844,5.92897,0.4650981,mcdrop_encoderboth_0.4
13,0.90344876,1.4142135,13.555454,0.5217391,0.65489566,0.41276765,0.90838796,10.419631,0.40799475,mcdrop_encoderboth_0.4
14,0.8848257,1.4142135,9.806553,0.7826087,0.8304915,0.43504232,0.88019955,4.506318,0.43430516,mcdrop_encoderboth_0.4
15,0.8308686,3.7416575,12.702961,0.6923077,0.75,0.45334062,0.82978016,1.5600127,0.44467488,mcdrop_encoderboth_0.4
16,0.74981606,1.4142135,2.835821,0.6666667,0.5714286,0.5108078,0.7577975,1.4179105,0.4895875,mcdrop_encoderboth_0.4
17,0.77148706,4.0,14.43038,0.6923077,0.77175283,0.48968256,0.7633851,2.1518986,0.4846973,mcdrop_encoderboth_0.4
18,0.8096234,1.7320508,5.142678,0.73170733,0.7553108,0.4924085,0.80658436,1.4894952,0.4881211,mcdrop_encoderboth_0.4
19,0.7577616,2.828427,20.625645,0.60465115,0.7017729,0.5183053,0.7643243,0.9969061,0.5027005,mcdrop_encoderboth_0.4
20,0.7109338,5.0,30.266827,0.33962265,0.48966268,0.59584564,0.7263894,19.660162,0.55860007,mcdrop_encoderboth_0.4
21,0.72407407,2.236068,0.8604794,0.51111114,0.55739796,0.5401838,0.72371495,1.8438843,0.5203696,mcdrop_encoderboth_0.4
22,0.8235586,1.4142135,9.49397,0.75,0.77227724,0.48460424,0.82181907,1.0995507,0.47826234,mcdrop_encoderboth_0.4
23,0.63185376,6.601426,71.31051,0.75,0.5895954,0.55384976,0.6539535,40.25974,0.5393013,mcdrop_encoderboth_0.4
24,0.81942385,2.236068,11.570048,0.53125,0.6139955,0.532713,0.8188696,1.8518518,0.5362636,mcdrop_encoderboth_0.4
25,0.5936565,7.81025,37.80636,0.225,0.36,0.641051,0.6045861,26.449892,0.6179946,mcdrop_encoderboth_0.4
26,0.8005427,4.1231055,8.140435,0.19480519,0.30379745,0.5187161,0.79661757,0.6402589,0.5187393,mcdrop_encoderboth_0.4
27,0.85150456,1.4142135,8.749322,0.7282609,0.7788345,0.47878316,0.8465964,2.9776053,0.48130184,mcdrop_encoderboth_0.4
28,0.83924496,1.4142135,15.419957,0.63414633,0.70441926,0.49009994,0.8400645,10.198612,0.48472717,mcdrop_encoderboth_0.4
29,0.7946039,4.2426405,13.795222,0.24390244,0.37649745,0.5341614,0.7924235,6.8395905,0.5327562,mcdrop_encoderboth_0.4
30,0.7460014,4.2426405,24.34844,0.36036035,0.51143134,0.56201583,0.7334714,13.843979,0.5631821,mcdrop_encoderboth_0.4
31,0.38851675,10.788859,47.667637,0.2777778,0.41666666,0.7127291,0.40770853,38.629738,0.67777956,mcdrop_encoderboth_0.4
32,0.72102505,7.0497475,17.340425,0.8181818,0.58064514,0.47517607,0.71631205,3.5106382,0.448185,mcdrop_encoderboth_0.4
33,0.7851337,2.236068,0.17344686,0.77272725,0.58352405,0.52080625,0.7856732,1.7344687,0.5139378,mcdrop_encoderboth_0.4
34,0.6141109,7.1414285,0.86021507,0.33870968,0.47727272,0.58834386,0.61686087,0.21505377,0.5560139,mcdrop_encoderboth_0.4
