,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.51407814,7.0142136,55.76419,0.42857143,0.5233266,0.5644182,0.52722555,48.427948,0.5522779,mcdrop_encoder1_0.3
1,0.86624336,1.4142135,4.23839,0.68,0.68479353,0.46668166,0.86693615,1.8617712,0.46331784,mcdrop_encoder1_0.3
2,0.6412865,5.4680195,25.18646,0.75,0.79646015,0.5474896,0.6436782,16.896156,0.545263,mcdrop_encoder1_0.3
3,0.57569295,6.5066805,38.08976,0.45833334,0.5219454,0.48903218,0.5998682,25.431532,0.4782074,mcdrop_encoder1_0.3
4,0.90524656,1.4142135,3.8134813,0.65,0.67205167,0.42334878,0.90573114,1.2392895,0.42264876,mcdrop_encoder1_0.3
5,0.4291742,9.486833,65.12195,0.3469388,0.49908257,0.6180426,0.4474143,60.081303,0.6017593,mcdrop_encoder1_0.3
6,0.6497808,4.1231055,40.233463,0.3030303,0.44624746,0.5238478,0.6560999,36.498055,0.5173047,mcdrop_encoder1_0.3
7,0.5217694,11.009072,52.16272,0.3846154,0.5386179,0.63357294,0.5471762,47.734295,0.6150681,mcdrop_encoder1_0.3
8,0.60663784,5.0990195,15.2,0.7125,0.73768044,0.5493875,0.6116173,8.106667,0.54047227,mcdrop_encoder1_0.3
9,0.49183476,12.364803,50.10799,0.29166666,0.42663658,0.54728496,0.505597,43.62851,0.5423702,mcdrop_encoder1_0.3
10,0.5687134,2.2467391,19.047619,0.64285713,0.63380283,0.5671217,0.57223797,13.227513,0.55958015,mcdrop_encoder1_0.3
11,0.7148676,10.049875,14.254545,0.7916667,0.5192926,0.47225705,0.72380954,6.181818,0.46812177,mcdrop_encoder1_0.3
12,0.78520006,3.1622777,24.684473,0.4871795,0.60359114,0.48719248,0.7910981,19.313179,0.47793573,mcdrop_encoder1_0.3
13,0.90827036,1.4142135,12.009021,0.5797101,0.69079554,0.41028112,0.91243756,10.237065,0.40337178,mcdrop_encoder1_0.3
14,0.8717638,1.4142135,15.140333,0.73913044,0.8197065,0.45623758,0.8752094,13.082857,0.45101157,mcdrop_encoder1_0.3
15,0.8351836,3.5914063,13.594397,0.7307692,0.7096172,0.4478888,0.8355207,10.092327,0.44557482,mcdrop_encoder1_0.3
16,0.7530333,1.7320508,9.328359,0.625,0.5699482,0.50467694,0.75483614,3.8805969,0.49909753,mcdrop_encoder1_0.3
17,0.7529894,4.0,14.746836,0.59615386,0.67172265,0.50422597,0.7583035,9.082278,0.50111866,mcdrop_encoder1_0.3
18,0.8057485,1.7320508,3.621825,0.75609756,0.71239555,0.48913506,0.8075994,0.50172466,0.48787495,mcdrop_encoder1_0.3
19,0.75373065,3.0,14.558268,0.6511628,0.71668756,0.5101191,0.7573663,8.044002,0.5031649,mcdrop_encoder1_0.3
20,0.71793276,4.472136,29.44378,0.3207547,0.46321526,0.5801563,0.7231535,26.563124,0.5740658,mcdrop_encoder1_0.3
21,0.7185629,2.9174235,15.550092,0.53333336,0.58800775,0.5278576,0.72134894,6.023356,0.5173441,mcdrop_encoder1_0.3
22,0.8211652,1.4142135,7.6140933,0.76785713,0.81926435,0.48952165,0.82282174,2.7902577,0.4864676,mcdrop_encoder1_0.3
23,0.5880016,6.651988,97.16647,0.75,0.527027,0.54354876,0.61127347,82.762695,0.541152,mcdrop_encoder1_0.3
24,0.8225843,2.236068,15.47504,0.53125,0.5614267,0.52735084,0.82544714,10.99839,0.52453035,mcdrop_encoder1_0.3
25,0.63035923,5.7445626,32.467846,0.25,0.3908046,0.6025792,0.63783634,27.735987,0.5959351,mcdrop_encoder1_0.3
26,0.7944413,4.2426405,3.0535426,0.24675325,0.37087643,0.5193532,0.7941072,0.78097516,0.5151767,mcdrop_encoder1_0.3
27,0.853104,1.4142135,9.420743,0.76086956,0.78491336,0.47482875,0.85290843,6.910213,0.47486958,mcdrop_encoder1_0.3
28,0.8443035,1.4142135,11.390285,0.63414633,0.66775626,0.4882322,0.8463774,8.968653,0.48417017,mcdrop_encoder1_0.3
29,0.78737867,4.472136,17.201365,0.20731707,0.32484075,0.53180695,0.79506785,13.440273,0.52784425,mcdrop_encoder1_0.3
30,0.7529888,5.0,21.167948,0.3783784,0.5304857,0.55112135,0.7586676,18.058132,0.54540825,mcdrop_encoder1_0.3
31,0.4137031,9.165152,51.069,0.2638889,0.39686683,0.66076297,0.41836384,44.023323,0.6356562,mcdrop_encoder1_0.3
32,0.7213847,7.46983,9.468085,0.8181818,0.6,0.4653609,0.72727275,0.8510638,0.45856988,mcdrop_encoder1_0.3
33,0.7695672,3.3166249,9.113844,0.8181818,0.47368422,0.51810133,0.77877766,1.4979502,0.5095601,mcdrop_encoder1_0.3
34,0.6020558,7.493293,4.7311826,0.29032257,0.42206895,0.5752779,0.6161935,0.0,0.5649392,mcdrop_encoder1_0.3
