,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.47055215,8.602325,57.641922,0.36507937,0.4670728,0.6036765,0.47055215,57.641922,0.6036765,ssn_prehead32_rank15_sdice1
1,0.8597985,1.4142135,6.9686413,0.68,0.7093644,0.47718018,0.8597985,6.9686413,0.47718018,ssn_prehead32_rank15_sdice1
2,0.65085423,4.1231055,27.051062,0.8035714,0.8411215,0.55667746,0.65085423,27.051062,0.55667746,ssn_prehead32_rank15_sdice1
3,0.59011626,4.521834,41.657078,0.625,0.6603774,0.5191992,0.59011626,41.657078,0.5191992,ssn_prehead32_rank15_sdice1
4,0.8943884,1.7320508,5.0417385,0.7,0.6686567,0.4421471,0.8943884,5.0417385,0.4421471,ssn_prehead32_rank15_sdice1
5,0.35989717,11.905757,73.49593,0.3469388,0.50386596,0.7008548,0.35989717,73.49593,0.7008548,ssn_prehead32_rank15_sdice1
6,0.65459883,4.472136,40.933853,0.24242425,0.34042552,0.5506668,0.65459883,40.933853,0.5506668,ssn_prehead32_rank15_sdice1
7,0.53893864,10.630146,50.566425,0.41025642,0.5675841,0.6211383,0.53893864,50.56643,0.6211383,ssn_prehead32_rank15_sdice1
8,0.59089464,3.7416575,32.48,0.7625,0.81950164,0.5812143,0.59089464,32.480003,0.5812143,ssn_prehead32_rank15_sdice1
9,0.48472708,10.53928,56.2275,0.3472222,0.48958072,0.551795,0.48472708,56.2275,0.551795,ssn_prehead32_rank15_sdice1
10,0.521251,15.529001,35.05291,0.71428573,0.7236842,0.6007946,0.521251,35.05291,0.6007946,ssn_prehead32_rank15_sdice1
11,0.6989955,10.468932,9.963636,0.7083333,0.5074627,0.50956273,0.6989955,9.963636,0.50956273,ssn_prehead32_rank15_sdice1
12,0.7624848,2.236068,31.317875,0.51282054,0.62947065,0.5198627,0.7624848,31.317875,0.5198627,ssn_prehead32_rank15_sdice1
13,0.89541304,1.4142135,15.276398,0.6086956,0.70804596,0.42572168,0.89541304,15.276398,0.42572168,ssn_prehead32_rank15_sdice1
14,0.8716428,1.4142135,11.394386,0.73913044,0.7617108,0.45059994,0.8716428,11.394386,0.45059994,ssn_prehead32_rank15_sdice1
15,0.8191138,3.14605,16.778095,0.7307692,0.7169811,0.4716351,0.8191138,16.778097,0.4716351,ssn_prehead32_rank15_sdice1
16,0.75255305,1.4142135,10.0,0.625,0.5418719,0.5181391,0.75255305,10.0,0.5181391,ssn_prehead32_rank15_sdice1
17,0.7502672,3.7416575,22.341772,0.61538464,0.68603045,0.52229166,0.7502672,22.341772,0.52229166,ssn_prehead32_rank15_sdice1
18,0.8036596,1.7320508,6.349953,0.7804878,0.762164,0.49306598,0.8036596,6.349953,0.49306598,ssn_prehead32_rank15_sdice1
19,0.755391,2.4494898,14.283258,0.6976744,0.7362816,0.5073814,0.755391,14.283259,0.5073814,ssn_prehead32_rank15_sdice1
20,0.69757456,6.0,33.067837,0.31132075,0.44763407,0.5992013,0.69757456,33.067833,0.5992013,ssn_prehead32_rank15_sdice1
21,0.71428573,2.342779,5.654579,0.53333336,0.6006826,0.54441506,0.71428573,5.654579,0.54441506,ssn_prehead32_rank15_sdice1
22,0.81526583,1.4142135,11.64578,0.76785713,0.7854756,0.49530473,0.81526583,11.645779,0.49530473,ssn_prehead32_rank15_sdice1
23,0.62872154,2.8627417,69.657616,0.8214286,0.6216216,0.53952736,0.62872154,69.657616,0.53952736,ssn_prehead32_rank15_sdice1
24,0.82203484,2.0,12.954911,0.53125,0.56838906,0.5383254,0.82203484,12.954911,0.5383254,ssn_prehead32_rank15_sdice1
25,0.5927199,8.062258,44.673622,0.2125,0.33949703,0.62424994,0.5927199,44.673622,0.62424994,ssn_prehead32_rank15_sdice1
26,0.79446095,3.6055512,5.9100823,0.25324675,0.37310073,0.52398974,0.79446095,5.9100823,0.52398974,ssn_prehead32_rank15_sdice1
27,0.8447335,1.4142135,12.765336,0.73913044,0.75744915,0.48620844,0.8447335,12.765336,0.48620844,ssn_prehead32_rank15_sdice1
28,0.8271904,1.4142135,18.214884,0.64634144,0.6968042,0.5026811,0.8271904,18.214884,0.5026811,ssn_prehead32_rank15_sdice1
29,0.79818916,4.472136,17.556314,0.23170732,0.35403726,0.5252479,0.79818916,17.556314,0.5252479,ssn_prehead32_rank15_sdice1
30,0.7127922,6.164414,31.831434,0.35135135,0.5031211,0.58451617,0.7127922,31.831434,0.58451617,ssn_prehead32_rank15_sdice1
31,0.40113172,9.677527,45.432457,0.2777778,0.41666666,0.72133946,0.40113172,45.432457,0.72133946,ssn_prehead32_rank15_sdice1
32,0.6987952,7.8166256,23.404255,0.8181818,0.62068963,0.51634014,0.6987952,23.404255,0.51634014,ssn_prehead32_rank15_sdice1
33,0.7481078,4.0,8.325449,0.77272725,0.42834646,0.5454913,0.7481078,8.325449,0.5454913,ssn_prehead32_rank15_sdice1
34,0.60754853,5.3851647,4.37276,0.33870968,0.47850853,0.6007194,0.60754853,4.37276,0.6007194,ssn_prehead32_rank15_sdice1
