,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.42861706,11.661903,63.27511,0.34920636,0.48720887,0.6324591,0.42861706,63.275112,0.6324591,ssn_prehead64_rank50_sdice0
1,0.86083126,1.4142135,1.7993655,0.72,0.7171315,0.47919697,0.86083126,1.7993655,0.47919697,ssn_prehead64_rank50_sdice0
2,0.61296034,7.790802,37.98049,0.64285713,0.75164837,0.5681993,0.61296034,37.980495,0.5681993,ssn_prehead64_rank50_sdice0
3,0.5548484,7.242156,46.317608,0.5208333,0.5879791,0.5565696,0.5548484,46.317608,0.5565696,ssn_prehead64_rank50_sdice0
4,0.89289194,2.0,0.14341927,0.75,0.7933884,0.45099142,0.89289194,0.14341927,0.45099142,ssn_prehead64_rank50_sdice0
5,0.41580546,9.219544,66.26016,0.3877551,0.5399645,0.66202605,0.41580546,66.26016,0.66202605,ssn_prehead64_rank50_sdice0
6,0.65802115,5.0990195,37.976654,0.24242425,0.3478261,0.5477456,0.65802115,37.976654,0.5477456,ssn_prehead64_rank50_sdice0
7,0.5633432,11.224972,43.511845,0.4017094,0.5470417,0.6106283,0.5633432,43.511845,0.6106283,ssn_prehead64_rank50_sdice0
8,0.60355395,4.358899,25.92,0.7125,0.7946863,0.5890799,0.60355395,25.92,0.5890799,ssn_prehead64_rank50_sdice0
9,0.5296846,9.502515,44.78042,0.3472222,0.48062482,0.54042816,0.5296846,44.78042,0.54042816,ssn_prehead64_rank50_sdice0
10,0.5465743,2.4494898,28.174603,0.5714286,0.5633803,0.58020175,0.5465743,28.174603,0.58020175,ssn_prehead64_rank50_sdice0
11,0.7185629,11.783453,6.4727273,0.5833333,0.41687346,0.49507296,0.7185629,6.472727,0.49507296,ssn_prehead64_rank50_sdice0
12,0.76978415,2.4494898,28.646904,0.4871795,0.6020719,0.5077485,0.76978415,28.646904,0.5077485,ssn_prehead64_rank50_sdice0
13,0.9017983,1.4142135,13.380943,0.5652174,0.707483,0.41416934,0.9017983,13.380943,0.41416934,ssn_prehead64_rank50_sdice0
14,0.87211764,1.4142135,9.90719,0.6086956,0.6942149,0.44749495,0.87211764,9.907189,0.44749495,ssn_prehead64_rank50_sdice0
15,0.821875,4.1231055,16.618912,0.6923077,0.7346939,0.4744742,0.821875,16.61891,0.4744742,ssn_prehead64_rank50_sdice0
16,0.73363155,2.236068,16.492537,0.45833334,0.48798522,0.5204448,0.73363155,16.492537,0.5204448,ssn_prehead64_rank50_sdice0
17,0.7632121,3.4782467,15.56962,0.65384614,0.7446954,0.5135725,0.7632121,15.56962,0.5135725,ssn_prehead64_rank50_sdice0
18,0.7946683,2.0,3.496394,0.75609756,0.69582045,0.50474423,0.7946683,3.496394,0.50474423,ssn_prehead64_rank50_sdice0
19,0.74473155,2.236068,12.409762,0.6395349,0.722617,0.5217708,0.74473155,12.409763,0.5217708,ssn_prehead64_rank50_sdice0
20,0.69684124,6.4807405,33.997078,0.254717,0.39831403,0.59252447,0.69684124,33.997078,0.59252447,ssn_prehead64_rank50_sdice0
21,0.71567184,3.0892527,9.035034,0.4888889,0.50691247,0.55109835,0.71567184,9.035034,0.55109835,ssn_prehead64_rank50_sdice0
22,0.8127934,1.4142135,11.101915,0.75,0.73754156,0.49619916,0.8127934,11.101915,0.49619916,ssn_prehead64_rank50_sdice0
23,0.6041056,4.570362,81.818184,0.75,0.6,0.57039756,0.6041056,81.818184,0.57039756,ssn_prehead64_rank50_sdice0
24,0.81826776,2.0,12.971014,0.46875,0.53571427,0.5351766,0.81826776,12.971014,0.5351766,ssn_prehead64_rank50_sdice0
25,0.5903166,8.306623,43.630188,0.2,0.3292683,0.61446184,0.5903166,43.630184,0.61446184,ssn_prehead64_rank50_sdice0
26,0.7808629,4.358899,2.209245,0.24025974,0.36840358,0.53410536,0.7808629,2.209245,0.53410536,ssn_prehead64_rank50_sdice0
27,0.8331496,1.4142135,10.842821,0.7282609,0.75864124,0.50514555,0.8331496,10.842821,0.50514555,ssn_prehead64_rank50_sdice0
28,0.8292914,1.4142135,18.052166,0.5487805,0.6569343,0.5020534,0.8292914,18.052166,0.5020534,ssn_prehead64_rank50_sdice0
29,0.7936108,5.0,15.8157,0.25609756,0.39009288,0.52492625,0.7936108,15.815699,0.52492625,ssn_prehead64_rank50_sdice0
30,0.7078427,8.062258,31.928616,0.2972973,0.44960165,0.57842547,0.7078427,31.928617,0.57842547,ssn_prehead64_rank50_sdice0
31,0.41223404,9.470978,53.838676,0.22222222,0.34854773,0.673274,0.41223404,53.838676,0.673274,ssn_prehead64_rank50_sdice0
32,0.6893764,5.0990195,15.74468,0.8181818,0.6457399,0.53230894,0.6893764,15.74468,0.53230894,ssn_prehead64_rank50_sdice0
33,0.7657775,3.0,5.1245666,0.90909094,0.50541514,0.5185039,0.7657775,5.1245666,0.5185039,ssn_prehead64_rank50_sdice0
34,0.58547163,7.368696,1.6487455,0.30645162,0.45148516,0.60876596,0.58547163,1.6487455,0.60876596,ssn_prehead64_rank50_sdice0
