,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.60072446,4.1231055,43.27511,0.50793654,0.6122532,0.57107556,0.6231769,35.32751,0.556348,mcdrop_encoder1_0.4
1,0.8750604,1.4142135,6.282178,0.7,0.6708701,0.45639816,0.8735731,4.5920224,0.45778924,mcdrop_encoder1_0.4
2,0.62890095,5.3851647,30.866322,0.75,0.8035714,0.5727359,0.6397618,21.199081,0.5640072,mcdrop_encoder1_0.4
3,0.6284419,3.3829894,22.382048,0.6666667,0.6315789,0.5200679,0.6252366,7.5373993,0.51878375,mcdrop_encoder1_0.4
4,0.9124001,1.0,6.641415,0.75,0.69863015,0.41086942,0.913934,4.6482553,0.40953064,mcdrop_encoder1_0.4
5,0.5065076,6.204449,50.081303,0.42857143,0.5753425,0.6241236,0.5327784,43.739838,0.6078101,mcdrop_encoder1_0.4
6,0.68510836,4.1709194,31.206226,0.36363637,0.49382716,0.54296505,0.684832,28.638134,0.536099,mcdrop_encoder1_0.4
7,0.56530344,10.881115,43.872295,0.41880342,0.568359,0.616113,0.5959468,37.38414,0.60403574,mcdrop_encoder1_0.4
8,0.6235489,2.236068,7.04,0.8125,0.78868896,0.58525264,0.62575674,0.16,0.5794443,mcdrop_encoder1_0.4
9,0.53218883,8.949844,49.028076,0.3472222,0.4784689,0.5452492,0.54739654,38.228943,0.53372365,mcdrop_encoder1_0.4
10,0.58593184,2.236068,17.592592,0.64285713,0.63380283,0.59358704,0.59090906,10.05291,0.5833845,mcdrop_encoder1_0.4
11,0.72109777,7.127082,12.0,0.7083333,0.54207265,0.50576705,0.74219316,0.29090908,0.49328625,mcdrop_encoder1_0.4
12,0.7975919,2.828427,19.606691,0.51282054,0.5874499,0.4844854,0.8056036,13.530965,0.47436056,mcdrop_encoder1_0.4
13,0.91693693,1.4142135,9.6222515,0.6231884,0.7053628,0.39719743,0.9207619,8.022122,0.39040583,mcdrop_encoder1_0.4
14,0.88477343,1.4142135,12.221849,0.73913044,0.7602484,0.4398211,0.8870977,9.225092,0.43403697,mcdrop_encoder1_0.4
15,0.82559305,3.0,9.42375,0.7692308,0.68222624,0.46525308,0.8275979,4.9984083,0.46242628,mcdrop_encoder1_0.4
16,0.77853364,1.4142135,2.5373135,0.7083333,0.57223004,0.51057434,0.77976656,0.22388059,0.5067429,mcdrop_encoder1_0.4
17,0.77455854,2.4494898,15.411392,0.63461536,0.7266839,0.5136174,0.7756325,9.873418,0.506638,mcdrop_encoder1_0.4
18,0.8125,1.7320508,7.839448,0.7804878,0.7701077,0.49563786,0.8143732,2.3518345,0.4931935,mcdrop_encoder1_0.4
19,0.7580417,3.0,17.789618,0.627907,0.7011166,0.5257173,0.7602714,12.616019,0.5212663,mcdrop_encoder1_0.4
20,0.74959034,2.9142137,21.770874,0.35849056,0.4925736,0.56617165,0.75449973,17.828222,0.5592202,mcdrop_encoder1_0.4
21,0.7503591,2.0,13.952059,0.5555556,0.5863192,0.52668226,0.7537423,0.86047935,0.51941776,mcdrop_encoder1_0.4
22,0.82049334,1.4142135,13.076378,0.83928573,0.7966102,0.50181973,0.82762057,8.276188,0.48982087,mcdrop_encoder1_0.4
23,0.67465264,1.7320508,46.399055,0.6785714,0.5870237,0.5546039,0.67578125,29.51594,0.5454348,mcdrop_encoder1_0.4
24,0.8177526,2.828427,13.164251,0.5,0.54545456,0.5400628,0.82204115,7.4879227,0.5329091,mcdrop_encoder1_0.4
25,0.66058964,5.019804,29.62873,0.25,0.3809524,0.5974781,0.673164,23.222519,0.5942023,mcdrop_encoder1_0.4
26,0.8104941,3.1622777,9.05509,0.25324675,0.38329238,0.5148967,0.8146199,4.80546,0.5095882,mcdrop_encoder1_0.4
27,0.86056405,1.4142135,8.795196,0.73913044,0.7937743,0.4747384,0.86023456,6.918554,0.47325954,mcdrop_encoder1_0.4
28,0.85093886,1.0,9.35152,0.70731705,0.71405876,0.48072082,0.8515642,7.2122517,0.4806288,mcdrop_encoder1_0.4
29,0.7862186,4.1231055,14.361774,0.24390244,0.36204058,0.53203934,0.7903051,9.9112625,0.52823865,mcdrop_encoder1_0.4
30,0.7874971,2.0,10.628147,0.45045045,0.59750134,0.53357005,0.78744745,8.843537,0.53128666,mcdrop_encoder1_0.4
31,0.4126783,10.217557,46.69582,0.2777778,0.42168674,0.70566887,0.42676312,38.77551,0.6961799,mcdrop_encoder1_0.4
32,0.745977,4.5660095,14.893617,0.8181818,0.62068963,0.48781493,0.7486567,7.12766,0.48543966,mcdrop_encoder1_0.4
33,0.7827494,2.236068,5.1245666,0.6818182,0.47215497,0.52277267,0.7823349,0.96184176,0.51891947,mcdrop_encoder1_0.4
34,0.64329475,4.488702,10.609319,0.43548387,0.5765832,0.58636117,0.65379584,1.5053763,0.5802753,mcdrop_encoder1_0.4
