,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead32_rank15_sdice0.1,0.7052205801010132,0.04319307208061218,4.175452709197998,0.885729193687439,25.476327896118164,6.029435157775879,0.5585622787475586,0.062050990760326385,0.6109570860862732,0.04784254729747772,0.5422360301017761,0.020422574132680893,0.705220639705658,0.04319307208061218,25.476327896118164,6.029435157775879,0.5422360301017761,0.020422574132680893
