,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5122467,7.3484693,55.58952,0.41269842,0.5408216,0.5853821,0.49477035,7.9475985,0.5162225,mcdrop_all_0.3
1,0.8654829,1.4142135,2.6002393,0.74,0.7688312,0.46926793,0.85744905,0.66046077,0.46912172,mcdrop_all_0.3
2,0.6560623,5.3851647,23.264486,0.75,0.8,0.53650784,0.6171538,0.11474469,0.5420629,mcdrop_all_0.3
3,0.57051736,7.7392426,37.62946,0.5,0.57831323,0.50847125,0.544269,12.313004,0.48160964,mcdrop_all_0.3
4,0.9059521,1.4142135,4.023094,0.6,0.6315789,0.4184672,0.8937978,0.6104512,0.43182662,mcdrop_all_0.3
5,0.37905237,11.056655,69.5935,0.30612245,0.4528302,0.67416644,0.40653154,10.569106,0.52174294,mcdrop_all_0.3
6,0.6273323,5.7445626,45.680935,0.21212122,0.33333334,0.5682679,0.61646396,3.1128404,0.48611066,mcdrop_all_0.3
7,0.54169494,12.907279,48.09475,0.34188035,0.4982699,0.6262569,0.5697823,17.044285,0.50727284,mcdrop_all_0.3
8,0.61101246,4.700844,19.84,0.725,0.7986231,0.5691035,0.58987784,4.5333333,0.50772464,mcdrop_all_0.3
9,0.48971784,12.545825,49.460045,0.30555555,0.42591214,0.5314137,0.48646325,17.422606,0.48587823,mcdrop_all_0.3
10,0.589313,15.529001,26.719576,0.5,0.53333336,0.5691482,0.51873624,0.52910054,0.47553006,mcdrop_all_0.3
11,0.7236111,8.80872,9.454545,0.7083333,0.48056537,0.4791734,0.70996016,1.7454545,0.4734994,mcdrop_all_0.3
12,0.77303755,3.793326,28.001175,0.46153846,0.6055046,0.49478585,0.76625884,4.5201054,0.46091273,mcdrop_all_0.3
13,0.90606165,1.4142135,12.913792,0.5797101,0.7000165,0.40946576,0.90159863,2.1746716,0.4123965,mcdrop_all_0.3
14,0.870731,1.4142135,15.665884,0.5652174,0.710559,0.4519526,0.8671509,1.3865592,0.44872317,mcdrop_all_0.3
15,0.8295059,4.1231055,17.000956,0.6923077,0.7844037,0.4605645,0.8106324,0.47755492,0.44757757,mcdrop_all_0.3
16,0.76475155,1.4142135,7.761194,0.7083333,0.57223004,0.5153728,0.719082,1.5671643,0.4921066,mcdrop_all_0.3
17,0.7703192,3.0,16.613924,0.65384614,0.72951883,0.48634768,0.7376491,2.21519,0.49288923,mcdrop_all_0.3
18,0.80826765,1.7320508,5.0486045,0.7804878,0.7705538,0.4863755,0.77372146,2.869238,0.50024736,mcdrop_all_0.3
19,0.7474475,4.358899,21.553799,0.59302324,0.7061878,0.5244603,0.7327513,3.3001032,0.5095301,mcdrop_all_0.3
20,0.7113989,5.0,29.855303,0.31132075,0.45244217,0.5862233,0.71993,6.3852386,0.5405562,mcdrop_all_0.3
21,0.71071863,3.0,1.8438845,0.51111114,0.5897436,0.53768665,0.68439716,2.5199754,0.4972159,mcdrop_all_0.3
22,0.8193482,1.4142135,3.7242846,0.76785713,0.7431589,0.49282172,0.8056734,0.74485695,0.49155286,mcdrop_all_0.3
23,0.60855526,4.1231055,92.56198,0.89285713,0.6849315,0.5321701,0.6406406,35.89138,0.50498074,mcdrop_all_0.3
24,0.82581145,2.236068,8.373591,0.46875,0.5787181,0.5259434,0.8112978,0.064412236,0.5354239,mcdrop_all_0.3
25,0.5935285,8.062258,42.513954,0.2,0.32298136,0.62201077,0.620876,5.314244,0.553498,mcdrop_all_0.3
26,0.7957504,4.2426405,5.959333,0.24025974,0.36574543,0.524544,0.77532125,0.78097516,0.5269243,mcdrop_all_0.3
27,0.85156024,1.4142135,10.897035,0.6847826,0.7541199,0.47884235,0.84244764,2.0434546,0.48213857,mcdrop_all_0.3
28,0.83654445,1.4142135,16.18569,0.58536583,0.6930601,0.49685568,0.8379552,3.9052405,0.48354065,mcdrop_all_0.3
29,0.78798336,4.8989797,18.0,0.2195122,0.34155598,0.5317251,0.7939385,4.87372,0.5216245,mcdrop_all_0.3
30,0.72637177,5.3851647,28.845304,0.33333334,0.49618322,0.57171935,0.7271823,8.339959,0.55045617,mcdrop_all_0.3
31,0.3858839,9.257397,52.672497,0.2638889,0.3926325,0.68452436,0.38159806,0.6802721,0.5871178,mcdrop_all_0.3
32,0.71291864,5.3851647,22.127659,0.72727275,0.6824645,0.5096021,0.67301965,4.893617,0.46529362,mcdrop_all_0.3
33,0.7603555,3.0,1.2929676,0.59090906,0.45882353,0.5349104,0.7128626,3.4689374,0.5407204,mcdrop_all_0.3
34,0.57207036,7.290364,8.530466,0.27419356,0.41172722,0.59422636,0.5719249,4.8028674,0.51633507,mcdrop_all_0.3
