,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,mcdrop_encoderboth_0.2,0.7171729207038879,0.04362073168158531,4.800946235656738,1.1422606706619263,21.64634895324707,6.147959232330322,0.548644483089447,0.06356193125247955,0.601998507976532,0.047489017248153687,0.5335224866867065,0.02117999643087387,0.7242101430892944,0.04090975970029831,9.082064628601074,4.533389568328857,0.5181460380554199,0.01732303574681282
