,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.58331054,5.477226,40.393013,0.50793654,0.56494325,0.5516467,0.4414221,16.986898,0.5382372,mcdrop_all_0.4
1,0.87514985,1.4142135,4.768839,0.68,0.6898551,0.45383,0.84219706,3.380311,0.48371792,mcdrop_all_0.4
2,0.63686776,5.0,29.288584,0.76785713,0.84370124,0.5675268,0.58634984,7.630522,0.55704224,mcdrop_all_0.4
3,0.5817518,6.666979,42.347527,0.5416667,0.58035713,0.50907063,0.47780374,2.9919448,0.4925073,mcdrop_all_0.4
4,0.90799254,1.4142135,4.593094,0.7,0.7241379,0.41530642,0.8760699,0.13606443,0.45803982,mcdrop_all_0.4
5,0.45260665,7.3484693,62.76423,0.42857143,0.5864662,0.6420922,0.31895572,21.626017,0.50361323,mcdrop_all_0.4
6,0.6548498,5.3851647,41.945526,0.3030303,0.44444445,0.5588874,0.5631832,17.431908,0.4765672,mcdrop_all_0.4
7,0.51900035,11.251541,49.588055,0.36752138,0.5131625,0.6429854,0.48130524,12.3069,0.50252175,mcdrop_all_0.4
8,0.6111268,5.0,11.146667,0.7625,0.7822405,0.59354764,0.509434,5.5466666,0.4965472,mcdrop_all_0.4
9,0.5320665,9.899495,48.452126,0.33333334,0.4722222,0.5388343,0.41471863,0.7199424,0.4975072,mcdrop_all_0.4
10,0.5548961,2.236068,21.693121,0.64285713,0.63716817,0.595347,0.4641683,1.1904762,0.5131562,mcdrop_all_0.4
11,0.69720596,11.106101,23.854546,0.7083333,0.4214876,0.52590066,0.6721867,6.763636,0.4689966,mcdrop_all_0.4
12,0.7868689,2.236068,23.862637,0.53846157,0.64143425,0.5006418,0.7157859,0.4109187,0.50483525,mcdrop_all_0.4
13,0.91312855,1.4142135,10.6746855,0.5942029,0.7026017,0.40119505,0.87038296,6.7602763,0.44620693,mcdrop_all_0.4
14,0.8683648,1.4142135,16.940624,0.6956522,0.7910112,0.45951647,0.8081037,2.404115,0.4958399,mcdrop_all_0.4
15,0.8383665,2.828427,14.453996,0.7307692,0.75354105,0.46414477,0.76200134,9.519261,0.45181972,mcdrop_all_0.4
16,0.7588076,1.4142135,7.238806,0.625,0.5687204,0.52362555,0.6748311,10.597015,0.49496832,mcdrop_all_0.4
17,0.77963156,3.1622777,17.911392,0.59615386,0.6849682,0.5120411,0.67094314,2.5316455,0.51900524,mcdrop_all_0.4
18,0.8061494,1.7320508,4.1862655,0.75609756,0.73459715,0.5004823,0.73143965,5.7071185,0.52584344,mcdrop_all_0.4
19,0.7441817,5.477226,16.844276,0.6395349,0.7314304,0.5320153,0.6810763,5.1735992,0.5437248,mcdrop_all_0.4
20,0.7218687,4.2426405,28.939333,0.3301887,0.4756195,0.5856028,0.65614617,15.332537,0.554772,mcdrop_all_0.4
21,0.71465594,3.1854298,13.460357,0.53333336,0.60251045,0.5543897,0.62488127,5.8389673,0.50491965,mcdrop_all_0.4
22,0.82532513,1.4142135,6.3490186,0.8035714,0.7836571,0.49304563,0.76924926,3.4523528,0.5111934,mcdrop_all_0.4
23,0.6391478,6.826092,65.99764,0.71428573,0.51724136,0.54757917,0.6315789,2.1251476,0.50014883,mcdrop_all_0.4
24,0.82424104,2.236068,10.31401,0.515625,0.6226415,0.52959853,0.787626,1.1513687,0.55736667,mcdrop_all_0.4
25,0.6213337,5.8309517,33.70541,0.2375,0.37194127,0.6110705,0.6062949,5.241446,0.5532596,mcdrop_all_0.4
26,0.80441654,3.6055512,1.8222754,0.25974026,0.3883495,0.5185935,0.75350744,4.0315204,0.5336594,mcdrop_all_0.4
27,0.85875016,1.4142135,8.002836,0.7826087,0.79419154,0.47334644,0.8158097,5.0919557,0.5076309,mcdrop_all_0.4
28,0.8428768,1.4142135,11.945441,0.6585366,0.6860898,0.48941585,0.8015726,5.8674326,0.5134085,mcdrop_all_0.4
29,0.803633,4.1231055,9.856655,0.24390244,0.37443513,0.5278966,0.77729714,2.7645051,0.5343557,mcdrop_all_0.4
30,0.7425066,4.8989797,22.855375,0.36036035,0.5133879,0.56816095,0.70342225,8.543158,0.5534622,mcdrop_all_0.4
31,0.4096465,10.846636,52.91545,0.2638889,0.40353984,0.6823681,0.40429634,1.0204082,0.54509956,mcdrop_all_0.4
32,0.70642203,8.135839,14.468085,0.8181818,0.56782335,0.5026557,0.63080686,5.744681,0.45690748,mcdrop_all_0.4
33,0.76945156,2.4494898,2.2075055,0.8181818,0.5217391,0.5291113,0.6484283,2.0182908,0.5637707,mcdrop_all_0.4
34,0.5840445,7.28011,6.8100357,0.29032257,0.4390244,0.6079723,0.54802465,2.2222223,0.50726193,mcdrop_all_0.4
