,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead32_rank15_sdice0.05,0.7125479578971863,0.04188290238380432,4.350733280181885,0.9716910123825073,21.184335708618164,6.186420917510986,0.5799919366836548,0.07005681842565536,0.601395845413208,0.04658030346035957,0.5327751040458679,0.01927986927330494,0.7125479578971863,0.04188290238380432,21.18433380126953,6.186420917510986,0.5327751040458679,0.01927986927330494
