,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5252465,5.477226,53.842796,0.47619048,0.5959806,0.5934912,0.5252465,53.842796,0.5934912,ssn_prehead32_rank15_sdice0.05
1,0.8626882,1.4142135,0.6916636,0.78,0.73205066,0.4794534,0.8626882,0.6916636,0.4794534,ssn_prehead32_rank15_sdice0.05
2,0.645879,5.0990195,29.804934,0.73214287,0.7680642,0.54959565,0.645879,29.804934,0.54959565,ssn_prehead32_rank15_sdice0.05
3,0.5731577,5.91608,38.377445,0.5416667,0.60523766,0.54396224,0.5731577,38.377445,0.54396224,ssn_prehead32_rank15_sdice0.05
4,0.9040854,1.4142135,0.16916119,0.65,0.64310956,0.42820206,0.9040854,0.16916119,0.42820206,ssn_prehead32_rank15_sdice0.05
5,0.48071548,7.176099,54.552845,0.40816328,0.5501783,0.62454385,0.48071548,54.55285,0.62454385,ssn_prehead32_rank15_sdice0.05
6,0.66602224,4.358899,38.988327,0.24242425,0.3601286,0.56137526,0.66602224,38.988327,0.56137526,ssn_prehead32_rank15_sdice0.05
7,0.5632627,10.34408,39.649845,0.46153846,0.6004922,0.60337293,0.5632627,39.649845,0.60337293,ssn_prehead32_rank15_sdice0.05
8,0.60383946,3.1622777,16.64,0.8125,0.84006464,0.5838762,0.60383946,16.64,0.5838762,ssn_prehead32_rank15_sdice0.05
9,0.539626,10.049875,38.300938,0.4027778,0.5227917,0.54052204,0.539626,38.300938,0.54052204,ssn_prehead32_rank15_sdice0.05
10,0.5846373,2.8713202,14.021164,0.78571427,0.65088755,0.56310034,0.5846373,14.021164,0.56310034,ssn_prehead32_rank15_sdice0.05
11,0.7327141,9.09939,11.418181,0.6666667,0.5,0.47867796,0.7327141,11.418181,0.47867796,ssn_prehead32_rank15_sdice0.05
12,0.78107923,2.4494898,28.11858,0.5897436,0.6942426,0.5010477,0.78107923,28.11858,0.5010477,ssn_prehead32_rank15_sdice0.05
13,0.9052134,1.4142135,12.548661,0.5652174,0.68201286,0.41268528,0.9052134,12.548661,0.41268528,ssn_prehead32_rank15_sdice0.05
14,0.878083,1.4142135,8.677177,0.6956522,0.72640383,0.44120306,0.878083,8.677177,0.44120306,ssn_prehead32_rank15_sdice0.05
15,0.82584846,3.1622777,14.262974,0.7692308,0.7329843,0.4646836,0.82584846,14.262974,0.4646836,ssn_prehead32_rank15_sdice0.05
16,0.7527123,1.4142135,0.52238804,0.6666667,0.5301205,0.5107092,0.7527123,0.52238804,0.5107092,ssn_prehead32_rank15_sdice0.05
17,0.77369046,2.236068,13.322784,0.6730769,0.7291667,0.49332234,0.77369046,13.322785,0.49332234,ssn_prehead32_rank15_sdice0.05
18,0.79339355,1.7320508,3.151458,0.8292683,0.7847016,0.50244135,0.79339355,3.151458,0.50244135,ssn_prehead32_rank15_sdice0.05
19,0.7539352,2.236068,10.003438,0.6976744,0.7453416,0.5147431,0.7539352,10.003438,0.5147431,ssn_prehead32_rank15_sdice0.05
20,0.7121837,5.3851647,29.483606,0.3207547,0.46277776,0.5831078,0.7121837,29.483604,0.5831078,ssn_prehead32_rank15_sdice0.05
21,0.71491617,2.236068,8.912108,0.46666667,0.49686846,0.5457508,0.71491617,8.912108,0.5457508,ssn_prehead32_rank15_sdice0.05
22,0.81344104,1.4142135,6.833767,0.85714287,0.815534,0.4972056,0.81344104,6.833767,0.4972056,ssn_prehead32_rank15_sdice0.05
23,0.6057774,8.944272,77.92208,0.85714287,0.5625,0.5514422,0.6057774,77.92207,0.5514422,ssn_prehead32_rank15_sdice0.05
24,0.81468755,2.236068,15.547504,0.53125,0.6139955,0.5419886,0.81468755,15.547503,0.5419886,ssn_prehead32_rank15_sdice0.05
25,0.5904791,8.390336,40.960934,0.2125,0.34566897,0.63213366,0.5904791,40.96093,0.63213366,ssn_prehead32_rank15_sdice0.05
26,0.7936216,3.6055512,1.0061212,0.24675325,0.37931722,0.5272373,0.7936216,1.0061212,0.5272373,ssn_prehead32_rank15_sdice0.05
27,0.8521592,1.4142135,8.015347,0.7826087,0.77740866,0.4832948,0.8521592,8.015347,0.4832948,ssn_prehead32_rank15_sdice0.05
28,0.83354527,1.4142135,15.558746,0.6219512,0.68896025,0.49862707,0.83354527,15.558746,0.49862707,ssn_prehead32_rank15_sdice0.05
29,0.7969512,5.0,13.726962,0.24390244,0.3688281,0.52618134,0.7969512,13.726963,0.52618134,ssn_prehead32_rank15_sdice0.05
30,0.7309278,5.0990195,28.606768,0.3783784,0.5442006,0.57007396,0.7309278,28.606766,0.57007396,ssn_prehead32_rank15_sdice0.05
31,0.42118618,10.956729,46.793003,0.2361111,0.35822263,0.6791765,0.42118618,46.793003,0.6791765,ssn_prehead32_rank15_sdice0.05
32,0.7162011,5.0990195,9.574468,0.8181818,0.62068963,0.5128737,0.7162011,9.574469,0.5128737,ssn_prehead32_rank15_sdice0.05
33,0.77764183,3.1622777,6.212551,0.90909094,0.4964539,0.51643413,0.77764183,6.212551,0.51643413,ssn_prehead32_rank15_sdice0.05
34,0.61962974,5.477226,5.232975,0.37096775,0.5234708,0.59059197,0.61962974,5.232975,0.59059197,ssn_prehead32_rank15_sdice0.05
