,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.49931562,6.2364774,40.48035,0.4920635,0.5355633,0.55002916,0.4989282,30.873362,0.5457527,mcdrop_encoder1_0.05
1,0.86595124,1.4142135,1.794165,0.72,0.71964896,0.46660355,0.86655563,0.35883301,0.4650205,mcdrop_encoder1_0.05
2,0.6244548,4.472136,9.265634,0.8035714,0.7712236,0.5484853,0.62898064,3.9873784,0.54198277,mcdrop_encoder1_0.05
3,0.56268436,6.4031243,43.958572,0.5833333,0.5841184,0.49199182,0.5700833,39.700806,0.48534077,mcdrop_encoder1_0.05
4,0.90514076,1.4142135,0.775935,0.65,0.5931559,0.42192587,0.9060157,0.09561284,0.4207152,mcdrop_encoder1_0.05
5,0.4221411,9.055386,66.34146,0.3877551,0.54069436,0.58980143,0.4358209,63.821136,0.57974803,mcdrop_encoder1_0.05
6,0.6506986,5.0990195,44.04669,0.27272728,0.38709676,0.52391887,0.66240156,41.867702,0.5146048,mcdrop_encoder1_0.05
7,0.555667,9.909571,45.98352,0.44444445,0.58536583,0.5998698,0.57039714,43.0999,0.5895126,mcdrop_encoder1_0.05
8,0.6058614,3.0081139,5.28,0.7875,0.7380506,0.5449755,0.6084354,1.1733334,0.5397243,mcdrop_encoder1_0.05
9,0.5320151,17.386757,47.084232,0.30555555,0.44142395,0.51636493,0.54289603,41.39669,0.5134375,mcdrop_encoder1_0.05
10,0.5446623,2.7715864,17.857143,0.78571427,0.7314578,0.5462793,0.5475842,13.888889,0.5457574,mcdrop_encoder1_0.05
11,0.6507887,13.601471,35.127274,0.75,0.32876712,0.48148468,0.6716177,25.236362,0.474926,mcdrop_encoder1_0.05
12,0.7838673,3.1622777,19.518639,0.61538464,0.62158275,0.47276786,0.7857715,16.818316,0.4717009,mcdrop_encoder1_0.05
13,0.903755,1.4142135,12.460064,0.5942029,0.68424565,0.41657886,0.9077218,11.031761,0.41227707,mcdrop_encoder1_0.05
14,0.87180096,1.4142135,10.812926,0.7826087,0.7262248,0.45165604,0.87268233,9.023818,0.44969746,mcdrop_encoder1_0.05
15,0.8145604,3.728047,14.581344,0.6923077,0.6923077,0.4720329,0.81924444,12.066221,0.46326342,mcdrop_encoder1_0.05
16,0.7456864,1.4142135,1.0447761,0.6666667,0.6060606,0.51129353,0.74962294,0.14925373,0.5062315,mcdrop_encoder1_0.05
17,0.75788105,3.0162277,5.253165,0.63461536,0.67209774,0.49710816,0.7607931,2.0886075,0.49250123,mcdrop_encoder1_0.05
18,0.7807615,1.7320508,9.611163,0.80487806,0.66835445,0.49744987,0.78543186,6.208843,0.4960251,mcdrop_encoder1_0.05
19,0.75006765,2.4494898,9.436233,0.6976744,0.73227733,0.50250214,0.75197726,6.583018,0.50078416,mcdrop_encoder1_0.05
20,0.7136619,4.2426405,29.762379,0.3490566,0.49837863,0.5857225,0.71777815,28.408337,0.58075684,mcdrop_encoder1_0.05
21,0.7114132,2.9828427,17.0252,0.53333336,0.54075545,0.50983006,0.71719784,12.538414,0.5073124,mcdrop_encoder1_0.05
22,0.8124699,1.4142135,3.5469377,0.8214286,0.7704844,0.48280483,0.81314856,0.96949637,0.48207805,mcdrop_encoder1_0.05
23,0.5764753,8.28548,94.09681,0.85714287,0.5878962,0.52441627,0.5903564,81.582054,0.5218509,mcdrop_encoder1_0.05
24,0.81581795,2.236068,15.821256,0.53125,0.5948216,0.5257518,0.8171358,12.78583,0.52320147,mcdrop_encoder1_0.05
25,0.6302107,5.91608,37.587963,0.2375,0.3673864,0.5966783,0.63617647,34.991505,0.5894066,mcdrop_encoder1_0.05
26,0.7829552,3.3166249,6.557377,0.24675325,0.37084717,0.5224235,0.7851694,3.8063745,0.5201241,mcdrop_encoder1_0.05
27,0.84192556,1.4142135,6.989449,0.7282609,0.77103573,0.48981175,0.8424951,5.179532,0.48845193,mcdrop_encoder1_0.05
28,0.8342537,1.4142135,13.673127,0.6585366,0.6810365,0.49169725,0.8356786,12.261307,0.48961562,mcdrop_encoder1_0.05
29,0.8064032,3.1622777,8.969283,0.2804878,0.40828404,0.5243553,0.8071634,6.894198,0.5238682,mcdrop_encoder1_0.05
30,0.7258886,5.0990195,28.244545,0.33333334,0.48995984,0.56602526,0.7319782,26.58362,0.56338453,mcdrop_encoder1_0.05
31,0.40705022,9.273619,53.887268,0.25,0.3809524,0.65654916,0.42081448,49.659863,0.65572,mcdrop_encoder1_0.05
32,0.6468231,36.796707,14.148936,0.72727275,0.55598456,0.5045538,0.6614084,7.3404255,0.4958543,mcdrop_encoder1_0.05
33,0.7528966,3.7416575,8.215075,0.8181818,0.44554454,0.5233006,0.75807697,4.005046,0.5200041,mcdrop_encoder1_0.05
34,0.6065919,4.2600794,4.4444447,0.4032258,0.536193,0.54738873,0.61051905,0.071684584,0.54155767,mcdrop_encoder1_0.05
