,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.52145797,8.729231,51.441048,0.3968254,0.49584562,0.5864047,0.52145797,51.441048,0.5864047,ssn_prehead32_rank5_sdice0
1,0.87068963,1.4142135,3.3387072,0.78,0.80277646,0.46229652,0.87068963,3.3387072,0.46229652,ssn_prehead32_rank5_sdice0
2,0.6336045,4.582576,16.637981,0.78571427,0.79622346,0.5778226,0.6336045,16.637981,0.5778226,ssn_prehead32_rank5_sdice0
3,0.57454544,6.0827627,41.772152,0.5625,0.56962025,0.52820706,0.57454544,41.772152,0.52820706,ssn_prehead32_rank5_sdice0
4,0.9021426,1.4142135,4.850513,0.75,0.7218045,0.42355105,0.9021426,4.850513,0.42355105,ssn_prehead32_rank5_sdice0
5,0.43331322,10.099504,65.28455,0.36734694,0.52115816,0.6383525,0.43331322,65.28455,0.6383525,ssn_prehead32_rank5_sdice0
6,0.68582374,3.8942366,37.509727,0.3030303,0.43956044,0.55727905,0.68582374,37.509727,0.55727905,ssn_prehead32_rank5_sdice0
7,0.58162934,9.433981,41.349125,0.44444445,0.5909592,0.58879405,0.58162934,41.349125,0.58879405,ssn_prehead32_rank5_sdice0
8,0.62852216,2.828427,14.506667,0.8,0.8229342,0.57146376,0.62852216,14.506666,0.57146376,ssn_prehead32_rank5_sdice0
9,0.5309255,9.165152,40.532757,0.375,0.4903846,0.53944314,0.5309255,40.53276,0.53944314,ssn_prehead32_rank5_sdice0
10,0.54667664,2.828427,22.883598,0.71428573,0.7236842,0.5792658,0.54667664,22.883598,0.5792658,ssn_prehead32_rank5_sdice0
11,0.70317405,10.049875,8.509091,0.7083333,0.5483871,0.5072496,0.70317405,8.50909,0.5072496,ssn_prehead32_rank5_sdice0
12,0.76894003,3.0,29.145876,0.46153846,0.54545456,0.50948864,0.76894003,29.145876,0.50948864,ssn_prehead32_rank5_sdice0
13,0.9050864,1.4142135,11.668054,0.6666667,0.7172414,0.4133377,0.9050864,11.668054,0.4133377,ssn_prehead32_rank5_sdice0
14,0.8732578,1.4142135,11.461478,0.6956522,0.69965476,0.4477184,0.8732578,11.461478,0.4477184,ssn_prehead32_rank5_sdice0
15,0.8143379,2.828427,17.032793,0.7692308,0.74380165,0.48402926,0.8143379,17.032791,0.48402926,ssn_prehead32_rank5_sdice0
16,0.7544957,1.4142135,9.104478,0.7083333,0.62549275,0.51859456,0.7544957,9.104478,0.51859456,ssn_prehead32_rank5_sdice0
17,0.73823375,4.0123105,20.474684,0.59615386,0.67597955,0.53856426,0.73823375,20.474684,0.53856426,ssn_prehead32_rank5_sdice0
18,0.80045533,1.7320508,7.1809344,0.75609756,0.71325094,0.50390434,0.80045533,7.1809344,0.50390434,ssn_prehead32_rank5_sdice0
19,0.7529614,3.0,20.075628,0.6627907,0.7223419,0.51417166,0.7529614,20.075626,0.51417166,ssn_prehead32_rank5_sdice0
20,0.7429001,3.3166249,23.310766,0.38679245,0.51628524,0.55666035,0.7429001,23.310766,0.55666035,ssn_prehead32_rank5_sdice0
21,0.7225348,3.0,7.559926,0.4888889,0.5412054,0.54803294,0.7225348,7.559926,0.54803294,ssn_prehead32_rank5_sdice0
22,0.81812435,1.4142135,12.910853,0.8214286,0.7528942,0.49543414,0.81812435,12.910853,0.49543414,ssn_prehead32_rank5_sdice0
23,0.62866867,6.264107,77.56789,0.8214286,0.6216216,0.55250466,0.62866867,77.56789,0.55250466,ssn_prehead32_rank5_sdice0
24,0.8204248,2.236068,11.135265,0.5,0.5714286,0.53413534,0.8204248,11.135266,0.53413534,ssn_prehead32_rank5_sdice0
25,0.5814951,8.83176,41.591846,0.2125,0.34131274,0.64571357,0.5814951,41.591846,0.64571357,ssn_prehead32_rank5_sdice0
26,0.79748744,3.6531885,8.464082,0.22077923,0.3353806,0.5191114,0.79748744,8.464083,0.5191114,ssn_prehead32_rank5_sdice0
27,0.833595,1.4142135,14.045623,0.76086956,0.7986713,0.5017505,0.833595,14.045623,0.5017505,ssn_prehead32_rank5_sdice0
28,0.8407018,1.4142135,13.701842,0.63414633,0.65366274,0.48985443,0.8407018,13.701842,0.48985443,ssn_prehead32_rank5_sdice0
29,0.7900982,4.472136,19.938566,0.23170732,0.34484777,0.52608824,0.7900982,19.938568,0.52608824,ssn_prehead32_rank5_sdice0
30,0.73327166,5.0990195,28.094355,0.36036035,0.5108099,0.5717948,0.73327166,28.094355,0.5717948,ssn_prehead32_rank5_sdice0
31,0.41210192,10.770329,47.424683,0.2777778,0.41894352,0.70953625,0.41210192,47.424683,0.70953625,ssn_prehead32_rank5_sdice0
32,0.7074911,9.868875,21.06383,0.8181818,0.6405694,0.5215057,0.7074911,21.06383,0.5215057,ssn_prehead32_rank5_sdice0
33,0.73385453,3.0,14.443394,0.72727275,0.55172414,0.5534661,0.73385453,14.443393,0.5534661,ssn_prehead32_rank5_sdice0
34,0.63376445,5.014853,10.609319,0.4032258,0.51880676,0.570723,0.63376445,10.609319,0.570723,ssn_prehead32_rank5_sdice0
