,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5577992,7.375438,50.786026,0.46031746,0.61247545,0.6055828,0.5707388,19.126637,0.5612692,mcdrop_encoderboth_0.2
1,0.8718004,1.7320508,7.3950806,0.68,0.72844136,0.45596606,0.87082404,1.705757,0.4589325,mcdrop_encoderboth_0.2
2,0.6101926,5.3851647,31.698221,0.75,0.7865854,0.5794309,0.6444167,3.6144576,0.5583676,mcdrop_encoderboth_0.2
3,0.6183542,6.8395123,30.09206,0.5416667,0.6012951,0.5282939,0.61061674,3.912543,0.5210949,mcdrop_encoderboth_0.2
4,0.91077554,1.4142135,2.7433531,0.75,0.74452555,0.4127443,0.90929073,0.48541906,0.4147962,mcdrop_encoderboth_0.2
5,0.43632075,7.415295,62.113823,0.36734694,0.52504754,0.6545851,0.48178357,50.487804,0.6167152,mcdrop_encoderboth_0.2
6,0.65664405,4.2426405,39.533073,0.33333334,0.47619048,0.57737565,0.68724835,26.070038,0.525902,mcdrop_encoderboth_0.2
7,0.5568601,10.488089,46.498455,0.41880342,0.5622326,0.5974911,0.6297376,23.37796,0.55474603,mcdrop_encoderboth_0.2
8,0.6135223,5.656854,19.36,0.7375,0.8019686,0.56258476,0.60720044,1.4933333,0.5411686,mcdrop_encoderboth_0.2
9,0.49263984,10.816654,53.275738,0.29166666,0.41708043,0.5635187,0.4913242,29.301655,0.5390822,mcdrop_encoderboth_0.2
10,0.58751905,15.529001,26.190475,0.5,0.58064514,0.57780373,0.5855457,4.3650794,0.55119246,mcdrop_encoderboth_0.2
11,0.70067114,12.206555,16.727272,0.7083333,0.45333335,0.51195365,0.7277937,1.8181818,0.49224776,mcdrop_encoderboth_0.2
12,0.7822951,3.1622777,20.956854,0.51282054,0.60913706,0.49294686,0.78739655,0.49897268,0.47665346,mcdrop_encoderboth_0.2
13,0.9233551,1.0,6.956265,0.6086956,0.7143572,0.38612333,0.9209393,0.27384755,0.3880498,mcdrop_encoderboth_0.2
14,0.8718471,1.4142135,13.362407,0.73913044,0.7596068,0.45656213,0.8728581,4.2267694,0.44947958,mcdrop_encoderboth_0.2
15,0.8304498,4.1231055,15.982171,0.65384614,0.73913044,0.4636389,0.83501107,6.3673987,0.45696002,mcdrop_encoderboth_0.2
16,0.75503874,1.4142135,7.4626865,0.6666667,0.5833333,0.5174349,0.7510548,0.29850745,0.5121165,mcdrop_encoderboth_0.2
17,0.76110446,4.1231055,15.474684,0.6730769,0.7310705,0.51073855,0.7647951,1.550633,0.5038077,mcdrop_encoderboth_0.2
18,0.8017221,2.0,0.29789904,0.7804878,0.7232957,0.50328726,0.7992672,0.9720916,0.50175065,mcdrop_encoderboth_0.2
19,0.75439715,3.0,11.395669,0.6627907,0.75585026,0.52397466,0.754185,1.8734959,0.5148057,mcdrop_encoderboth_0.2
20,0.74422765,3.7416575,21.770874,0.3207547,0.4645602,0.5617089,0.7427578,7.155184,0.54856896,mcdrop_encoderboth_0.2
21,0.7285081,5.7877574,8.051629,0.42222223,0.5039788,0.5425139,0.7343657,2.335587,0.52000713,mcdrop_encoderboth_0.2
22,0.8281604,1.4142135,6.869236,0.78571427,0.83518517,0.49138245,0.8200036,0.95767325,0.4969531,mcdrop_encoderboth_0.2
23,0.6258206,3.7416575,69.77568,0.8214286,0.6452145,0.5604909,0.63452005,52.18418,0.54580545,mcdrop_encoderboth_0.2
24,0.8174218,2.236068,15.732689,0.546875,0.61403507,0.5347526,0.8180707,6.900161,0.533581,mcdrop_encoderboth_0.2
25,0.6494518,5.477226,31.7884,0.2125,0.33816826,0.6025132,0.66103804,9.560786,0.5835982,mcdrop_encoderboth_0.2
26,0.8151237,3.1622777,0.88651234,0.26623377,0.39406952,0.51226765,0.81092346,0.42214873,0.5135142,mcdrop_encoderboth_0.2
27,0.8624909,1.4142135,5.721673,0.75,0.8007968,0.46840173,0.86020684,1.18854,0.47144032,mcdrop_encoderboth_0.2
28,0.84896797,1.4142135,8.480497,0.6219512,0.678549,0.4834569,0.85014915,2.1631968,0.4806556,mcdrop_encoderboth_0.2
29,0.7868877,4.815554,18.006826,0.20731707,0.32289836,0.5204801,0.7915276,4.3890786,0.51902145,mcdrop_encoderboth_0.2
30,0.7678726,4.1231055,15.867126,0.36936936,0.53165156,0.539005,0.772789,7.7038608,0.53342175,mcdrop_encoderboth_0.2
31,0.40272373,8.774964,50.14577,0.2777778,0.41158536,0.7094395,0.4256757,33.041786,0.65514374,mcdrop_encoderboth_0.2
32,0.7480457,2.177051,23.085106,0.8181818,0.6617647,0.5152644,0.7467456,5.638298,0.48241797,mcdrop_encoderboth_0.2
33,0.7486948,4.0,2.3494165,0.59090906,0.45614034,0.5751574,0.7439935,1.7660044,0.570112,mcdrop_encoderboth_0.2
34,0.63334525,6.414767,0.78853047,0.3548387,0.50574714,0.5744137,0.63256115,0.6451613,0.541731,mcdrop_encoderboth_0.2
