,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead32_rank12_sdice0,0.700149416923523,0.04619487375020981,4.560476303100586,0.9716707468032837,25.436567306518555,6.754100799560547,0.550968587398529,0.06266521662473679,0.5904275178909302,0.04542926698923111,0.5347382426261902,0.021190838888287544,0.700149416923523,0.04619487375020981,25.436565399169922,6.754100799560547,0.5347382426261902,0.021190838888287544
