,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,damnii_wd1e-2,0.6609864234924316,0.05431874096393585,8.66181468963623,2.105175495147705,52.23778533935547,33.0676383972168,0.6034989356994629,0.03674636036157608,0.5267454981803894,0.04442310333251953
