,dice,hd95,avd,recall,f1,model_name
0,0.6631579,4.8989797,41.153385,0.3125,0.45801526,dice_factor0.5
1,0.6105025,13.118634,74.30052,0.5151515,0.38526914,dice_factor0.5
2,0.7731211,3.0,30.729877,0.31746033,0.45826513,dice_factor0.5
3,0.7179715,4.1231055,30.807827,0.5125,0.6154859,dice_factor0.5
4,0.78428173,2.236068,23.175259,0.4,0.5106383,dice_factor0.5
5,0.81994563,3.6055512,21.531694,0.6103896,0.6483557,dice_factor0.5
6,0.8292638,1.7320508,1.2998902,0.6875,0.56584364,dice_factor0.5
7,0.85524416,10.307743,5.5891027,0.6756757,0.5244755,dice_factor0.5
8,0.83936155,3.1622777,23.78693,0.4390244,0.55655,dice_factor0.5
9,0.7217806,13.309749,26.30707,0.2857143,0.30136988,dice_factor0.5
10,0.86303425,1.7320508,10.68294,0.46153846,0.4528302,dice_factor0.5
11,0.5828092,18.22764,17.93893,0.3888889,0.407767,dice_factor0.5
12,0.6979351,5.0,33.82353,0.45,0.5415929,dice_factor0.5
13,0.4011976,23.725512,24.671917,0.39130434,0.44940868,dice_factor0.5
14,0.8003363,2.1534443,10.530973,0.6,0.5681818,dice_factor0.5
15,0.22158065,26.560307,137.51523,0.4107143,0.2673712,dice_factor0.5
16,0.3130129,16.03122,338.17035,0.85714287,0.21428572,dice_factor0.5
17,0.8588105,2.828427,2.901839,0.4964029,0.5826046,dice_factor0.5
18,0.2095857,17.938782,643.1507,0.9444444,0.1793765,dice_factor0.5
19,0.8114266,3.6055512,6.7697563,0.58208954,0.5625169,dice_factor0.5
20,0.55164105,17.0,83.60376,0.7878788,0.3213483,dice_factor0.5
21,0.7241159,9.433981,48.33272,0.65789473,0.41111428,dice_factor0.5
22,0.8206639,3.6055512,4.8469048,0.4875,0.49097776,dice_factor0.5
23,0.46067667,16.580103,131.82156,0.68333334,0.3756203,dice_factor0.5
24,0.86964464,2.236068,5.8008394,0.509434,0.5226573,dice_factor0.5
25,0.30269524,24.131908,91.73387,0.41379312,0.28503564,dice_factor0.5
26,0.83925635,2.236068,17.790916,0.6891892,0.58330154,dice_factor0.5
27,0.40337226,20.024984,46.32588,0.7083333,0.25757575,dice_factor0.5
28,0.45218945,15.264338,49.39435,0.4390244,0.5594288,dice_factor0.5
29,0.6871808,3.6055512,12.422024,0.64444447,0.6737657,dice_factor0.5
30,0.4115684,10.249153,62.538227,0.42,0.5346232,dice_factor0.5
31,0.6757055,2.4494898,31.11678,0.7659575,0.69632494,dice_factor0.5
32,0.6657564,15.297058,13.543788,0.56578946,0.6628131,dice_factor0.5
33,0.62143826,4.1231055,11.578947,0.72,0.6923077,dice_factor0.5
34,0.6959184,3.7076309,4.7808766,0.6666667,0.48,dice_factor0.5
35,0.5810056,6.0827627,4.6626983,0.60465115,0.68481123,dice_factor0.5
36,0.7557858,2.236068,9.889677,0.64634144,0.7162162,dice_factor0.5
37,0.6759333,10.323819,17.256256,0.54285717,0.5270806,dice_factor0.5
38,0.54971015,4.0,38.690895,0.75641024,0.77848494,dice_factor0.5
39,0.7746109,2.828427,6.0185657,0.60240966,0.6640433,dice_factor0.5
40,0.63438165,5.477226,25.19393,0.59210527,0.7163371,dice_factor0.5
41,0.7623743,2.4494898,4.6601167,0.5119048,0.6262744,dice_factor0.5
