,dice,hd95,avd,recall,f1,model_name
0,0.75487244,4.582576,30.1655,0.359375,0.45150116,early_stop30_lr2e-4
1,0.55361396,17.262676,60.932644,0.42424244,0.31460676,early_stop30_lr2e-4
2,0.75707597,3.0,32.50341,0.31746033,0.4445593,early_stop30_lr2e-4
3,0.67309403,12.961481,30.858004,0.55,0.5695198,early_stop30_lr2e-4
4,0.64127475,11.008845,40.84536,0.3,0.35820895,early_stop30_lr2e-4
5,0.7580078,4.582576,29.923302,0.5064935,0.54180866,early_stop30_lr2e-4
6,0.8269601,10.677078,0.34785792,0.71875,0.4871407,early_stop30_lr2e-4
7,0.8623105,9.301473,3.5669148,0.5945946,0.3859649,early_stop30_lr2e-4
8,0.833933,4.6616764,23.273333,0.37804878,0.44828096,early_stop30_lr2e-4
9,0.7323405,13.364087,17.047129,0.35714287,0.37037036,early_stop30_lr2e-4
10,0.79020435,3.7416575,28.989384,0.3846154,0.4034582,early_stop30_lr2e-4
11,0.4165103,24.012465,3.4351146,0.44444445,0.32958803,early_stop30_lr2e-4
12,0.6783935,4.690416,36.045753,0.4,0.48387095,early_stop30_lr2e-4
13,0.2974359,26.918865,4.7244096,0.26086956,0.26774848,early_stop30_lr2e-4
14,0.7697474,6.3245554,7.5442476,0.5090909,0.49319455,early_stop30_lr2e-4
15,0.039475136,28.722813,904.6285,0.42857143,0.2618596,early_stop30_lr2e-4
16,0.25902745,24.87368,455.20505,0.85714287,0.18670438,early_stop30_lr2e-4
17,0.8465499,4.690416,10.608232,0.37410071,0.49388233,early_stop30_lr2e-4
18,0.14941438,21.85978,881.8493,0.8333333,0.105540894,early_stop30_lr2e-4
19,0.7740237,8.246211,12.137013,0.47014925,0.493701,early_stop30_lr2e-4
20,0.46714285,18.708286,158.6678,0.7878788,0.2145494,early_stop30_lr2e-4
21,0.71591425,9.899495,41.077316,0.5263158,0.35323802,early_stop30_lr2e-4
22,0.74545234,15.0,19.039978,0.5,0.47668394,early_stop30_lr2e-4
23,0.41791046,18.368446,163.64313,0.6,0.3243243,early_stop30_lr2e-4
24,0.86761695,5.0,2.7146354,0.3773585,0.40388647,early_stop30_lr2e-4
25,0.22167245,18.793568,207.45967,0.39655173,0.22686394,early_stop30_lr2e-4
26,0.79844964,10.0,8.0086,0.6621622,0.52430797,early_stop30_lr2e-4
27,0.33015597,23.336664,168.6901,0.75,0.22125813,early_stop30_lr2e-4
28,0.4068376,24.97445,42.53028,0.46341464,0.5467626,early_stop30_lr2e-4
29,0.6832034,3.7416575,8.65202,0.5777778,0.5568114,early_stop30_lr2e-4
30,0.20704846,24.388521,61.16208,0.24,0.30656934,early_stop30_lr2e-4
31,0.7196943,2.828427,9.801421,0.7234042,0.66197944,early_stop30_lr2e-4
32,0.6388578,15.0,18.126272,0.5,0.5595238,early_stop30_lr2e-4
33,0.48754063,9.486833,23.349283,0.56,0.50179213,early_stop30_lr2e-4
34,0.59582543,17.464249,9.960159,0.6,0.34615386,early_stop30_lr2e-4
35,0.6394089,11.571502,1.3888888,0.4651163,0.55192447,early_stop30_lr2e-4
36,0.7697604,2.0,9.246125,0.6219512,0.67105263,early_stop30_lr2e-4
37,0.5134592,15.297058,14.754098,0.4857143,0.43252212,early_stop30_lr2e-4
38,0.50339025,7.071068,49.08257,0.71794873,0.7585068,early_stop30_lr2e-4
39,0.6452058,5.0,37.43752,0.5421687,0.6323858,early_stop30_lr2e-4
40,0.55215234,10.473754,37.03204,0.5855263,0.69298077,early_stop30_lr2e-4
41,0.7582245,5.0990195,5.881572,0.52380955,0.6190955,early_stop30_lr2e-4
