,dice,hd95,avd,recall,f1,model_name
0,0.759633,4.1231055,23.323666,0.484375,0.5672062,dice_factor0.25
1,0.4942446,15.660404,88.0829,0.57575756,0.45953488,dice_factor0.25
2,0.6872058,8.157762,40.58663,0.34920636,0.49830124,dice_factor0.25
3,0.7052462,4.472136,28.324135,0.5625,0.6670854,dice_factor0.25
4,0.75338626,4.472136,23.42268,0.375,0.42857143,dice_factor0.25
5,0.80362236,5.3379116,18.15926,0.6233766,0.67506963,dice_factor0.25
6,0.8072062,3.3166249,4.2658367,0.75,0.54744524,dice_factor0.25
7,0.71178025,11.045361,24.645414,0.6486486,0.49484536,dice_factor0.25
8,0.87771046,2.828427,15.926434,0.40243903,0.52380955,dice_factor0.25
9,0.7616977,11.661903,5.2466865,0.42857143,0.43533123,dice_factor0.25
10,0.8588392,1.7320508,5.7092705,0.46153846,0.4390244,dice_factor0.25
11,0.54342985,18.414387,28.625954,0.44444445,0.4494382,dice_factor0.25
12,0.66955537,5.8309517,34.076797,0.45,0.5127162,dice_factor0.25
13,0.4,23.051876,29.396326,0.3478261,0.42179263,dice_factor0.25
14,0.7529848,3.0,9.137168,0.43636364,0.50342,dice_factor0.25
15,0.28747895,26.858887,16.930573,0.39285713,0.33866996,dice_factor0.25
16,0.2763672,18.539131,446.0568,0.9047619,0.23138173,dice_factor0.25
17,0.8456392,3.3166249,6.6196957,0.52517986,0.6308821,dice_factor0.25
18,0.1862853,16.248077,733.9041,0.8888889,0.22464898,dice_factor0.25
19,0.74963796,9.219544,4.8637958,0.57462686,0.5347222,dice_factor0.25
20,0.5827046,14.298591,94.2784,0.8484849,0.4255038,dice_factor0.25
21,0.70329255,9.110434,57.456944,0.6315789,0.46601942,dice_factor0.25
22,0.7288154,4.1231055,13.25712,0.5125,0.52895963,dice_factor0.25
23,0.49145728,14.866069,95.91078,0.6333333,0.45543072,dice_factor0.25
24,0.86597365,4.1231055,5.219444,0.509434,0.5046729,dice_factor0.25
25,0.3288364,25.41653,39.112904,0.39655173,0.35213536,dice_factor0.25
26,0.82832164,3.0,19.260056,0.6891892,0.62040365,dice_factor0.25
27,0.40466392,21.962442,32.90735,0.5833333,0.34250763,dice_factor0.25
28,0.44995865,15.817681,37.281292,0.46341464,0.5902031,dice_factor0.25
29,0.658985,5.650995,21.2639,0.64444447,0.66527635,dice_factor0.25
30,0.36585367,24.14917,62.07951,0.36,0.48806942,dice_factor0.25
31,0.6901763,3.6055512,53.14265,0.7659575,0.63457626,dice_factor0.25
32,0.6804764,14.527476,3.360489,0.6184211,0.6963974,dice_factor0.25
33,0.5747025,16.673332,17.129187,0.64,0.6088795,dice_factor0.25
34,0.6509211,17.010284,10.856574,0.4,0.31578946,dice_factor0.25
35,0.5711372,5.7445626,5.4563494,0.53488374,0.6052632,dice_factor0.25
36,0.77786356,2.0,4.097715,0.75609756,0.79907036,dice_factor0.25
37,0.64055836,12.074699,22.519413,0.5714286,0.5555556,dice_factor0.25
38,0.51498413,5.3851647,49.8765,0.74358976,0.77623636,dice_factor0.25
39,0.7567375,3.6055512,0.14281343,0.62650603,0.694644,dice_factor0.25
40,0.62753785,12.247449,17.268127,0.625,0.74127907,dice_factor0.25
41,0.735771,4.6041436,4.2883697,0.48809522,0.60923177,dice_factor0.25
