,dice,hd95,avd,recall,f1,model_name
0,0.7829888,3.0,12.642894,0.515625,0.5642295,dice_factor1.5
1,0.5194274,15.524175,154.71503,0.57575756,0.2828784,dice_factor1.5
2,0.67421675,6.4031243,38.88131,0.3968254,0.5134788,dice_factor1.5
3,0.6771632,6.4031243,19.944807,0.575,0.5948696,dice_factor1.5
4,0.7404781,4.3645606,19.731958,0.425,0.45315024,dice_factor1.5
5,0.7920434,4.0,19.11798,0.6753247,0.6343366,dice_factor1.5
6,0.8090092,7.6386538,1.5928231,0.78125,0.573576,dice_factor1.5
7,0.7224499,12.795941,18.410336,0.7567568,0.49122807,dice_factor1.5
8,0.87283146,2.4494898,17.296028,0.46341464,0.55626714,dice_factor1.5
9,0.7324592,11.781329,16.071428,0.42857143,0.4266055,dice_factor1.5
10,0.8377325,2.236068,11.251358,0.61538464,0.4733728,dice_factor1.5
11,0.5339967,16.848722,30.152672,0.5,0.33333334,dice_factor1.5
12,0.67280567,5.91608,33.202614,0.475,0.5848725,dice_factor1.5
13,0.33333334,18.5849,17.322834,0.36956522,0.38665655,dice_factor1.5
14,0.782893,4.18885,6.404867,0.59090906,0.53783345,dice_factor1.5
15,0.42327496,22.082773,36.540802,0.53571427,0.38317055,dice_factor1.5
16,0.23089564,20.8806,567.82336,0.9047619,0.1800948,dice_factor1.5
17,0.8487758,4.1231055,9.294642,0.5467626,0.6240066,dice_factor1.5
18,0.17706631,17.214813,848.28766,0.9444444,0.12344398,dice_factor1.5
19,0.78198475,6.4031243,0.7821631,0.619403,0.5750275,dice_factor1.5
20,0.536266,14.59452,126.13151,0.7878788,0.33458444,dice_factor1.5
21,0.68689626,8.306623,50.372543,0.6052632,0.37398374,dice_factor1.5
22,0.73081005,5.8352084,17.188128,0.575,0.48182377,dice_factor1.5
23,0.46347943,12.727922,135.91078,0.65,0.42886597,dice_factor1.5
24,0.8643645,5.8309517,1.6567582,0.5377358,0.56645966,dice_factor1.5
25,0.29262537,24.666225,141.73387,0.55172414,0.33346197,dice_factor1.5
26,0.82091796,4.582576,14.297232,0.7162162,0.5646432,dice_factor1.5
27,0.39805827,16.786701,129.07349,0.7083333,0.22358614,dice_factor1.5
28,0.5052975,15.842979,34.85868,0.5121951,0.61411315,dice_factor1.5
29,0.71258736,2.4494898,21.291023,0.7777778,0.7310705,dice_factor1.5
30,0.47058824,16.881943,15.443425,0.44,0.50934994,dice_factor1.5
31,0.61740386,4.1231055,40.134815,0.89361703,0.68653846,dice_factor1.5
32,0.71602535,9.875441,9.063136,0.6184211,0.6457818,dice_factor1.5
33,0.6062718,7.3484693,47.177032,0.76,0.5156913,dice_factor1.5
34,0.64673686,15.0,36.553783,0.8,0.3876652,dice_factor1.5
35,0.59554,3.7416575,26.88492,0.6976744,0.75,dice_factor1.5
36,0.7736889,1.4142135,4.8594694,0.7804878,0.8006672,dice_factor1.5
37,0.6469153,11.623174,47.540985,0.6571429,0.5,dice_factor1.5
38,0.5276737,5.196152,30.416372,0.7692308,0.8058608,dice_factor1.5
39,0.7598806,3.0,1.7749668,0.6626506,0.7174169,dice_factor1.5
40,0.6055617,5.7445626,15.649241,0.68421054,0.75469905,dice_factor1.5
41,0.76629424,3.6055512,0.37174723,0.42857143,0.5409836,dice_factor1.5
