,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_early_stop60_lr2e-4_stepdecay30,0.5625473856925964,0.06420960277318954,13.222538948059082,1.8535966873168945,111.64026641845703,67.57945251464844,0.5076649785041809,0.04630482196807861,0.4066559970378876,0.045887310057878494
