,dice,hd95,avd,recall,f1,model_name
0,0.80819225,5.7445626,17.55673,0.25,0.3478261,landonia_early_stop60_lr2e-4
1,0.48211625,18.138357,78.13471,0.45454547,0.3314917,landonia_early_stop60_lr2e-4
2,0.70086014,7.28011,39.409958,0.25396827,0.35825208,landonia_early_stop60_lr2e-4
3,0.6836851,5.7445626,24.084295,0.45,0.49939686,landonia_early_stop60_lr2e-4
4,0.75188625,3.3313725,11.443299,0.3,0.34812286,landonia_early_stop60_lr2e-4
5,0.74753714,6.614297,28.265284,0.48051947,0.48323497,landonia_early_stop60_lr2e-4
6,0.79738915,8.369154,4.760161,0.65625,0.45466846,landonia_early_stop60_lr2e-4
7,0.79063624,16.124516,8.636428,0.6486486,0.3467723,landonia_early_stop60_lr2e-4
8,0.85337895,3.1622777,19.917824,0.30487806,0.38882998,landonia_early_stop60_lr2e-4
9,0.77664125,13.928389,2.0250368,0.2857143,0.24242425,landonia_early_stop60_lr2e-4
10,0.8005575,3.1622777,20.070217,0.30769232,0.32520324,landonia_early_stop60_lr2e-4
11,0.5050505,22.324568,11.068703,0.33333334,0.29166666,landonia_early_stop60_lr2e-4
12,0.6430865,7.6811457,39.697712,0.35,0.42,landonia_early_stop60_lr2e-4
13,0.3809524,28.913664,7.086614,0.3043478,0.30215827,landonia_early_stop60_lr2e-4
14,0.7040402,9.0,28.893805,0.46363637,0.34064886,landonia_early_stop60_lr2e-4
15,0.14178714,25.34265,499.2692,0.4642857,0.2514507,landonia_early_stop60_lr2e-4
16,0.13775246,27.748875,1018.2965,0.85714287,0.103896104,landonia_early_stop60_lr2e-4
17,0.84605306,3.6055512,2.4798982,0.41007194,0.47302905,landonia_early_stop60_lr2e-4
18,0.07941579,22.691406,2051.0273,0.8333333,0.064397424,landonia_early_stop60_lr2e-4
19,0.7424525,11.7046995,12.029129,0.49253732,0.44875512,landonia_early_stop60_lr2e-4
20,0.29528883,19.51922,409.0521,0.8181818,0.1345055,landonia_early_stop60_lr2e-4
21,0.64462495,15.388302,57.12715,0.6052632,0.27641463,landonia_early_stop60_lr2e-4
22,0.7610866,12.529964,25.678566,0.6,0.41860464,landonia_early_stop60_lr2e-4
23,0.26915282,20.92845,350.26022,0.56666666,0.21544239,landonia_early_stop60_lr2e-4
24,0.8350768,11.379786,8.519846,0.4245283,0.34155598,landonia_early_stop60_lr2e-4
25,0.13901345,23.15707,519.35486,0.43103448,0.1460387,landonia_early_stop60_lr2e-4
26,0.73274463,10.867364,21.159187,0.6486486,0.39589295,landonia_early_stop60_lr2e-4
27,0.1682526,23.790754,538.65814,0.6666667,0.13168724,landonia_early_stop60_lr2e-4
28,0.41103202,20.508152,48.7214,0.3902439,0.48184234,landonia_early_stop60_lr2e-4
29,0.6821519,13.601471,3.1733117,0.53333336,0.43149945,landonia_early_stop60_lr2e-4
30,0.2993327,28.201054,39.602448,0.32,0.37914693,landonia_early_stop60_lr2e-4
31,0.646468,3.0,21.278921,0.7234042,0.6271943,landonia_early_stop60_lr2e-4
32,0.62249863,15.652476,11.710794,0.4868421,0.5516507,landonia_early_stop60_lr2e-4
33,0.528819,17.714273,37.416267,0.56,0.42531645,landonia_early_stop60_lr2e-4
34,0.60830325,17.492855,20.71713,0.73333335,0.36531365,landonia_early_stop60_lr2e-4
35,0.53381425,11.666041,20.039682,0.55813956,0.52747256,landonia_early_stop60_lr2e-4
36,0.7685396,2.236068,4.123982,0.63414633,0.6624204,landonia_early_stop60_lr2e-4
37,0.57879657,14.456832,40.897324,0.45714286,0.34042552,landonia_early_stop60_lr2e-4
38,0.43511274,8.555668,46.647846,0.7051282,0.7396734,landonia_early_stop60_lr2e-4
39,0.74424785,5.8903522,8.028154,0.5301205,0.5703915,landonia_early_stop60_lr2e-4
40,0.5817879,12.175783,38.145027,0.5197368,0.6504936,landonia_early_stop60_lr2e-4
41,0.76151174,5.196152,2.6951673,0.41666666,0.5325444,landonia_early_stop60_lr2e-4
