,dice,hd95,avd,recall,f1,model_name
0,0.8314382,3.1622777,12.43815,0.40625,0.5153453,eslice_retention0.05
1,0.5916376,16.155495,97.409325,0.6060606,0.28985506,eslice_retention0.05
2,0.78145695,2.236068,27.472715,0.3968254,0.5199491,eslice_retention0.05
3,0.7247327,3.6055512,24.009031,0.5875,0.6307402,eslice_retention0.05
4,0.77296036,3.7416575,23.092783,0.375,0.44262296,eslice_retention0.05
5,0.83466405,3.0,16.354612,0.72727275,0.7101828,eslice_retention0.05
6,0.84078515,6.355382,1.4646649,0.8125,0.624909,eslice_retention0.05
7,0.84990644,9.69536,4.8307824,0.7567568,0.52897626,eslice_retention0.05
8,0.82506937,3.0,25.489141,0.47560975,0.59068537,eslice_retention0.05
9,0.7939537,17.155153,5.1362295,0.4047619,0.2953953,eslice_retention0.05
10,0.8615519,1.4142135,8.24208,0.61538464,0.52582157,eslice_retention0.05
11,0.57259715,33.61547,13.358779,0.44444445,0.3883495,eslice_retention0.05
12,0.66220194,5.0990195,38.97059,0.5,0.59504133,eslice_retention0.05
13,0.41935483,27.57171,37.27034,0.3478261,0.42105263,eslice_retention0.05
14,0.77758145,3.3756156,0.3318584,0.55454546,0.5258621,eslice_retention0.05
15,0.2139973,26.225925,161.99756,0.39285713,0.30736163,eslice_retention0.05
16,0.27978775,23.452078,453.9432,0.9047619,0.2066822,eslice_retention0.05
17,0.8545632,5.0990195,8.219887,0.48920864,0.5669522,eslice_retention0.05
18,0.18242246,20.661545,727.3973,0.9444444,0.1737111,eslice_retention0.05
19,0.80193067,4.1231055,1.1687495,0.5597015,0.53345186,eslice_retention0.05
20,0.5072061,21.189621,137.74551,0.8181818,0.2568238,eslice_retention0.05
21,0.721493,9.899495,55.905704,0.6315789,0.31331593,eslice_retention0.05
22,0.8047985,11.313708,2.8546598,0.6,0.45882353,eslice_retention0.05
23,0.43913585,18.894444,157.91821,0.6333333,0.40312013,eslice_retention0.05
24,0.87350565,5.3851647,2.5791223,0.5188679,0.48176396,eslice_retention0.05
25,0.3254818,25.682669,82.45968,0.41379312,0.2542373,eslice_retention0.05
26,0.84331757,3.1622777,16.232195,0.6756757,0.53294575,eslice_retention0.05
27,0.40882352,21.558002,125.87859,0.7916667,0.22344726,eslice_retention0.05
28,0.4652778,16.56049,44.952892,0.46341464,0.5868726,eslice_retention0.05
29,0.68547696,4.0,22.050447,0.75555557,0.65384614,eslice_retention0.05
30,0.37246963,24.387495,48.929665,0.5,0.61702126,eslice_retention0.05
31,0.7111111,2.828427,54.964474,0.78723407,0.6950688,eslice_retention0.05
32,0.7066246,14.3527,6.313646,0.6447368,0.707014,eslice_retention0.05
33,0.58601457,16.598022,23.0622,0.64,0.50793654,eslice_retention0.05
34,0.70127505,16.264986,18.7251,0.6666667,0.44444445,eslice_retention0.05
35,0.6515482,5.196152,27.480158,0.627907,0.6863368,eslice_retention0.05
36,0.7624355,2.236068,9.101655,0.75609756,0.8051948,eslice_retention0.05
37,0.7108097,8.3868265,16.307161,0.6,0.50220263,eslice_retention0.05
38,0.61713564,4.472136,32.58645,0.7948718,0.79846126,eslice_retention0.05
39,0.76867735,3.0,4.3354077,0.6626506,0.75556606,eslice_retention0.05
40,0.65581656,8.856006,17.639124,0.6052632,0.7078034,eslice_retention0.05
41,0.7772837,2.5821178,2.920871,0.45238096,0.5754017,eslice_retention0.05
