,dice,hd95,avd,recall,f1,model_name
0,0.6496451,7.8421288,38.952396,0.453125,0.51191527,landonia_stepdecay25_lr0.01_es100
1,0.57436603,14.56022,102.38342,0.6060606,0.34956303,landonia_stepdecay25_lr0.01_es100
2,0.6773782,4.2426405,39.73397,0.34920636,0.46392897,landonia_stepdecay25_lr0.01_es100
3,0.77087176,3.1622777,9.4831915,0.5875,0.6261876,landonia_stepdecay25_lr0.01_es100
4,0.73243433,2.4494898,25.690722,0.425,0.49623352,landonia_stepdecay25_lr0.01_es100
5,0.7331818,5.7445626,31.333183,0.5974026,0.5953979,landonia_stepdecay25_lr0.01_es100
6,0.82167166,7.6091504,1.7392896,0.6875,0.54231715,landonia_stepdecay25_lr0.01_es100
7,0.63155174,13.570182,36.834713,0.7297297,0.49658433,landonia_stepdecay25_lr0.01_es100
8,0.7739513,4.690416,33.25181,0.4878049,0.59728104,landonia_stepdecay25_lr0.01_es100
9,0.74489605,18.05547,0.18409425,0.47619048,0.3806735,landonia_stepdecay25_lr0.01_es100
10,0.8510195,2.0,7.322578,0.65384614,0.50201344,landonia_stepdecay25_lr0.01_es100
11,0.54185694,21.391548,50.76336,0.6111111,0.3983287,landonia_stepdecay25_lr0.01_es100
12,0.61097676,5.477226,44.591503,0.45,0.55058825,landonia_stepdecay25_lr0.01_es100
13,0.43807042,18.3466,1.312336,0.45652175,0.4883721,landonia_stepdecay25_lr0.01_es100
14,0.75831586,2.4494898,0.19911504,0.5181818,0.56232053,landonia_stepdecay25_lr0.01_es100
15,0.40350878,15.811388,22.168087,0.4642857,0.37166992,landonia_stepdecay25_lr0.01_es100
16,0.25632083,21.095022,523.6593,0.85714287,0.16216215,landonia_stepdecay25_lr0.01_es100
17,0.8247708,5.0990195,13.271236,0.4820144,0.59929526,landonia_stepdecay25_lr0.01_es100
18,0.15251522,18.708286,868.83563,0.8888889,0.15368196,landonia_stepdecay25_lr0.01_es100
19,0.78883934,3.7416575,3.641104,0.5597015,0.5917703,landonia_stepdecay25_lr0.01_es100
20,0.4674635,19.339079,185.82408,0.8484849,0.30053666,landonia_stepdecay25_lr0.01_es100
21,0.6937173,9.110434,42.62856,0.6315789,0.45859873,landonia_stepdecay25_lr0.01_es100
22,0.7224183,5.3851647,21.968178,0.4625,0.53460073,landonia_stepdecay25_lr0.01_es100
23,0.43283275,18.027756,161.41264,0.6166667,0.3379567,landonia_stepdecay25_lr0.01_es100
24,0.8659484,3.0,0.41965377,0.4056604,0.4782649,landonia_stepdecay25_lr0.01_es100
25,0.34551495,21.168348,103.42742,0.5,0.35971224,landonia_stepdecay25_lr0.01_es100
26,0.80020493,3.4641016,9.791275,0.6486486,0.64668685,landonia_stepdecay25_lr0.01_es100
27,0.39554566,20.714727,158.6262,0.7083333,0.21439832,landonia_stepdecay25_lr0.01_es100
28,0.45655376,11.445523,17.227457,0.5,0.57746476,landonia_stepdecay25_lr0.01_es100
29,0.6299398,6.4031243,7.268782,0.6,0.65084743,landonia_stepdecay25_lr0.01_es100
30,0.3941606,23.970673,53.363914,0.44,0.542517,landonia_stepdecay25_lr0.01_es100
31,0.6727159,4.2426405,32.90217,0.85106385,0.7270724,landonia_stepdecay25_lr0.01_es100
32,0.69209254,13.379088,0.2545825,0.6315789,0.6872247,landonia_stepdecay25_lr0.01_es100
33,0.52949375,14.0744,6.028708,0.64,0.53490657,landonia_stepdecay25_lr0.01_es100
34,0.67660344,17.026447,20.51793,0.6666667,0.3697479,landonia_stepdecay25_lr0.01_es100
35,0.47198275,7.0,15.873015,0.627907,0.66525066,landonia_stepdecay25_lr0.01_es100
36,0.66420776,4.1231055,21.959549,0.75609756,0.82404286,landonia_stepdecay25_lr0.01_es100
37,0.6153303,13.928389,44.262295,0.62857145,0.47722343,landonia_stepdecay25_lr0.01_es100
38,0.5587323,6.3245554,40.7904,0.84615386,0.8256532,landonia_stepdecay25_lr0.01_es100
39,0.6674666,4.690416,21.462818,0.686747,0.7471807,landonia_stepdecay25_lr0.01_es100
40,0.6916246,4.1231055,6.306914,0.69078946,0.7819492,landonia_stepdecay25_lr0.01_es100
41,0.77778506,2.236068,2.960701,0.52380955,0.6382475,landonia_stepdecay25_lr0.01_es100
