,dice,hd95,avd,recall,f1,model_name
0,0.7593685,3.0,20.610817,0.421875,0.51108706,damnii_wd1e-3
1,0.5489215,14.05168,131.5026,0.6666667,0.3190184,damnii_wd1e-3
2,0.7734678,3.0,24.147339,0.44444445,0.583691,damnii_wd1e-3
3,0.72752655,4.2426405,20.270948,0.525,0.5971564,damnii_wd1e-3
4,0.785897,2.236068,14.618557,0.4,0.39810428,damnii_wd1e-3
5,0.8082024,3.6055512,16.28694,0.6363636,0.6459909,damnii_wd1e-3
6,0.83800703,6.8149805,13.493226,0.75,0.48083624,damnii_wd1e-3
7,0.8451195,8.062258,1.5587698,0.7567568,0.46640754,damnii_wd1e-3
8,0.8798131,2.236068,15.799256,0.4512195,0.54945886,damnii_wd1e-3
9,0.7548314,11.401754,5.670103,0.33333334,0.33043477,damnii_wd1e-3
10,0.85837847,1.4142135,0.9111427,0.5769231,0.3821656,damnii_wd1e-3
11,0.5573248,17.471401,39.694656,0.5,0.33333334,damnii_wd1e-3
12,0.6513665,6.576391,37.67157,0.4,0.48854962,damnii_wd1e-3
13,0.39140812,21.27322,19.947506,0.39130434,0.34189945,damnii_wd1e-3
14,0.7693891,4.1231055,14.944691,0.56363636,0.54670924,damnii_wd1e-3
15,0.2343395,23.790754,175.27406,0.42857143,0.28278688,damnii_wd1e-3
16,0.23352319,20.63492,575.39435,0.8095238,0.18563628,damnii_wd1e-3
17,0.8453257,3.3166249,5.879309,0.5539568,0.6187224,damnii_wd1e-3
18,0.16041794,20.952272,914.38354,0.8888889,0.17204301,damnii_wd1e-3
19,0.76966125,9.219544,8.855525,0.5671642,0.5277778,damnii_wd1e-3
20,0.50890946,15.658858,159.43639,0.7878788,0.24683544,damnii_wd1e-3
21,0.6901181,8.6602545,49.309883,0.6052632,0.33576643,damnii_wd1e-3
22,0.77892184,9.055386,3.8775237,0.575,0.43667746,damnii_wd1e-3
23,0.42903227,12.097505,168.77324,0.68333334,0.37590045,damnii_wd1e-3
24,0.866787,4.1529894,5.783354,0.4811321,0.5186441,damnii_wd1e-3
25,0.28846154,21.368181,135.48387,0.41379312,0.2735453,damnii_wd1e-3
26,0.8022932,4.690416,21.884798,0.6756757,0.5387121,damnii_wd1e-3
27,0.37692308,19.83431,132.26837,0.7916667,0.24203822,damnii_wd1e-3
28,0.34596696,24.119478,61.507404,0.34146342,0.47457626,damnii_wd1e-3
29,0.6371319,8.96099,1.0306482,0.51111114,0.510099,damnii_wd1e-3
30,0.30985916,35.737186,58.8685,0.34,0.47855228,damnii_wd1e-3
31,0.6807552,9.030462,34.487156,0.63829786,0.6475833,damnii_wd1e-3
32,0.6756605,13.114877,18.839104,0.59210527,0.66325766,damnii_wd1e-3
33,0.46954906,17.102613,5.837321,0.6,0.5026178,damnii_wd1e-3
34,0.6815802,16.602705,9.262948,0.46666667,0.4516129,damnii_wd1e-3
35,0.44838923,20.148201,49.107143,0.41860464,0.5514223,damnii_wd1e-3
36,0.6386993,4.1231055,28.749672,0.6707317,0.7296849,damnii_wd1e-3
37,0.6466877,13.928389,18.809319,0.54285717,0.48545069,damnii_wd1e-3
38,0.4616727,12.214734,58.450954,0.71794873,0.78709006,damnii_wd1e-3
39,0.72207457,6.6332498,11.965725,0.5301205,0.6387202,damnii_wd1e-3
40,0.60379696,10.816654,36.559864,0.55921054,0.69419885,damnii_wd1e-3
41,0.7194088,5.0990195,16.741901,0.39285713,0.5339806,damnii_wd1e-3
