,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,early_stop60_lr2e-4_stepdecay30,0.6265299916267395,0.06162933260202408,10.96667766571045,2.2502188682556152,90.60433959960938,59.31427001953125,0.5338083505630493,0.04619533568620682,0.43751588463783264,0.043101079761981964
