,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,early_stop60_lr2e-4,0.6084804534912109,0.06896281242370605,12.4856595993042,2.149962902069092,126.74311828613281,76.76544189453125,0.584606945514679,0.045832931995391846,0.40398702025413513,0.046829938888549805
