,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention0.05,0.6563883423805237,0.05753928795456886,11.084558486938477,2.703974962234497,61.893821716308594,39.447593688964844,0.6033710837364197,0.04616580531001091,0.5085856318473816,0.05044204369187355
