,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,dice_factor0.75,0.6623636484146118,0.05734460428357124,9.584440231323242,2.2642555236816406,57.44405746459961,41.9451789855957,0.634465217590332,0.04498274624347687,0.5569342374801636,0.04785478487610817
