,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,dice_factor0.5,0.6497615575790405,0.05554657056927681,8.586664199829102,2.196410655975342,53.0200309753418,33.08477783203125,0.5655799508094788,0.04563707485795021,0.5121510624885559,0.04521670192480087
