,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,early_stop30_lr2e-4,0.5975997447967529,0.06531218439340591,12.356817245483398,2.3574178218841553,88.38895416259766,60.2172737121582,0.5160838961601257,0.04595933109521866,0.4398733675479889,0.04519428312778473
