,dice,hd95,avd,recall,f1,model_name
0,0.6556902,16.307972,35.232895,0.109375,0.16898793,check_cluster_working
1,0.5805294,19.104973,30.984455,0.3030303,0.24518389,check_cluster_working
2,0.5462125,11.088278,56.82128,0.0952381,0.16557734,check_cluster_working
3,0.573396,14.074792,50.627193,0.2,0.30769232,check_cluster_working
4,0.57633746,8.774964,52.391754,0.125,0.2035928,check_cluster_working
5,0.6333433,7.053301,48.59012,0.16883117,0.27471697,check_cluster_working
6,0.76758313,5.0,22.207983,0.15625,0.22222222,check_cluster_working
7,0.83356786,9.148736,10.405842,0.3783784,0.3450237,check_cluster_working
8,0.7381634,6.164414,39.454117,0.12195122,0.19873533,check_cluster_working
9,0.60860413,14.542949,42.525772,0.16666667,0.23255815,check_cluster_working
10,0.7303026,3.7416575,39.480064,0.1923077,0.3,check_cluster_working
11,0.2857143,26.815067,40.458015,0.16666667,0.125,check_cluster_working
12,0.626927,5.3851647,48.962418,0.175,0.27226204,check_cluster_working
13,0.22792023,25.079802,15.748032,0.17391305,0.21052632,check_cluster_working
14,0.728091,6.708204,23.030973,0.13636364,0.21253406,check_cluster_working
15,0.079156905,29.09896,320.09744,0.19642857,0.19657484,check_cluster_working
16,0.2715038,26.854235,339.11673,0.52380955,0.23321554,check_cluster_working
17,0.78174996,6.708204,30.308096,0.17266187,0.27869585,check_cluster_working
18,0.30537635,18.85868,277.73972,0.6666667,0.3364486,check_cluster_working
19,0.7374161,7.3484693,28.535467,0.24626866,0.3395658,check_cluster_working
20,0.58189505,17.308937,42.442356,0.45454547,0.41916168,check_cluster_working
21,0.77378434,11.324606,3.5666301,0.34210527,0.30588236,check_cluster_working
22,0.7355139,14.3178215,21.974863,0.2125,0.2658138,check_cluster_working
23,0.50330395,17.46711,70.03718,0.4,0.3314917,check_cluster_working
24,0.82127583,4.690416,23.137787,0.17924528,0.27646765,check_cluster_working
25,0.31403336,22.671568,5.443548,0.18965517,0.21002387,check_cluster_working
26,0.7978455,8.252253,15.390128,0.22972973,0.29310346,check_cluster_working
27,0.36296842,25.891874,17.41214,0.41666666,0.3038674,check_cluster_working
28,0.35220125,23.811651,50.201885,0.17073171,0.25,check_cluster_working
29,0.5891182,9.964912,26.52563,0.33333334,0.42222223,check_cluster_working
30,0.24971624,24.377241,65.29052,0.24,0.3468208,check_cluster_working
31,0.7573606,3.6804097,7.5605755,0.4680851,0.55,check_cluster_working
32,0.5736677,12.505753,37.576374,0.2236842,0.32749563,check_cluster_working
33,0.5006778,18.973665,11.770335,0.48,0.46359584,check_cluster_working
34,0.58897483,16.64031,5.9760957,0.6,0.54545456,check_cluster_working
35,0.6007641,12.083046,7.7380953,0.37209302,0.42105263,check_cluster_working
36,0.7292165,5.0990195,24.323614,0.2804878,0.42524704,check_cluster_working
37,0.6228256,13.5276985,3.3649697,0.2857143,0.2857143,check_cluster_working
38,0.55566907,7.3484693,44.54834,0.47435898,0.6259654,check_cluster_working
39,0.66017574,5.0990195,38.651432,0.36144578,0.5175679,check_cluster_working
40,0.458475,9.899495,61.112984,0.28947368,0.42726272,check_cluster_working
41,0.6730097,5.477226,36.73659,0.1904762,0.31007752,check_cluster_working
