,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_stepdecay50_lr0.01_es100,0.6458333134651184,0.06451676785945892,9.783292770385742,2.28777813911438,82.65818786621094,55.46919250488281,0.5945143699645996,0.04758019745349884,0.4614792764186859,0.0488147959113121
