,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention0.9,0.6556898951530457,0.05219228193163872,9.07140827178955,2.0654397010803223,59.14570999145508,39.79175567626953,0.5559132695198059,0.047289587557315826,0.5264082551002502,0.03632434457540512
