,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_early_stop30_lr2e-4,0.6025926470756531,0.06856094300746918,12.706085205078125,2.183058261871338,113.24381256103516,77.60235595703125,0.5474071502685547,0.045347049832344055,0.4196752905845642,0.04860778525471687
