,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention1,0.6516059041023254,0.056395478546619415,7.873119354248047,1.9361543655395508,66.53215789794922,45.43899917602539,0.574329674243927,0.048040639609098434,0.5212711095809937,0.041158001869916916
