,dice,hd95,avd,recall,f1,model_name
0,0.8360401,8.234039,2.4910424,0.421875,0.48634514,landonia_stepdecay50_lr0.01_es100
1,0.5178792,14.456832,136.1658,0.6060606,0.27972028,landonia_stepdecay50_lr0.01_es100
2,0.792169,3.0,23.175306,0.3968254,0.5210801,landonia_stepdecay50_lr0.01_es100
3,0.7552029,5.0990195,7.124937,0.5875,0.548618,landonia_stepdecay50_lr0.01_es100
4,0.81289494,2.236068,7.484536,0.4,0.3707317,landonia_stepdecay50_lr0.01_es100
5,0.8405676,4.0,10.827882,0.66233766,0.62458783,landonia_stepdecay50_lr0.01_es100
6,0.84309584,6.708204,8.165507,0.71875,0.49797022,landonia_stepdecay50_lr0.01_es100
7,0.8609817,10.34408,7.990451,0.7837838,0.3992657,landonia_stepdecay50_lr0.01_es100
8,0.8959615,2.828427,14.8063,0.42682928,0.50459856,landonia_stepdecay50_lr0.01_es100
9,0.79305273,17.0,0.33136967,0.35714287,0.2635229,landonia_stepdecay50_lr0.01_es100
10,0.8737889,1.4142135,4.154476,0.61538464,0.5284016,landonia_stepdecay50_lr0.01_es100
11,0.5407407,17.464249,6.10687,0.5,0.28985506,landonia_stepdecay50_lr0.01_es100
12,0.75009245,4.1231055,23.267973,0.35,0.42105263,landonia_stepdecay50_lr0.01_es100
13,0.35380116,21.696646,20.47244,0.3478261,0.3966942,landonia_stepdecay50_lr0.01_es100
14,0.79366386,4.2426405,15.088495,0.6,0.5220501,landonia_stepdecay50_lr0.01_es100
15,0.24224992,24.939903,181.12059,0.53571427,0.28132993,landonia_stepdecay50_lr0.01_es100
16,0.20175748,24.449942,697.4763,0.9047619,0.12929168,landonia_stepdecay50_lr0.01_es100
17,0.8660083,2.4494898,1.2857257,0.52517986,0.56866443,landonia_stepdecay50_lr0.01_es100
18,0.15696807,21.307276,947.6027,1.0,0.19672132,landonia_stepdecay50_lr0.01_es100
19,0.7896283,11.401754,11.157062,0.58208954,0.5032258,landonia_stepdecay50_lr0.01_es100
20,0.42699388,18.411953,217.5918,0.8484849,0.21585387,landonia_stepdecay50_lr0.01_es100
21,0.69858813,6.708204,63.00232,0.6315789,0.28915662,landonia_stepdecay50_lr0.01_es100
22,0.784651,6.0827627,5.234657,0.5875,0.41409692,landonia_stepdecay50_lr0.01_es100
23,0.36144167,18.681541,237.32343,0.65,0.3001443,landonia_stepdecay50_lr0.01_es100
24,0.87210125,3.0,4.1484528,0.4716981,0.46407425,landonia_stepdecay50_lr0.01_es100
25,0.25071552,25.087843,152.21774,0.41379312,0.22733423,landonia_stepdecay50_lr0.01_es100
26,0.81262183,4.2426405,25.127653,0.7432432,0.49759072,landonia_stepdecay50_lr0.01_es100
27,0.26618704,20.46949,288.4984,0.8333333,0.1874311,landonia_stepdecay50_lr0.01_es100
28,0.4607762,16.332436,37.01211,0.4512195,0.56345177,landonia_stepdecay50_lr0.01_es100
29,0.6706119,3.1622777,15.4054785,0.6,0.6402439,landonia_stepdecay50_lr0.01_es100
30,0.42094862,19.135038,45.259937,0.42,0.5102804,landonia_stepdecay50_lr0.01_es100
31,0.6703116,3.0,66.5695,0.70212764,0.63608325,landonia_stepdecay50_lr0.01_es100
32,0.68938845,5.6540885,10.641548,0.55263156,0.6536965,landonia_stepdecay50_lr0.01_es100
33,0.55442023,7.28011,15.406698,0.68,0.5286686,landonia_stepdecay50_lr0.01_es100
34,0.71225804,12.561837,31.573706,0.73333335,0.44,landonia_stepdecay50_lr0.01_es100
35,0.63989747,5.449118,32.24206,0.6976744,0.6775408,landonia_stepdecay50_lr0.01_es100
36,0.8125463,1.7320508,12.713423,0.68292683,0.7548677,landonia_stepdecay50_lr0.01_es100
37,0.6511955,11.0,45.383953,0.6,0.46875,landonia_stepdecay50_lr0.01_es100
38,0.64883,3.734852,5.081157,0.75641024,0.78099376,landonia_stepdecay50_lr0.01_es100
39,0.7801162,2.4494898,8.905437,0.61445785,0.5958379,landonia_stepdecay50_lr0.01_es100
40,0.6414048,6.164414,17.537943,0.57236844,0.68488383,landonia_stepdecay50_lr0.01_es100
41,0.7824481,3.1622777,8.470526,0.4047619,0.5174209,landonia_stepdecay50_lr0.01_es100
