,dice,hd95,avd,recall,f1,model_name
0,0.84437114,3.3166249,3.4294488,0.390625,0.52927554,eslice_retention1
1,0.5898452,10.650907,87.77202,0.4848485,0.4199475,eslice_retention1
2,0.77541745,3.1622777,27.404503,0.3809524,0.5408079,eslice_retention1
3,0.69531137,5.0990195,27.170095,0.525,0.6273957,eslice_retention1
4,0.81819195,2.236068,15.030928,0.4,0.48677248,eslice_retention1
5,0.84068936,3.3166249,12.170088,0.58441556,0.67771083,eslice_retention1
6,0.84169537,1.4142135,2.1603808,0.71875,0.60343087,eslice_retention1
7,0.76575375,5.3851647,21.050415,0.6216216,0.55421686,eslice_retention1
8,0.8760025,3.0,17.633535,0.41463414,0.5322095,eslice_retention1
9,0.8085679,3.2703207,8.33947,0.2857143,0.38418078,eslice_retention1
10,0.87315965,1.4142135,5.2578783,0.53846157,0.49411765,eslice_retention1
11,0.5895197,21.840292,25.19084,0.33333334,0.38297874,eslice_retention1
12,0.6765892,5.91608,35.874184,0.325,0.44067797,eslice_retention1
13,0.33151183,21.003908,55.90551,0.3043478,0.38396624,eslice_retention1
14,0.779498,5.3851647,20.785398,0.6181818,0.50994456,eslice_retention1
15,0.3918165,15.297058,3.5322778,0.5535714,0.42344907,eslice_retention1
16,0.2609808,18.794838,539.7476,0.95238096,0.2437881,eslice_retention1
17,0.85044265,2.828427,0.9752408,0.5683453,0.5963824,eslice_retention1
18,0.16650149,15.0,836.64386,0.8888889,0.24024025,eslice_retention1
19,0.7923709,3.6055512,11.175043,0.6044776,0.580214,eslice_retention1
20,0.5555852,15.295423,120.32451,0.75757575,0.3537736,eslice_retention1
21,0.68855333,8.83176,64.52913,0.65789473,0.33892834,eslice_retention1
22,0.81028736,3.3166249,12.635379,0.6375,0.5049505,eslice_retention1
23,0.44643602,13.638182,156.72862,0.65,0.4629939,eslice_retention1
24,0.8663015,2.236068,9.874978,0.5566038,0.5592417,eslice_retention1
25,0.26100966,21.748514,175.40323,0.46551725,0.25783682,eslice_retention1
26,0.80395424,4.1231055,31.075876,0.7702703,0.53947085,eslice_retention1
27,0.4119059,16.899698,132.7476,0.7916667,0.26561043,eslice_retention1
28,0.43086326,18.493242,23.822342,0.3902439,0.52563465,eslice_retention1
29,0.69043195,2.236068,33.577435,0.6666667,0.7111111,eslice_retention1
30,0.51119405,10.896702,36.08563,0.46,0.5780969,eslice_retention1
31,0.65947837,2.828427,50.063763,0.7659575,0.6646154,eslice_retention1
32,0.66240084,6.164414,1.0692464,0.4868421,0.61095446,eslice_retention1
33,0.5999224,7.2937818,46.60287,0.68,0.6339549,eslice_retention1
34,0.5896339,15.264338,9.462152,0.73333335,0.5802198,eslice_retention1
35,0.6262876,3.3166249,40.77381,0.6744186,0.67052025,eslice_retention1
36,0.7788263,2.236068,3.204623,0.6097561,0.7246377,eslice_retention1
37,0.64224476,7.2383013,21.397757,0.5714286,0.59363955,eslice_retention1
38,0.62134355,4.2426405,25.088215,0.7307692,0.76977825,eslice_retention1
39,0.79178804,2.236068,13.659084,0.61445785,0.69138193,eslice_retention1
40,0.57489574,7.1414285,22.124788,0.55263156,0.66021764,eslice_retention1
41,0.7758665,3.0567973,6.85077,0.4047619,0.5441116,eslice_retention1
