,dice,hd95,avd,recall,f1,model_name
0,0.727728,8.124039,22.84593,0.5,0.525641,wd1e-5
1,0.45417064,15.652476,126.73575,0.6060606,0.3107658,wd1e-5
2,0.6938649,7.483315,34.890858,0.44444445,0.5252525,wd1e-5
3,0.7102233,6.4031243,19.141996,0.6625,0.625083,wd1e-5
4,0.70825946,4.6241126,25.505156,0.45,0.42352942,wd1e-5
5,0.8357012,2.828427,8.673585,0.6883117,0.5887072,wd1e-5
6,0.7980269,8.859889,4.1376786,0.84375,0.5810022,wd1e-5
7,0.76746047,11.045361,7.1759586,0.7567568,0.43276662,wd1e-5
8,0.79797924,9.643651,27.656036,0.5,0.53521127,wd1e-5
9,0.7287825,13.453624,9.333579,0.5,0.3802817,wd1e-5
10,0.852051,2.0,7.2222686,0.65384614,0.4379771,wd1e-5
11,0.49852508,24.166092,58.778625,0.5555556,0.31331593,wd1e-5
12,0.6538305,6.103175,39.183006,0.55,0.56050956,wd1e-5
13,0.4155194,20.837303,9.711287,0.39130434,0.34891677,wd1e-5
14,0.79455614,3.3166249,12.95354,0.58181816,0.5004344,wd1e-5
15,0.30722892,18.48242,2.1924481,0.375,0.38265306,wd1e-5
16,0.20797227,22.31927,710.09467,0.9047619,0.12680757,wd1e-5
17,0.85673094,3.8191602,6.7351327,0.51079136,0.60232043,wd1e-5
18,0.15264075,19.815393,980.13696,0.9444444,0.1310717,wd1e-5
19,0.7752989,11.836309,13.575474,0.619403,0.53827375,wd1e-5
20,0.48124588,16.552946,189.32536,0.90909094,0.1980198,wd1e-5
21,0.67691886,9.433981,66.08037,0.68421054,0.27150673,wd1e-5
22,0.7808898,3.6055512,3.6034229,0.625,0.5013928,wd1e-5
23,0.43038952,17.317596,185.5762,0.71666664,0.35427395,wd1e-5
24,0.85893404,8.246211,5.7002974,0.5,0.504,wd1e-5
25,0.30718085,23.947857,103.22581,0.46551725,0.26464692,wd1e-5
26,0.82078505,3.6055512,22.735825,0.7162162,0.51910996,wd1e-5
27,0.32522687,21.165958,240.09584,0.7916667,0.13653952,wd1e-5
28,0.4632238,18.47295,27.994616,0.47560975,0.55133414,wd1e-5
29,0.65053433,7.6811457,20.80282,0.6888889,0.6232105,wd1e-5
30,0.3069307,23.885136,45.56575,0.44,0.4511895,wd1e-5
31,0.6827766,7.179749,30.69776,0.78723407,0.7102967,wd1e-5
32,0.70957935,12.587621,0.91649693,0.67105263,0.66301745,wd1e-5
33,0.44186047,19.068295,22.200956,0.72,0.38543898,wd1e-5
34,0.71473074,11.18034,23.804781,0.6666667,0.42857143,wd1e-5
35,0.55158114,8.602325,8.630953,0.627907,0.6264501,wd1e-5
36,0.6555903,6.164414,27.672709,0.80487806,0.81795347,wd1e-5
37,0.6284486,9.899495,40.811043,0.71428573,0.52505964,wd1e-5
38,0.59416914,10.488089,40.84333,0.75641024,0.7377562,wd1e-5
39,0.6954344,3.3166249,20.809956,0.6987952,0.7468852,wd1e-5
40,0.7038441,9.486833,13.11973,0.7105263,0.77358264,wd1e-5
41,0.7184913,4.690416,15.547,0.53571427,0.6354515,wd1e-5
