,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention0.3,0.6579424142837524,0.04815037176012993,8.090559005737305,1.9988642930984497,48.377254486083984,32.66753005981445,0.6030800342559814,0.04205452278256416,0.5616720914840698,0.03849299997091293
