,dice,hd95,avd,recall,f1,model_name
0,0.8294355,3.7416575,5.9375534,0.40625,0.52130324,damnii_wd1e-1
1,0.5819754,15.101323,111.60622,0.6060606,0.48643592,damnii_wd1e-1
2,0.8186634,2.236068,16.524557,0.42857143,0.5425532,damnii_wd1e-1
3,0.77572966,2.236068,4.014049,0.5625,0.6180258,damnii_wd1e-1
4,0.82465637,2.0,1.9793814,0.4,0.42666668,damnii_wd1e-1
5,0.85758907,3.0,5.0078955,0.6233766,0.6089825,damnii_wd1e-1
6,0.84054077,2.0,4.4855366,0.78125,0.64935064,damnii_wd1e-1
7,0.86137533,2.236068,6.6142397,0.6756757,0.57471263,damnii_wd1e-1
8,0.88204664,2.828427,16.831345,0.3902439,0.51754653,damnii_wd1e-1
9,0.80482537,11.575837,4.4919,0.3809524,0.37017995,damnii_wd1e-1
10,0.8624406,1.4142135,2.9925604,0.53846157,0.5047438,damnii_wd1e-1
11,0.5466035,17.058722,41.603054,0.3888889,0.25454545,damnii_wd1e-1
12,0.62779105,5.8309517,42.6634,0.425,0.5212661,damnii_wd1e-1
13,0.43589744,25.841742,25.19685,0.47826087,0.47871333,damnii_wd1e-1
14,0.7806741,4.1231055,0.121681415,0.5181818,0.4947433,damnii_wd1e-1
15,0.26713872,26.456554,178.44093,0.48214287,0.37726262,damnii_wd1e-1
16,0.29633507,17.720045,402.52365,0.85714287,0.2761062,damnii_wd1e-1
17,0.85819554,3.6055512,7.68649,0.48920864,0.6114484,damnii_wd1e-1
18,0.18082789,18.601076,743.1507,0.8888889,0.16802801,damnii_wd1e-1
19,0.7936342,4.358899,6.194372,0.58208954,0.57833415,damnii_wd1e-1
20,0.5484547,18.06653,126.04611,0.7878788,0.27940297,damnii_wd1e-1
21,0.73278767,9.69536,53.69488,0.6052632,0.42990655,damnii_wd1e-1
22,0.7944249,4.1231055,14.407006,0.5375,0.4400754,damnii_wd1e-1
23,0.4435652,15.1657505,157.02602,0.6666667,0.4012158,damnii_wd1e-1
24,0.8727089,3.0,1.0928484,0.46226415,0.5263672,damnii_wd1e-1
25,0.29930246,22.02158,117.94355,0.41379312,0.27522936,damnii_wd1e-1
26,0.83953786,2.828427,16.330736,0.7162162,0.5702331,damnii_wd1e-1
27,0.38893926,18.96575,152.39616,0.7916667,0.28631225,damnii_wd1e-1
28,0.36900368,15.748015,17.631226,0.4390244,0.53333336,damnii_wd1e-1
29,0.66257066,3.1622777,20.721455,0.64444447,0.6174318,damnii_wd1e-1
30,0.45650557,22.649504,5.657492,0.44,0.5029636,damnii_wd1e-1
31,0.7011044,2.236068,55.693203,0.7234042,0.6497715,damnii_wd1e-1
32,0.6647329,13.718554,10.641548,0.6184211,0.6656069,damnii_wd1e-1
33,0.5630791,8.532099,68.51675,0.56,0.44094488,damnii_wd1e-1
34,0.62937623,16.070063,47.50996,0.73333335,0.31987077,damnii_wd1e-1
35,0.62596035,4.1231055,45.337303,0.6511628,0.64605445,damnii_wd1e-1
36,0.7839607,2.059017,8.641975,0.64634144,0.7404621,damnii_wd1e-1
37,0.64370215,13.341664,47.97239,0.45714286,0.39646018,damnii_wd1e-1
38,0.526444,4.1231055,26.199718,0.71794873,0.77134985,damnii_wd1e-1
39,0.80402833,2.828427,11.7005,0.5060241,0.5753425,damnii_wd1e-1
40,0.602255,10.0274315,5.5649242,0.6052632,0.71172637,damnii_wd1e-1
41,0.77548146,3.0,7.5013275,0.4642857,0.58301526,damnii_wd1e-1
