,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_stepdecay100_lr0.01_es100,0.6625414490699768,0.06263148039579391,10.061830520629883,2.331432819366455,81.74491882324219,52.5306510925293,0.5918779373168945,0.04628709331154823,0.4915843605995178,0.04825621470808983
