,dice,hd95,avd,recall,f1,model_name
0,0.71220845,3.7416575,25.166353,0.421875,0.52811736,eslice_retention0.9
1,0.54521453,15.316587,113.98964,0.45454547,0.3846154,eslice_retention0.9
2,0.78100365,3.0,22.61255,0.34920636,0.48066136,eslice_retention0.9
3,0.7055673,4.467708,22.002007,0.55,0.6100943,eslice_retention0.9
4,0.7611672,2.236068,16.28866,0.4,0.47457626,eslice_retention0.9
5,0.84112036,3.3166249,11.944507,0.5584416,0.6488526,eslice_retention0.9
6,0.84000343,6.164414,13.639692,0.71875,0.5897436,eslice_retention0.9
7,0.8191006,6.708204,8.257267,0.6486486,0.5759206,eslice_retention0.9
8,0.87881047,2.236068,16.112307,0.42682928,0.5310767,eslice_retention0.9
9,0.7674756,10.488089,9.5913105,0.3809524,0.4181568,eslice_retention0.9
10,0.8685919,1.4142135,4.3300176,0.46153846,0.48614073,eslice_retention0.9
11,0.5616162,24.817085,11.068703,0.3888889,0.38181818,eslice_retention0.9
12,0.6355634,7.071068,42.22222,0.275,0.3958021,eslice_retention0.9
13,0.390625,20.456047,32.020996,0.32608697,0.4135737,eslice_retention0.9
14,0.7907967,3.7416575,18.274336,0.5272727,0.51568055,eslice_retention0.9
15,0.50137365,12.727922,22.655298,0.42857143,0.45714286,eslice_retention0.9
16,0.2897839,17.944273,442.2713,0.9047619,0.31387666,eslice_retention0.9
17,0.86102754,3.3608677,1.5046573,0.4964029,0.5837273,eslice_retention0.9
18,0.18518518,17.268284,761.64386,1.0,0.23684211,eslice_retention0.9
19,0.7920619,5.1378727,5.67293,0.6119403,0.6296605,eslice_retention0.9
20,0.5743813,15.993683,114.00513,0.75757575,0.4390496,eslice_retention0.9
21,0.7060791,9.433981,70.245514,0.6315789,0.39964944,eslice_retention0.9
22,0.8076298,4.472136,18.003744,0.575,0.4733902,eslice_retention0.9
23,0.48738718,13.076696,121.26394,0.6166667,0.49639753,eslice_retention0.9
24,0.8670479,3.0,8.685959,0.5283019,0.56565654,eslice_retention0.9
25,0.3178082,21.610184,94.354836,0.43103448,0.3537736,eslice_retention0.9
26,0.8286831,3.3166249,26.990952,0.7297297,0.5977322,eslice_retention0.9
27,0.4745167,21.361177,72.68371,0.6666667,0.42236024,eslice_retention0.9
28,0.4006791,15.768564,41.453568,0.4512195,0.55542725,eslice_retention0.9
29,0.654883,4.582576,13.289938,0.62222224,0.6842444,eslice_retention0.9
30,0.49446493,23.736013,34.250763,0.36,0.46992055,eslice_retention0.9
31,0.6804996,3.1622777,66.91565,0.78723407,0.6733394,eslice_retention0.9
32,0.6990486,11.877792,3.360489,0.5394737,0.6419385,eslice_retention0.9
33,0.53662694,6.9988832,24.688995,0.6,0.59302324,eslice_retention0.9
34,0.6742616,13.00508,36.05578,0.6666667,0.5,eslice_retention0.9
35,0.64806867,6.6968307,31.150793,0.5813953,0.65789473,eslice_retention0.9
36,0.7642802,2.236068,3.2571578,0.6219512,0.72708756,eslice_retention0.9
37,0.6640345,8.774964,40.37964,0.5714286,0.53333336,eslice_retention0.9
38,0.6024728,3.4641016,31.61609,0.75641024,0.80363226,eslice_retention0.9
39,0.77822304,2.236068,8.73202,0.60240966,0.6860312,eslice_retention0.9
40,0.5871113,10.8390875,19.966272,0.55263156,0.67490727,eslice_retention0.9
41,0.7624908,3.7416575,1.5002655,0.3690476,0.50427526,eslice_retention0.9
