,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl1_sdice0_l12_al1_wd0,0.7051649689674377,0.04428141564130783,5.400137901306152,2.0408573150634766,20.062713623046875,6.879254341125488,0.517493486404419,0.06314507126808167,0.5683145523071289,0.04324821010231972,0.5377702116966248,0.019807597622275352,0.7117131948471069,0.04344317317008972,15.178956985473633,6.040056228637695,0.529888391494751,0.019220465794205666
