,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl0.5_sdice0_l12_al1,0.7094579339027405,0.04457928240299225,4.916857719421387,1.2709015607833862,20.695499420166016,5.640612602233887,0.5160542726516724,0.05949351564049721,0.5792451500892639,0.045323338359594345,0.5433453321456909,0.020607145503163338,0.7181876301765442,0.04261108115315437,12.884291648864746,4.905264854431152,0.5311182737350464,0.019397946074604988
