,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl1_sdice0_l36_al1,0.7133975028991699,0.043388765305280685,5.077812194824219,1.3394309282302856,18.757904052734375,5.396360397338867,0.5247502326965332,0.060143209993839264,0.5821008682250977,0.04438289254903793,0.5415612459182739,0.02035289816558361,0.7198498249053955,0.04192456230521202,13.997736930847168,5.044103622436523,0.5330573916435242,0.01927955448627472
