,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.64236903,6.340269,27.467249,0.53968257,0.6276923,0.5648438,0.65528846,18.34061,0.55467296,punet_kl1_sdice1_l12_al1
1,0.87124324,1.7320508,10.00572,0.64,0.7038363,0.45909074,0.8738405,7.7019086,0.4552846,punet_kl1_sdice1_l12_al1
2,0.59341025,3.7416575,28.48537,0.76785713,0.8076766,0.6006617,0.6029483,22.920252,0.5924277,punet_kl1_sdice1_l12_al1
3,0.62616825,5.91608,27.617952,0.5208333,0.57471263,0.54876447,0.6337265,19.505178,0.5414537,punet_kl1_sdice1_l12_al1
4,0.91272694,1.4142135,6.5494795,0.6,0.7338129,0.4044946,0.9137401,5.129997,0.4051814,punet_kl1_sdice1_l12_al1
5,0.5668503,7.088658,37.642277,0.36734694,0.5217391,0.60293496,0.5977121,29.430893,0.584359,punet_kl1_sdice1_l12_al1
6,0.6966483,4.1231055,16.575876,0.33333334,0.45833334,0.556359,0.7006211,12.062257,0.5468214,punet_kl1_sdice1_l12_al1
7,0.5373724,9.949874,43.61483,0.45299146,0.5947567,0.61858153,0.5518331,37.07518,0.6028732,punet_kl1_sdice1_l12_al1
8,0.63097113,2.236068,3.2,0.8,0.75789475,0.57847714,0.6336117,0.90666664,0.57349557,punet_kl1_sdice1_l12_al1
9,0.5088208,14.081867,44.924404,0.30555555,0.4411508,0.5588432,0.51662177,39.74082,0.55530447,punet_kl1_sdice1_l12_al1
10,0.6280448,1.4142135,0.9259259,0.5714286,0.62608695,0.5829926,0.6300654,1.1904762,0.5712192,punet_kl1_sdice1_l12_al1
11,0.74346954,11.519506,17.163637,0.7083333,0.49715677,0.50612855,0.7621145,1.3818182,0.49711558,punet_kl1_sdice1_l12_al1
12,0.7979452,1.4142135,11.447021,0.51282054,0.63860667,0.49699152,0.8024169,5.694159,0.48887354,punet_kl1_sdice1_l12_al1
13,0.9185255,1.4142135,7.0636563,0.5797101,0.70413,0.39143208,0.92138535,4.6554084,0.38719234,punet_kl1_sdice1_l12_al1
14,0.88453877,1.0,9.21391,0.6956522,0.71748877,0.43484718,0.8870755,5.423236,0.43159267,punet_kl1_sdice1_l12_al1
15,0.8225021,3.3166249,10.410697,0.6923077,0.7826087,0.47689036,0.82272184,6.46291,0.47279683,punet_kl1_sdice1_l12_al1
16,0.77321815,1.4142135,7.3134327,0.625,0.5970149,0.5137202,0.77409405,0.5970149,0.5069949,punet_kl1_sdice1_l12_al1
17,0.77402765,3.0,3.101266,0.63461536,0.6954689,0.5166418,0.7717936,0.8544303,0.5138674,punet_kl1_sdice1_l12_al1
18,0.8213972,1.7320508,3.621825,0.68292683,0.71489364,0.48534778,0.8206548,1.6149263,0.48436576,punet_kl1_sdice1_l12_al1
19,0.7522936,3.0,20.144379,0.59302324,0.6750211,0.54235625,0.75926954,13.647302,0.533437,punet_kl1_sdice1_l12_al1
20,0.76988244,3.5348265,18.22647,0.3773585,0.51557463,0.54115415,0.7757264,14.496216,0.53483486,punet_kl1_sdice1_l12_al1
21,0.7392823,2.0,6.4535956,0.4888889,0.58902276,0.55178666,0.74157304,3.0731409,0.5448323,punet_kl1_sdice1_l12_al1
22,0.83361095,1.4142135,8.35895,0.78571427,0.80579215,0.4891531,0.83234715,5.6396313,0.4883444,punet_kl1_sdice1_l12_al1
23,0.72061235,4.2426405,15.938607,0.5714286,0.6217617,0.5176437,0.72914284,0.0,0.50768,punet_kl1_sdice1_l12_al1
24,0.8113784,2.236068,5.491143,0.5,0.60952383,0.54916674,0.81102514,0.41062805,0.5471693,punet_kl1_sdice1_l12_al1
25,0.7183967,3.6055512,11.113808,0.325,0.4807396,0.5681544,0.7229823,6.6731377,0.5580814,punet_kl1_sdice1_l12_al1
26,0.82326967,3.0,8.787729,0.26623377,0.4022701,0.5025254,0.8272383,4.72103,0.4973315,punet_kl1_sdice1_l12_al1
27,0.86196464,1.4142135,4.2870846,0.76086956,0.8193208,0.4715301,0.86280584,1.0258976,0.47074068,punet_kl1_sdice1_l12_al1
28,0.85331327,1.4142135,8.973438,0.6097561,0.67550343,0.48213768,0.8557402,5.0299115,0.48010126,punet_kl1_sdice1_l12_al1
29,0.7758478,4.582576,18.443686,0.2195122,0.34336025,0.52863944,0.77702904,15.645051,0.52646136,punet_kl1_sdice1_l12_al1
30,0.79247767,2.4494898,12.085874,0.3873874,0.5443676,0.5382257,0.7967089,8.870041,0.5317883,punet_kl1_sdice1_l12_al1
31,0.40375283,7.3484693,49.805637,0.30555555,0.4354711,0.6683532,0.4213135,43.14869,0.6657801,punet_kl1_sdice1_l12_al1
32,0.79237056,1.4142135,4.787234,0.8181818,0.64285713,0.48414385,0.7956873,0.4255319,0.47640374,punet_kl1_sdice1_l12_al1
33,0.79313487,1.4142135,9.8234,0.6818182,0.566706,0.526466,0.7948739,5.5976033,0.52133775,punet_kl1_sdice1_l12_al1
34,0.6572872,5.3851647,1.2903225,0.4032258,0.5244755,0.57330143,0.65765125,0.71684587,0.563928,punet_kl1_sdice1_l12_al1
