,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5460693,7.1414285,45.021835,0.41269842,0.51578,0.5797174,0.5585386,42.227074,0.5695539,punet_kl1_sdice0_l12_al1_wd0
1,0.8617469,1.4142135,1.2013105,0.68,0.7177778,0.4771378,0.86215514,0.19761817,0.4711141,punet_kl1_sdice0_l12_al1_wd0
2,0.60770375,6.978233,26.477339,0.6785714,0.74012244,0.5655371,0.6182945,24.0677,0.55857706,punet_kl1_sdice0_l12_al1_wd0
3,0.58027357,7.5132484,40.161106,0.41666666,0.52469134,0.5270261,0.58280027,38.08976,0.52337766,punet_kl1_sdice0_l12_al1_wd0
4,0.9036638,1.4142135,0.66193503,0.6,0.6818182,0.4325602,0.9032377,0.7796124,0.4313521,punet_kl1_sdice0_l12_al1_wd0
5,0.4623172,8.616807,55.447155,0.3469388,0.5151515,0.6125583,0.47493112,52.439022,0.60828114,punet_kl1_sdice0_l12_al1_wd0
6,0.6719258,4.939388,32.29572,0.27272728,0.40677965,0.5510921,0.6754786,29.2607,0.53336895,punet_kl1_sdice0_l12_al1_wd0
7,0.49831194,12.369317,47.47683,0.2991453,0.44934073,0.64892656,0.5011741,46.498455,0.6356794,punet_kl1_sdice0_l12_al1_wd0
8,0.61042863,5.196152,4.64,0.65,0.7328859,0.58998215,0.6104683,3.4133334,0.5819864,punet_kl1_sdice0_l12_al1_wd0
9,0.49408552,10.488089,41.75666,0.2777778,0.39215687,0.55049825,0.4961798,39.812817,0.54695475,punet_kl1_sdice0_l12_al1_wd0
10,0.5716292,2.236068,11.640212,0.64285713,0.6766917,0.58830506,0.57123286,6.878307,0.57850915,punet_kl1_sdice0_l12_al1_wd0
11,0.6963485,10.770329,27.054546,0.6666667,0.5,0.51307994,0.7218494,4.6545453,0.49439222,punet_kl1_sdice0_l12_al1_wd0
12,0.7721479,2.4494898,15.7910185,0.4871795,0.6055777,0.50296533,0.7727844,13.208101,0.49832705,punet_kl1_sdice0_l12_al1_wd0
13,0.91083866,1.4142135,5.3292885,0.5507246,0.6549036,0.39923117,0.91134554,4.2768545,0.3996301,punet_kl1_sdice0_l12_al1_wd0
14,0.8750287,1.4142135,5.4791455,0.6956522,0.75053304,0.44287628,0.87451386,4.495136,0.44351947,punet_kl1_sdice0_l12_al1_wd0
15,0.8246972,3.7416575,10.760904,0.6923077,0.7346939,0.46497613,0.8272003,9.519261,0.46465814,punet_kl1_sdice0_l12_al1_wd0
16,0.7284321,2.0,1.0447761,0.5833333,0.5533597,0.53496796,0.7341352,0.0,0.5286624,punet_kl1_sdice0_l12_al1_wd0
17,0.7467363,2.236068,6.044304,0.65384614,0.70126414,0.51261574,0.75483346,0.06329114,0.5042907,punet_kl1_sdice0_l12_al1_wd0
18,0.7744355,2.0,17.356539,0.73170733,0.60981,0.512428,0.7911042,0.92505485,0.49396843,punet_kl1_sdice0_l12_al1_wd0
19,0.7462823,3.1622777,11.601925,0.5813953,0.69084626,0.52467394,0.7474839,10.433139,0.51958144,punet_kl1_sdice0_l12_al1_wd0
20,0.7343807,3.3166249,18.33267,0.28301886,0.41761088,0.5676507,0.7371395,16.779503,0.5628989,punet_kl1_sdice0_l12_al1_wd0
21,0.7244318,2.236068,16.34911,0.46666667,0.52771616,0.5461773,0.73642707,2.0282729,0.5368033,punet_kl1_sdice0_l12_al1_wd0
22,0.8176204,1.4142135,1.028612,0.8035714,0.75338054,0.49592894,0.8197685,0.4492788,0.48839575,punet_kl1_sdice0_l12_al1_wd0
23,0.5902165,3.7416575,94.451004,0.78571427,0.5980582,0.57204914,0.6364469,57.85124,0.54630375,punet_kl1_sdice0_l12_al1_wd0
24,0.8083358,2.236068,21.384863,0.515625,0.5972851,0.5590997,0.81672025,8.035426,0.53887796,punet_kl1_sdice0_l12_al1_wd0
25,0.61884207,6.708204,36.95705,0.2375,0.37240297,0.60375893,0.6199349,35.913612,0.60384625,punet_kl1_sdice0_l12_al1_wd0
26,0.78720313,3.6055512,8.267079,0.21428572,0.34449762,0.53710574,0.7928932,0.4151129,0.5214838,punet_kl1_sdice0_l12_al1_wd0
27,0.8490072,1.4142135,4.041036,0.6630435,0.7295196,0.48587433,0.84871227,3.265357,0.4852637,punet_kl1_sdice0_l12_al1_wd0
28,0.8468055,1.4142135,3.9674563,0.5487805,0.6462141,0.48762667,0.84720874,3.168222,0.4866594,punet_kl1_sdice0_l12_al1_wd0
29,0.7952369,4.472136,9.686007,0.2195122,0.32801822,0.5332459,0.7944521,8.450512,0.5290393,punet_kl1_sdice0_l12_al1_wd0
30,0.7585748,5.62991,14.285714,0.3063063,0.4447148,0.5572642,0.76017123,12.165385,0.55507493,punet_kl1_sdice0_l12_al1_wd0
31,0.39136127,10.600985,51.506317,0.2638889,0.40425533,0.69402283,0.40232858,49.757046,0.68835306,punet_kl1_sdice0_l12_al1_wd0
32,0.7082896,35.88862,2.7659574,0.8181818,0.5521472,0.5206549,0.7256236,0.5319149,0.5076398,punet_kl1_sdice0_l12_al1_wd0
33,0.7760048,3.0,9.492273,0.72727275,0.52130324,0.5246408,0.7838598,0.5676443,0.51592386,punet_kl1_sdice0_l12_al1_wd0
34,0.5913598,5.8309517,2.437276,0.33870968,0.49970257,0.6057024,0.59853506,0.6451613,0.5937435,punet_kl1_sdice0_l12_al1_wd0
