,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.56311196,6.4807405,34.978165,0.42857143,0.51968503,0.5685548,0.5625646,31.091702,0.5595493,punet_kl1_sdice0_l12_al1
1,0.860281,1.4142135,4.9248533,0.64,0.6979511,0.47677383,0.861584,3.2763016,0.4762232,punet_kl1_sdice0_l12_al1
2,0.61967695,4.0,4.64716,0.8035714,0.7904642,0.5673934,0.6268035,0.25817555,0.55181,punet_kl1_sdice0_l12_al1
3,0.62226015,3.1622777,2.1288838,0.6875,0.6130761,0.5168587,0.6265128,2.7042577,0.500246,punet_kl1_sdice0_l12_al1
4,0.89574754,1.4142135,3.5229654,0.65,0.75090253,0.4387771,0.89726514,2.3388374,0.4369327,punet_kl1_sdice0_l12_al1
5,0.50934815,8.062258,39.10569,0.36734694,0.5174538,0.59816504,0.5095477,38.21138,0.59556013,punet_kl1_sdice0_l12_al1
6,0.69498724,3.5206814,16.809338,0.3030303,0.40268457,0.527785,0.6951324,15.019456,0.52301234,punet_kl1_sdice0_l12_al1
7,0.57249534,10.488089,34.500515,0.41025642,0.55765665,0.6039044,0.5768408,31.46241,0.60258514,punet_kl1_sdice0_l12_al1
8,0.6245864,2.828427,9.546667,0.7875,0.8175573,0.55947185,0.62714684,1.0133333,0.53911,punet_kl1_sdice0_l12_al1
9,0.49094045,9.433981,33.11735,0.2777778,0.36437246,0.5466792,0.49289098,26.99784,0.5393884,punet_kl1_sdice0_l12_al1
10,0.5821832,3.728047,10.8465605,0.71428573,0.6451613,0.59743464,0.5853035,0.66137564,0.57566464,punet_kl1_sdice0_l12_al1
11,0.63236135,12.589347,54.4,0.625,0.31026253,0.53148997,0.69343317,13.745454,0.4827545,punet_kl1_sdice0_l12_al1
12,0.79081017,2.236068,5.8115644,0.6666667,0.6917293,0.4882453,0.7886614,1.8491341,0.48377877,punet_kl1_sdice0_l12_al1
13,0.90247226,1.4142135,10.825033,0.5942029,0.6967605,0.41590476,0.9043539,9.152414,0.4154617,punet_kl1_sdice0_l12_al1
14,0.8606706,1.4142135,8.911998,0.73913044,0.76516634,0.46674836,0.86211324,8.453539,0.46424446,punet_kl1_sdice0_l12_al1
15,0.81081975,3.1622777,6.972302,0.7692308,0.7692308,0.47557044,0.8130888,3.5657434,0.4683782,punet_kl1_sdice0_l12_al1
16,0.7416048,1.4142135,11.119403,0.7083333,0.6640625,0.5398264,0.7477445,0.74626863,0.523974,punet_kl1_sdice0_l12_al1
17,0.7275342,2.828427,20.094936,0.6923077,0.7313237,0.52902585,0.7410828,1.2658228,0.5056302,punet_kl1_sdice0_l12_al1
18,0.7871763,2.0,13.719034,0.75609756,0.63239497,0.5032751,0.8044944,0.17246786,0.4818396,punet_kl1_sdice0_l12_al1
19,0.7400591,2.236068,3.5922997,0.68604654,0.75773495,0.530066,0.7457263,0.910966,0.51453984,punet_kl1_sdice0_l12_al1
20,0.7300358,4.0,21.797424,0.3207547,0.46517414,0.5779715,0.7317326,20.868181,0.57550275,punet_kl1_sdice0_l12_al1
21,0.686538,4.1231055,51.567303,0.53333336,0.5475285,0.5724559,0.7124416,23.78611,0.54624516,punet_kl1_sdice0_l12_al1
22,0.81825256,1.4142135,2.5656183,0.78571427,0.7646475,0.4966163,0.8203016,0.26010877,0.49204096,punet_kl1_sdice0_l12_al1
23,0.49257034,13.137696,173.43565,0.89285713,0.5826657,0.589699,0.56595266,114.167656,0.5414174,punet_kl1_sdice0_l12_al1
24,0.80980957,2.4494898,17.342995,0.5625,0.6180258,0.5561851,0.81150746,0.5394525,0.5381899,punet_kl1_sdice0_l12_al1
25,0.6537073,7.224904,25.236593,0.2125,0.34014788,0.59354556,0.6550027,22.470274,0.58691186,punet_kl1_sdice0_l12_al1
26,0.7909341,3.3166249,2.0896363,0.25324675,0.3742129,0.52647614,0.79037577,0.36586225,0.51738673,punet_kl1_sdice0_l12_al1
27,0.84372294,1.4142135,7.331415,0.70652175,0.7696798,0.4919193,0.8449637,5.9009967,0.4902793,punet_kl1_sdice0_l12_al1
28,0.8375926,1.4142135,10.6676235,0.6219512,0.69982845,0.4978472,0.8394765,8.743718,0.4943944,punet_kl1_sdice0_l12_al1
29,0.7847749,4.358899,13.672355,0.24390244,0.36410922,0.5321638,0.7865683,12.170649,0.5285766,punet_kl1_sdice0_l12_al1
30,0.7635389,4.1231055,12.068204,0.3783784,0.5283019,0.55768657,0.7643533,11.343759,0.5543487,punet_kl1_sdice0_l12_al1
31,0.4347826,9.874492,31.243927,0.30555555,0.43817428,0.7048557,0.44545454,28.960155,0.69527566,punet_kl1_sdice0_l12_al1
32,0.66828793,37.85499,18.723404,0.8181818,0.576,0.52050656,0.69650656,0.21276595,0.48713544,punet_kl1_sdice0_l12_al1
33,0.7614748,3.1622777,9.555346,0.72727275,0.4633731,0.5354964,0.77204794,0.09460738,0.5179232,punet_kl1_sdice0_l12_al1
34,0.55774987,5.1135893,39.569893,0.43548387,0.5397546,0.61647415,0.5672062,3.7275984,0.58648837,punet_kl1_sdice0_l12_al1
