,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.546528,6.418648,44.67249,0.44444445,0.55026454,0.5845506,0.56449413,39.868996,0.57723653,punet_kl5_sdice0_l12_al1
1,0.868094,1.4142135,2.043788,0.76,0.7965235,0.47008547,0.8680732,0.57205266,0.4663737,punet_kl5_sdice0_l12_al1
2,0.63793105,5.0,16.982214,0.76785713,0.7747748,0.5642257,0.6368113,13.597245,0.55305845,punet_kl5_sdice0_l12_al1
3,0.58562,5.8309517,34.349827,0.5416667,0.59770113,0.54274017,0.59391034,31.818182,0.5321365,punet_kl5_sdice0_l12_al1
4,0.9043174,1.4142135,0.2610966,0.65,0.7027027,0.42851493,0.9039767,0.10296768,0.42653504,punet_kl5_sdice0_l12_al1
5,0.47749725,7.582662,51.86992,0.36734694,0.5164993,0.61744916,0.4900591,48.69919,0.61053324,punet_kl5_sdice0_l12_al1
6,0.6780729,3.6055512,27.159533,0.36363637,0.52071005,0.55402297,0.6856642,22.490273,0.54428315,punet_kl5_sdice0_l12_al1
7,0.5010225,15.112627,48.91864,0.31623933,0.47294417,0.6454397,0.5060811,47.579815,0.6483822,punet_kl5_sdice0_l12_al1
8,0.62746125,3.1622777,3.1466668,0.7625,0.7856947,0.584635,0.6312076,1.28,0.56936765,punet_kl5_sdice0_l12_al1
9,0.47449696,11.184803,46.148308,0.30555555,0.4328486,0.58293164,0.4788991,43.05256,0.57758516,punet_kl5_sdice0_l12_al1
10,0.56107384,2.236068,2.910053,0.71428573,0.5882353,0.60953337,0.56173676,1.0582011,0.59209895,punet_kl5_sdice0_l12_al1
11,0.6847653,12.126414,27.709091,0.7916667,0.43120566,0.51746714,0.7263904,1.8909091,0.4708186,punet_kl5_sdice0_l12_al1
12,0.7785278,2.236068,17.37599,0.5641026,0.6412556,0.49857557,0.78521574,14.96918,0.4985702,punet_kl5_sdice0_l12_al1
13,0.91369265,1.4142135,4.1802025,0.6231884,0.7062337,0.39507434,0.9145711,2.7008886,0.39572775,punet_kl5_sdice0_l12_al1
14,0.8645038,1.4142135,12.501398,0.65217394,0.7058824,0.4629343,0.8697812,10.913564,0.45794562,punet_kl5_sdice0_l12_al1
15,0.8158469,3.0,10.347023,0.7307692,0.75116277,0.47606352,0.8164089,8.78701,0.47203442,punet_kl5_sdice0_l12_al1
16,0.73956835,1.4142135,7.4626865,0.6666667,0.5714286,0.53556424,0.7533771,0.22388059,0.5167608,punet_kl5_sdice0_l12_al1
17,0.7560071,1.7320508,3.765823,0.6923077,0.742268,0.5219609,0.7567393,0.56962025,0.5158704,punet_kl5_sdice0_l12_al1
18,0.797694,1.4142135,6.6948886,0.80487806,0.6938604,0.50374526,0.79990274,0.14111006,0.4928341,punet_kl5_sdice0_l12_al1
19,0.74324954,2.236068,14.7645235,0.6627907,0.75585026,0.53556156,0.74629307,11.0519085,0.53294075,punet_kl5_sdice0_l12_al1
20,0.7393549,3.1622777,22.607195,0.35849056,0.49146405,0.567722,0.7431023,20.536306,0.5652146,punet_kl5_sdice0_l12_al1
21,0.7257478,3.0,19.85249,0.51111114,0.55842185,0.5642488,0.73197675,0.79901654,0.53871375,punet_kl5_sdice0_l12_al1
22,0.82041544,1.4142135,0.7803263,0.875,0.8,0.49258843,0.82288027,0.52021754,0.48349652,punet_kl5_sdice0_l12_al1
23,0.61050874,8.802263,83.11688,0.78571427,0.6014388,0.56949157,0.6702335,42.73908,0.5131038,punet_kl5_sdice0_l12_al1
24,0.8090456,2.4494898,19.677938,0.515625,0.6061719,0.5578963,0.8161711,4.533011,0.52961457,punet_kl5_sdice0_l12_al1
25,0.63590485,7.0,31.715603,0.2375,0.36846542,0.60704595,0.6432831,29.119146,0.603207,punet_kl5_sdice0_l12_al1
26,0.79949415,3.7416575,0.29550412,0.23376623,0.35795453,0.520617,0.80136406,0.26032504,0.50962913,punet_kl5_sdice0_l12_al1
27,0.85549617,1.4142135,1.7348514,0.73913044,0.7534295,0.4790948,0.8560346,0.237708,0.47520944,punet_kl5_sdice0_l12_al1
28,0.84411377,1.4142135,5.1112704,0.64634144,0.7162162,0.48935637,0.8457439,2.4312036,0.48881042,punet_kl5_sdice0_l12_al1
29,0.76236373,4.358899,21.535835,0.24390244,0.3794038,0.5492563,0.7653714,19.59727,0.5459973,punet_kl5_sdice0_l12_al1
30,0.77312946,3.1622777,9.302942,0.4144144,0.56284213,0.54836047,0.77320904,6.626027,0.54557097,punet_kl5_sdice0_l12_al1
31,0.39586595,11.295685,44.84937,0.29166666,0.41420117,0.70781463,0.3932267,45.04373,0.6957663,punet_kl5_sdice0_l12_al1
32,0.7271702,12.430335,11.276596,0.8181818,0.53731346,0.51726425,0.7305729,8.829787,0.50251895,punet_kl5_sdice0_l12_al1
33,0.7664042,3.3166249,4.257332,0.72727275,0.4647303,0.5268144,0.7694064,0.5834122,0.5136896,punet_kl5_sdice0_l12_al1
34,0.61549103,5.95333,7.311828,0.37096775,0.5005441,0.589463,0.6180531,0.21505377,0.56734544,punet_kl5_sdice0_l12_al1
