,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl0.1_sdice0_l12_al1,0.7255285382270813,0.038769036531448364,3.8700809478759766,0.9141063094139099,14.598599433898926,4.591330528259277,0.578648030757904,0.0635387971997261,0.6011711955070496,0.04611869528889656,0.5354108810424805,0.019135145470499992,0.7350834012031555,0.037341468036174774,2.801288604736328,1.4997931718826294,0.5230883955955505,0.017542727291584015
