,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.67396593,3.7416575,20.524017,0.53968257,0.66233766,0.56407094,0.6728606,21.39738,0.5654103,punet_kl1_sdice0_l12_al0
1,0.88342613,1.4142135,3.889958,0.74,0.73198307,0.4488902,0.8838509,3.8015497,0.44788408,punet_kl1_sdice0_l12_al0
2,0.6268524,4.2426405,6.425703,0.75,0.7741935,0.61252046,0.6280421,7.056799,0.59597504,punet_kl1_sdice0_l12_al0
3,0.6561621,2.236068,4.487917,0.7291667,0.6762158,0.5603637,0.6629002,0.863061,0.54615986,punet_kl1_sdice0_l12_al0
4,0.9220348,1.0,2.9345787,0.65,0.75090253,0.39626488,0.9221704,2.780127,0.3956262,punet_kl1_sdice0_l12_al0
5,0.62522686,4.1231055,20.813007,0.4489796,0.579795,0.6015354,0.6138342,22.520325,0.5975202,punet_kl1_sdice0_l12_al0
6,0.7385246,3.1622777,10.116732,0.33333334,0.45,0.5316889,0.7358413,11.750973,0.53244287,punet_kl1_sdice0_l12_al0
7,0.5629678,11.0,41.76107,0.41025642,0.55947894,0.61684585,0.56229824,40.47374,0.6127876,punet_kl1_sdice0_l12_al0
8,0.6687307,2.0,6.72,0.8125,0.7612317,0.57972246,0.66999215,0.48000002,0.5702746,punet_kl1_sdice0_l12_al0
9,0.45627025,11.575837,44.420444,0.25,0.36363637,0.60488087,0.45630175,43.48452,0.598869,punet_kl1_sdice0_l12_al0
10,0.67405474,1.0207107,2.910053,0.85714287,0.7839196,0.6027074,0.6764314,0.52910054,0.5905151,punet_kl1_sdice0_l12_al0
11,0.7251934,10.684088,16.218182,0.8333333,0.5027933,0.5356537,0.73733383,2.4,0.52102786,punet_kl1_sdice0_l12_al0
12,0.81703717,1.4142135,11.182858,0.64102566,0.7352941,0.49234664,0.8153245,12.298209,0.49400154,punet_kl1_sdice0_l12_al0
13,0.92479914,1.0,5.4984293,0.6231884,0.699187,0.38439667,0.9248609,5.517223,0.3856,punet_kl1_sdice0_l12_al0
14,0.8945814,1.0,3.1309404,0.6956522,0.7218045,0.42533112,0.8932061,3.4440346,0.42658603,punet_kl1_sdice0_l12_al0
15,0.8271563,3.14605,11.0156,0.6923077,0.66790354,0.46766,0.8273161,11.5568285,0.4646011,punet_kl1_sdice0_l12_al0
16,0.7783944,1.4142135,1.7164179,0.7083333,0.5862069,0.533687,0.7852615,0.44776118,0.5166698,punet_kl1_sdice0_l12_al0
17,0.7899968,1.4142135,2.5949366,0.7692308,0.815047,0.5119474,0.7899297,4.905063,0.5100814,punet_kl1_sdice0_l12_al0
18,0.82220834,1.4142135,1.066165,0.80487806,0.8093903,0.49882013,0.8240983,0.3762935,0.49265707,punet_kl1_sdice0_l12_al0
19,0.776711,2.0,4.8642144,0.6395349,0.7314304,0.52950156,0.7778587,5.8267446,0.52468085,punet_kl1_sdice0_l12_al0
20,0.7960512,2.236068,14.429842,0.3962264,0.53819615,0.5248154,0.7959257,14.93429,0.5254523,punet_kl1_sdice0_l12_al0
21,0.7572528,2.0,7.621389,0.5555556,0.6557377,0.5510026,0.758291,0.4917025,0.54285973,punet_kl1_sdice0_l12_al0
22,0.8342732,1.0,5.0248284,0.8214286,0.81258076,0.49201262,0.8345906,5.213999,0.4898087,punet_kl1_sdice0_l12_al0
23,0.7475517,1.4142135,17.00118,0.75,0.7826087,0.5403814,0.7480748,2.361275,0.5288552,punet_kl1_sdice0_l12_al0
24,0.8165333,2.236068,11.352657,0.5,0.5591398,0.54608315,0.8187904,2.809984,0.53083134,punet_kl1_sdice0_l12_al0
25,0.71943206,3.6055512,15.433147,0.2625,0.40314135,0.57826185,0.7194492,16.719242,0.5756289,punet_kl1_sdice0_l12_al0
26,0.84083426,2.0,1.3016253,0.29220778,0.42386186,0.49016297,0.84192735,1.0764792,0.48666918,punet_kl1_sdice0_l12_al0
27,0.8723992,1.0,5.375537,0.8152174,0.83639187,0.4616765,0.87271947,5.246257,0.46057445,punet_kl1_sdice0_l12_al0
28,0.86262786,1.0,6.2981577,0.6585366,0.68696046,0.47302848,0.8623771,6.049294,0.4724783,punet_kl1_sdice0_l12_al0
29,0.7991684,3.6872149,9.56314,0.29268292,0.4095563,0.5324579,0.7988917,8.703072,0.5280651,punet_kl1_sdice0_l12_al0
30,0.8194944,1.4142135,6.034102,0.4954955,0.6423804,0.5179158,0.820335,6.40516,0.51535153,punet_kl1_sdice0_l12_al0
31,0.4187177,7.1867166,40.087463,0.3611111,0.4875,0.73687357,0.41516355,41.05928,0.732621,punet_kl1_sdice0_l12_al0
32,0.7855349,8.3666,11.808511,0.8181818,0.5975104,0.51662815,0.7966457,0.10638297,0.5033738,punet_kl1_sdice0_l12_al0
33,0.7842227,3.1622777,3.8789024,0.6818182,0.4651163,0.54541725,0.7875745,0.31535792,0.5383969,punet_kl1_sdice0_l12_al0
34,0.6985095,3.6259673,11.612904,0.5,0.63529414,0.57441807,0.70122784,0.86021507,0.56173086,punet_kl1_sdice0_l12_al0
