,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl1_sdice0.1_l12_al1,0.7176797389984131,0.042830467224121094,4.278286457061768,1.0700207948684692,17.621030807495117,6.103930950164795,0.5402168035507202,0.06306394189596176,0.5739584565162659,0.04653288051486015,0.5306767225265503,0.019049150869250298,0.726624071598053,0.040834613144397736,10.06784725189209,4.672580242156982,0.5169726610183716,0.016960637643933296
