,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,punet_kl10_sdice0_l12_al1_wd0,0.7137384414672852,0.04271424561738968,4.510295867919922,1.212870478630066,17.389739990234375,4.717555522918701,0.5532687306404114,0.06196446716785431,0.578279435634613,0.04303569346666336,0.5418615341186523,0.020559895783662796,0.7179228067398071,0.042399875819683075,12.826895713806152,4.531076431274414,0.5274776816368103,0.018850358203053474
