,voxelwise_precision,voxelwise_recall,V2dice,V2avd,voxelwise_fpr,UEOrecall_0.00,UEOprecision_0.00,UEOrecall_0.01,UEOprecision_0.01,UEOrecall_0.02,UEOprecision_0.02,UEOrecall_0.03,UEOprecision_0.03,UEOrecall_0.04,UEOprecision_0.04,UEOrecall_0.05,UEOprecision_0.05,UEOrecall_0.06,UEOprecision_0.06,UEOrecall_0.07,UEOprecision_0.07,UEOrecall_0.08,UEOprecision_0.08,UEOrecall_0.09,UEOprecision_0.09,UEOrecall_0.10,UEOprecision_0.10,UEOrecall_0.11,UEOprecision_0.11,UEOrecall_0.12,UEOprecision_0.12,UEOrecall_0.13,UEOprecision_0.13,UEOrecall_0.14,UEOprecision_0.14,UEOrecall_0.15,UEOprecision_0.15,UEOrecall_0.16,UEOprecision_0.16,UEOrecall_0.17,UEOprecision_0.17,UEOrecall_0.18,UEOprecision_0.18,UEOrecall_0.19,UEOprecision_0.19,UEOrecall_0.20,UEOprecision_0.20,UEOrecall_0.21,UEOprecision_0.21,UEOrecall_0.22,UEOprecision_0.22,UEOrecall_0.23,UEOprecision_0.23,UEOrecall_0.24,UEOprecision_0.24,UEOrecall_0.25,UEOprecision_0.25,UEOrecall_0.26,UEOprecision_0.26,UEOrecall_0.27,UEOprecision_0.27,UEOrecall_0.28,UEOprecision_0.28,UEOrecall_0.29,UEOprecision_0.29,UEOrecall_0.30,UEOprecision_0.30,UEOrecall_0.31,UEOprecision_0.31,UEOrecall_0.32,UEOprecision_0.32,UEOrecall_0.33,UEOprecision_0.33,UEOrecall_0.34,UEOprecision_0.34,UEOrecall_0.35,UEOprecision_0.35,UEOrecall_0.36,UEOprecision_0.36,UEOrecall_0.37,UEOprecision_0.37,UEOrecall_0.38,UEOprecision_0.38,UEOrecall_0.39,UEOprecision_0.39,UEOrecall_0.40,UEOprecision_0.40,UEOrecall_0.41,UEOprecision_0.41,UEOrecall_0.42,UEOprecision_0.42,UEOrecall_0.43,UEOprecision_0.43,UEOrecall_0.44,UEOprecision_0.44,UEOrecall_0.45,UEOprecision_0.45,UEOrecall_0.46,UEOprecision_0.46,UEOrecall_0.47,UEOprecision_0.47,UEOrecall_0.48,UEOprecision_0.48,UEOrecall_0.49,UEOprecision_0.49,UEOrecall_0.50,UEOprecision_0.50,UEOrecall_0.51,UEOprecision_0.51,UEOrecall_0.52,UEOprecision_0.52,UEOrecall_0.53,UEOprecision_0.53,UEOrecall_0.54,UEOprecision_0.54,UEOrecall_0.55,UEOprecision_0.55,UEOrecall_0.56,UEOprecision_0.56,UEOrecall_0.57,UEOprecision_0.57,UEOrecall_0.58,UEOprecision_0.58,UEOrecall_0.59,UEOprecision_0.59,UEOrecall_0.60,UEOprecision_0.60,UEOrecall_0.61,UEOprecision_0.61,UEOrecall_0.62,UEOprecision_0.62,UEOrecall_0.63,UEOprecision_0.63,UEOrecall_0.64,UEOprecision_0.64,UEOrecall_0.65,UEOprecision_0.65,UEOrecall_0.66,UEOprecision_0.66,UEOrecall_0.67,UEOprecision_0.67,UEOrecall_0.68,UEOprecision_0.68,UEOrecall_0.69,UEOprecision_0.69,voxelwise_trecall_0.00,voxelwise_tprecision_0.00,voxelwise_trecall_0.01,voxelwise_tprecision_0.01,voxelwise_trecall_0.02,voxelwise_tprecision_0.02,voxelwise_trecall_0.03,voxelwise_tprecision_0.03,voxelwise_trecall_0.04,voxelwise_tprecision_0.04,voxelwise_trecall_0.05,voxelwise_tprecision_0.05,voxelwise_trecall_0.06,voxelwise_tprecision_0.06,voxelwise_trecall_0.07,voxelwise_tprecision_0.07,voxelwise_trecall_0.08,voxelwise_tprecision_0.08,voxelwise_trecall_0.09,voxelwise_tprecision_0.09,voxelwise_trecall_0.10,voxelwise_tprecision_0.10,voxelwise_trecall_0.11,voxelwise_tprecision_0.11,voxelwise_trecall_0.12,voxelwise_tprecision_0.12,voxelwise_trecall_0.13,voxelwise_tprecision_0.13,voxelwise_trecall_0.14,voxelwise_tprecision_0.14,voxelwise_trecall_0.15,voxelwise_tprecision_0.15,voxelwise_trecall_0.16,voxelwise_tprecision_0.16,voxelwise_trecall_0.17,voxelwise_tprecision_0.17,voxelwise_trecall_0.18,voxelwise_tprecision_0.18,voxelwise_trecall_0.19,voxelwise_tprecision_0.19,voxelwise_trecall_0.20,voxelwise_tprecision_0.20,voxelwise_trecall_0.21,voxelwise_tprecision_0.21,voxelwise_trecall_0.22,voxelwise_tprecision_0.22,voxelwise_trecall_0.23,voxelwise_tprecision_0.23,voxelwise_trecall_0.24,voxelwise_tprecision_0.24,voxelwise_trecall_0.25,voxelwise_tprecision_0.25,voxelwise_trecall_0.26,voxelwise_tprecision_0.26,voxelwise_trecall_0.27,voxelwise_tprecision_0.27,voxelwise_trecall_0.28,voxelwise_tprecision_0.28,voxelwise_trecall_0.29,voxelwise_tprecision_0.29,voxelwise_trecall_0.30,voxelwise_tprecision_0.30,voxelwise_trecall_0.31,voxelwise_tprecision_0.31,voxelwise_trecall_0.32,voxelwise_tprecision_0.32,voxelwise_trecall_0.33,voxelwise_tprecision_0.33,voxelwise_trecall_0.34,voxelwise_tprecision_0.34,voxelwise_trecall_0.35,voxelwise_tprecision_0.35,voxelwise_trecall_0.36,voxelwise_tprecision_0.36,voxelwise_trecall_0.37,voxelwise_tprecision_0.37,voxelwise_trecall_0.38,voxelwise_tprecision_0.38,voxelwise_trecall_0.39,voxelwise_tprecision_0.39,voxelwise_trecall_0.40,voxelwise_tprecision_0.40,voxelwise_trecall_0.41,voxelwise_tprecision_0.41,voxelwise_trecall_0.42,voxelwise_tprecision_0.42,voxelwise_trecall_0.43,voxelwise_tprecision_0.43,voxelwise_trecall_0.44,voxelwise_tprecision_0.44,voxelwise_trecall_0.45,voxelwise_tprecision_0.45,voxelwise_trecall_0.46,voxelwise_tprecision_0.46,voxelwise_trecall_0.47,voxelwise_tprecision_0.47,voxelwise_trecall_0.48,voxelwise_tprecision_0.48,voxelwise_trecall_0.49,voxelwise_tprecision_0.49,voxelwise_trecall_0.50,voxelwise_tprecision_0.50,voxelwise_trecall_0.51,voxelwise_tprecision_0.51,voxelwise_trecall_0.52,voxelwise_tprecision_0.52,voxelwise_trecall_0.53,voxelwise_tprecision_0.53,voxelwise_trecall_0.54,voxelwise_tprecision_0.54,voxelwise_trecall_0.55,voxelwise_tprecision_0.55,voxelwise_trecall_0.56,voxelwise_tprecision_0.56,voxelwise_trecall_0.57,voxelwise_tprecision_0.57,voxelwise_trecall_0.58,voxelwise_tprecision_0.58,voxelwise_trecall_0.59,voxelwise_tprecision_0.59,voxelwise_trecall_0.60,voxelwise_tprecision_0.60,voxelwise_trecall_0.61,voxelwise_tprecision_0.61,voxelwise_trecall_0.62,voxelwise_tprecision_0.62,voxelwise_trecall_0.63,voxelwise_tprecision_0.63,voxelwise_trecall_0.64,voxelwise_tprecision_0.64,voxelwise_trecall_0.65,voxelwise_tprecision_0.65,voxelwise_trecall_0.66,voxelwise_tprecision_0.66,voxelwise_trecall_0.67,voxelwise_tprecision_0.67,voxelwise_trecall_0.68,voxelwise_tprecision_0.68,voxelwise_trecall_0.69,voxelwise_tprecision_0.69,voxelwise_trecall_0.70,voxelwise_tprecision_0.70,voxelwise_trecall_0.71,voxelwise_tprecision_0.71,voxelwise_trecall_0.72,voxelwise_tprecision_0.72,voxelwise_trecall_0.73,voxelwise_tprecision_0.73,voxelwise_trecall_0.74,voxelwise_tprecision_0.74,voxelwise_trecall_0.75,voxelwise_tprecision_0.75,voxelwise_trecall_0.76,voxelwise_tprecision_0.76,voxelwise_trecall_0.77,voxelwise_tprecision_0.77,voxelwise_trecall_0.78,voxelwise_tprecision_0.78,voxelwise_trecall_0.79,voxelwise_tprecision_0.79,voxelwise_trecall_0.80,voxelwise_tprecision_0.80,voxelwise_trecall_0.81,voxelwise_tprecision_0.81,voxelwise_trecall_0.82,voxelwise_tprecision_0.82,voxelwise_trecall_0.83,voxelwise_tprecision_0.83,voxelwise_trecall_0.84,voxelwise_tprecision_0.84,voxelwise_trecall_0.85,voxelwise_tprecision_0.85,voxelwise_trecall_0.86,voxelwise_tprecision_0.86,voxelwise_trecall_0.87,voxelwise_tprecision_0.87,voxelwise_trecall_0.88,voxelwise_tprecision_0.88,voxelwise_trecall_0.89,voxelwise_tprecision_0.89,voxelwise_trecall_0.90,voxelwise_tprecision_0.90,voxelwise_trecall_0.91,voxelwise_tprecision_0.91,voxelwise_trecall_0.92,voxelwise_tprecision_0.92,voxelwise_trecall_0.93,voxelwise_tprecision_0.93,voxelwise_trecall_0.94,voxelwise_tprecision_0.94,voxelwise_trecall_0.95,voxelwise_tprecision_0.95,voxelwise_trecall_0.96,voxelwise_tprecision_0.96,voxelwise_trecall_0.97,voxelwise_tprecision_0.97,voxelwise_trecall_0.98,voxelwise_tprecision_0.98,voxelwise_trecall_0.99,voxelwise_tprecision_0.99,model_name
0,0.69908464,0.26681224,0.38621998,61.83406,0.00018374776,1.0,0.0013546317,0.97373843,0.057596248,0.95726055,0.0825232,0.9423275,0.10158765,0.92481977,0.116494775,0.9114315,0.13088812,0.8959835,0.14341053,0.8841401,0.15454546,0.8702369,0.16508743,0.8522142,0.1739176,0.83676624,0.18229751,0.82595265,0.19072533,0.81410915,0.19962122,0.80123585,0.20708011,0.79196703,0.2153157,0.77651906,0.22196056,0.7631308,0.22895102,0.74871266,0.23611562,0.738414,0.24454297,0.72657055,0.2513807,0.7147271,0.25818452,0.70648813,0.26558265,0.6946447,0.27148318,0.67971164,0.2764398,0.66632336,0.2813655,0.653965,0.286617,0.64212155,0.2926543,0.63336766,0.29818183,0.6215242,0.3030379,0.6122554,0.308751,0.60247165,0.31434712,0.59165806,0.31828254,0.57878476,0.323826,0.56745625,0.32710004,0.5514933,0.33024976,0.5442842,0.3359822,0.530381,0.33881578,0.51956743,0.34122422,0.5092688,0.34508026,0.5030896,0.35398552,0.49176106,0.3586181,0.4794027,0.36352986,0.46961895,0.36655948,0.45932028,0.3713572,0.45108137,0.37532133,0.4392379,0.37693328,0.43099898,0.38166896,0.41967043,0.38370997,0.4067971,0.38630807,0.39495367,0.3893401,0.38208032,0.39217758,0.369207,0.3937397,0.3599382,0.3998856,0.34294543,0.3988024,0.33573636,0.40496895,0.3238929,0.40870696,0.31513903,0.41239893,0.30329558,0.41743445,0.29042223,0.42215568,0.27497426,0.42246836,0.26313078,0.42941177,0.25180227,0.43777975,0.23583934,0.4386973,0.21575695,0.43691346,0.19721936,0.44638693,0.17507724,0.4392765,0.14830072,0.4272997,0.12409887,0.42730495,0.09371781,0.41935483,0.044799175,0.4223301,1.0,0.0015973772,0.9187773,0.16553895,0.86593884,0.21865696,0.830131,0.25699607,0.78908294,0.28673437,0.7606987,0.3168425,0.73580784,0.34136954,0.7078603,0.3610245,0.6864629,0.38016927,0.6672489,0.3972959,0.64716154,0.4129284,0.6275109,0.42653605,0.60873365,0.4360338,0.59694326,0.45190084,0.58078605,0.468145,0.5650655,0.47538576,0.5541485,0.4873272,0.54541487,0.4978079,0.530131,0.50186026,0.5187773,0.5107481,0.5048035,0.51955056,0.49213973,0.5266355,0.47860262,0.5338529,0.47161573,0.5440806,0.46331877,0.5543365,0.4580786,0.5612627,0.44978166,0.5709534,0.43842795,0.57668006,0.42707422,0.5786982,0.42052403,0.5879121,0.4135371,0.5955975,0.40436682,0.59896505,0.3930131,0.60080105,0.38253275,0.6053905,0.37598252,0.6141227,0.3676856,0.6159473,0.35764194,0.61858004,0.34978166,0.61662817,0.34279475,0.625498,0.3349345,0.6286885,0.32882097,0.6311819,0.3231441,0.6351931,0.3165939,0.64387214,0.309607,0.64808047,0.3048035,0.65725046,0.2934498,0.66799206,0.28864628,0.6765609,0.28253275,0.67677826,0.27467248,0.68147343,0.2716157,0.69187987,0.26681224,0.69908464,0.25982532,0.6983568,0.25152838,0.7007299,0.24366812,0.70012546,0.23799127,0.7068742,0.23406114,0.71466666,0.22925764,0.7172131,0.2231441,0.7146853,0.2187773,0.7198276,0.21528384,0.7228739,0.21091703,0.72740966,0.20655023,0.73333335,0.20218341,0.7372612,0.19737992,0.73495936,0.19213974,0.7407407,0.18689956,0.7508772,0.18209606,0.75680584,0.17772926,0.75932837,0.16899563,0.7588235,0.16462882,0.7631579,0.1606987,0.76666665,0.15502183,0.76508623,0.15065502,0.76837415,0.14279476,0.7640187,0.13755459,0.7627119,0.13318777,0.76826197,0.130131,0.7780679,0.12751092,0.78494626,0.12663755,0.7988981,0.12139738,0.7988506,0.11703057,0.8023952,0.1139738,0.80804956,0.108296946,0.81578946,0.100873366,0.82206404,0.097379915,0.83208954,0.09344978,0.8392157,0.08689956,0.83966243,0.082969435,0.8370044,0.07860262,0.8530806,0.07292576,0.87434554,0.06593887,0.8678161,0.059825327,0.8896104,0.05371179,0.8978102,0.04934498,0.92622954,0.043231443,0.9339623,0.037117902,0.9444444,0.033187773,0.96202534,0.024890829,0.98275864,0.020087337,1.0,0.012227074,1.0,ens0_cv1
1,0.89333725,0.7949758,0.84129125,11.010558,0.0012903244,1.0,0.00402274,0.96219873,0.09402376,0.9434715,0.11960082,0.9263048,0.14156994,0.9126062,0.16000365,0.90168196,0.17494869,0.8891972,0.18726948,0.8756719,0.19730416,0.8631871,0.20661603,0.85035545,0.21456073,0.83977807,0.22239059,0.829374,0.22941148,0.8160222,0.23528823,0.80683196,0.24185249,0.79642797,0.24780145,0.7870643,0.25334898,0.77839434,0.25877672,0.7700711,0.2648971,0.76018727,0.26978463,0.75342464,0.27580297,0.74440783,0.28022194,0.73521763,0.28502285,0.72602737,0.2896776,0.7187446,0.2949968,0.70903414,0.2984236,0.6991503,0.30231687,0.6901335,0.30643672,0.6812901,0.31177592,0.6729669,0.31642887,0.66325647,0.32064715,0.6537194,0.32444063,0.64331543,0.32718936,0.6337784,0.3307393,0.625802,0.33478665,0.6186926,0.33913127,0.6082885,0.3418437,0.59996533,0.34561983,0.5904283,0.34955344,0.5824519,0.35391423,0.57360846,0.3579699,0.5618172,0.36040044,0.5538408,0.3638642,0.544824,0.36697033,0.53441995,0.369988,0.52314895,0.37246913,0.51222473,0.37506348,0.5032079,0.37899962,0.4908965,0.38133082,0.47702444,0.38288102,0.46610022,0.3869296,0.4524016,0.3896938,0.44147736,0.39381284,0.43142015,0.39763466,0.42049593,0.40122434,0.4100919,0.40677676,0.39708686,0.4097334,0.38442865,0.41439253,0.3679556,0.41648674,0.35408357,0.42094412,0.34038496,0.42683193,0.3233917,0.42952555,0.30709207,0.43438804,0.29009885,0.4398002,0.2705046,0.44267878,0.24796255,0.446875,0.2271545,0.45549375,0.20253165,0.46275753,0.17062597,0.46812558,0.12970349,0.47673678,0.062597536,0.48197597,1.0,0.0134116905,0.9707703,0.53261614,0.9596921,0.60084665,0.9503823,0.639587,0.94414103,0.6673652,0.93810785,0.68864536,0.93249077,0.7060051,0.9268737,0.71969146,0.92260885,0.7339567,0.9178239,0.7450078,0.91303897,0.7535952,0.9090342,0.761635,0.9050814,0.76955736,0.90170074,0.77772295,0.89769596,0.7836549,0.8949394,0.7893481,0.8911947,0.79512763,0.88807404,0.80014056,0.8843293,0.80483764,0.8810527,0.80975145,0.87730795,0.81444645,0.8749155,0.81850916,0.8717949,0.8222713,0.8691944,0.82622236,0.8664898,0.82976395,0.8637333,0.83360106,0.86035264,0.83668,0.8577001,0.8401345,0.85489154,0.84326905,0.8523431,0.84653133,0.84974253,0.84908015,0.84667397,0.85190225,0.8439694,0.8544124,0.8410568,0.85696876,0.8381963,0.8596117,0.8355958,0.86190987,0.83335936,0.86423945,0.8306548,0.86624724,0.8275342,0.8678412,0.8251417,0.8706031,0.8225932,0.87289584,0.81968063,0.87487507,0.816144,0.8772852,0.8134394,0.8795906,0.81037086,0.88212645,0.80761427,0.88377917,0.8050138,0.8853678,0.8024133,0.88763595,0.8000728,0.8894478,0.7976803,0.89121974,0.7949758,0.89333725,0.7922193,0.89557856,0.78899467,0.89758,0.78644615,0.89968467,0.7840537,0.90118366,0.7817132,0.9027569,0.7785926,0.90425855,0.7757841,0.90636206,0.7720393,0.90850115,0.7687107,0.9097624,0.765382,0.91143316,0.7629895,0.9131084,0.75997293,0.914851,0.7566443,0.91640943,0.7534717,0.9178282,0.74983096,0.91945153,0.7461382,0.92097324,0.7424975,0.9221031,0.7392729,0.92412716,0.7356842,0.9254776,0.73235554,0.9267474,0.7281947,0.9283867,0.7241379,0.93037087,0.71976906,0.9321075,0.7157123,0.9334554,0.71181154,0.9349638,0.7068185,0.9368537,0.70291775,0.93867207,0.69808084,0.93978435,0.6936079,0.9410769,0.68799084,0.94283676,0.6815936,0.94443643,0.67660064,0.9470734,0.6708795,0.9490839,0.6650543,0.9511306,0.65938526,0.9533765,0.653092,0.95555896,0.64633065,0.95746976,0.6374369,0.9592236,0.6295314,0.9613216,0.6199095,0.9629181,0.6092994,0.96435624,0.596765,0.96688294,0.5830343,0.96972317,0.56706715,0.97183347,0.54782337,0.97410524,0.5240547,0.9764512,0.4923805,0.98042667,0.44723564,0.9842051,0.3525771,0.99253297,ens0_cv1
2,0.6843775,0.49512336,0.57456726,27.653471,0.000556599,1.0,0.001782924,0.922144,0.074858665,0.8763693,0.100484475,0.850939,0.11907369,0.82472616,0.13298006,0.80672926,0.14621003,0.79147106,0.1590909,0.7785602,0.16952041,0.7668232,0.17945431,0.7554773,0.188777,0.7413928,0.19633237,0.72887325,0.20425393,0.7143975,0.21124479,0.70187795,0.21637921,0.69405323,0.22348198,0.6811424,0.22916941,0.6733177,0.23482057,0.6658842,0.24056537,0.6596244,0.24677986,0.65258217,0.25311077,0.6435837,0.2571116,0.635759,0.26226598,0.62558687,0.26623377,0.6165884,0.26995546,0.6126761,0.27589852,0.60211265,0.27991998,0.5935055,0.2831809,0.58372456,0.28697827,0.5762911,0.29110673,0.5700313,0.2954776,0.5633803,0.2993763,0.5524257,0.30352536,0.5434272,0.30614942,0.53403753,0.30896333,0.52425665,0.31206334,0.51564944,0.3151602,0.5086072,0.31964594,0.49960876,0.32223064,0.49100158,0.32580477,0.48474178,0.3302239,0.47887325,0.33534247,0.4706573,0.34060022,0.46283254,0.34369552,0.45305166,0.34649912,0.4464006,0.35248688,0.43896714,0.35653004,0.42801252,0.35915956,0.41744915,0.3616949,0.40766823,0.3672894,0.3986698,0.3720336,0.3888889,0.3772296,0.37832552,0.38011006,0.3697183,0.3849287,0.3599374,0.39049235,0.34820032,0.39086518,0.3372457,0.39360732,0.3298122,0.40104663,0.3114241,0.401412,0.30007824,0.40603495,0.28794992,0.41140303,0.2734742,0.41238937,0.26251957,0.41963726,0.24413146,0.41935483,0.22887324,0.4257642,0.2112676,0.43338683,0.19366197,0.44078362,0.1713615,0.44693878,0.1486698,0.4589372,0.11345853,0.46031746,0.048122067,0.45387453,1.0,0.0024316406,0.8545611,0.2215364,0.8187034,0.28198794,0.78973037,0.32041433,0.7707975,0.34946027,0.7596099,0.374117,0.7452668,0.39298138,0.7340792,0.40924355,0.72088355,0.42263708,0.7122777,0.43645632,0.6993689,0.4475037,0.6904762,0.4583016,0.68158346,0.4679929,0.6738382,0.47811928,0.66838783,0.48765174,0.6620769,0.49730662,0.65691334,0.50686145,0.65117615,0.5147392,0.64228344,0.52081877,0.6356856,0.5282479,0.62851405,0.53622127,0.6227768,0.54180187,0.6184739,0.54887986,0.61273664,0.55351126,0.6064257,0.55704874,0.6021228,0.56318754,0.5952381,0.5694292,0.5906483,0.5741774,0.5869191,0.58042556,0.58146876,0.58347726,0.57745266,0.58739424,0.5711417,0.5913276,0.5668388,0.59518075,0.5631096,0.60048944,0.55880666,0.6059098,0.5553643,0.61053294,0.5502008,0.6171171,0.5458979,0.62189543,0.5418818,0.6277833,0.5390132,0.632873,0.5344234,0.6369231,0.5292599,0.6397365,0.5252438,0.6429073,0.5203672,0.648552,0.5160643,0.6529946,0.5134825,0.6578464,0.5071716,0.6636637,0.50344235,0.6695918,0.5014343,0.6762089,0.4977051,0.68039215,0.49512336,0.6843775,0.49282846,0.68968284,0.48909926,0.6930894,0.48479632,0.6977704,0.48078027,0.7012552,0.47733793,0.70448774,0.47475618,0.7130547,0.46815833,0.7195767,0.46242112,0.72384375,0.4572576,0.7285192,0.4526678,0.73191094,0.4492255,0.73694116,0.4452094,0.7401049,0.44033277,0.7433414,0.43660355,0.74717724,0.4325875,0.74987566,0.43000573,0.75592536,0.42455536,0.7609255,0.4168101,0.7651395,0.41164657,0.7682013,0.40734366,0.7742639,0.40074584,0.77697444,0.39443487,0.77947843,0.38783705,0.7842227,0.3832473,0.7895981,0.37664947,0.7986618,0.37005162,0.7987616,0.36173263,0.8001269,0.35570854,0.8051948,0.34681582,0.8103217,0.34050488,0.81636864,0.33075157,0.81715095,0.3207114,0.818448,0.3126793,0.8245083,0.30321285,0.8290196,0.2937464,0.8325203,0.28542742,0.8417936,0.27309236,0.8469751,0.26276535,0.85051066,0.25215146,0.8558909,0.23952955,0.8599382,0.22891566,0.8683351,0.21744119,0.87427914,0.20223752,0.88014984,0.18559954,0.8863014,0.16695353,0.89400923,0.1468732,0.9061947,0.12421113,0.92127657,0.093803786,0.93162394,0.055364314,0.9747475,ens0_cv1
3,0.76790124,0.35788262,0.48822606,53.394707,0.00013129757,1.0,0.0009095982,0.95628834,0.04089195,0.9271472,0.05917189,0.89723927,0.0730702,0.87653375,0.08541324,0.85812885,0.09706801,0.8381902,0.10677999,0.8220859,0.11570426,0.7990798,0.12328443,0.7806749,0.13115177,0.7622699,0.13809392,0.74846625,0.1444428,0.72699386,0.14988142,0.71165645,0.15539183,0.702454,0.16203785,0.68404907,0.16644897,0.6671779,0.17072214,0.6587423,0.17689456,0.6464724,0.18258609,0.6334356,0.18772727,0.6196319,0.19187841,0.61119634,0.19654748,0.5973926,0.19989736,0.58972394,0.20495735,0.58358896,0.21057001,0.5736196,0.21549986,0.5613497,0.21949026,0.5460123,0.2222916,0.53297544,0.22616336,0.523773,0.23121192,0.51457053,0.23610134,0.506135,0.23973846,0.49769938,0.24270755,0.48773006,0.2458446,0.47929448,0.25110486,0.4677914,0.25416666,0.4601227,0.25828668,0.44785276,0.26223618,0.44018406,0.2650046,0.43481594,0.27194244,0.4279141,0.27528366,0.4202454,0.27916455,0.41257668,0.28495762,0.40260735,0.28830314,0.39263803,0.28992072,0.38420245,0.29418674,0.37423313,0.297561,0.36886504,0.30232558,0.3611963,0.3068404,0.351227,0.310088,0.34509203,0.3146853,0.33742332,0.32,0.32822084,0.3237519,0.3190184,0.33094668,0.31441718,0.33634126,0.30751532,0.34215018,0.3006135,0.3528353,0.2898773,0.36137667,0.27530676,0.36520854,0.2607362,0.36756757,0.25153375,0.3778802,0.24079755,0.38957816,0.22929448,0.39655173,0.21779141,0.4045584,0.20015338,0.4129747,0.18711656,0.41996557,0.17101227,0.44333997,0.1518405,0.46588236,0.121932514,0.48036253,0.05981595,0.5131579,1.0,0.0012123326,0.8849252,0.14312302,0.8250863,0.19417739,0.7807825,0.22895226,0.7451093,0.25791675,0.716916,0.28525642,0.69562715,0.305689,0.67836595,0.3282294,0.65304947,0.3464591,0.63866514,0.36645758,0.6208285,0.37806588,0.6064442,0.3959429,0.5943613,0.41253993,0.58515537,0.4264151,0.5759494,0.4390351,0.5684695,0.4544618,0.55868816,0.46548417,0.5506329,0.47921884,0.5425777,0.48860103,0.53394705,0.5008095,0.5293441,0.5125348,0.5212888,0.5233969,0.5143843,0.5343694,0.5103567,0.5451752,0.50575376,0.5542245,0.49827388,0.5682415,0.49194476,0.5808424,0.48158804,0.5877809,0.47468355,0.5952381,0.47008055,0.61061287,0.4643268,0.61981565,0.45914844,0.6278521,0.4556962,0.6376812,0.44936708,0.64438945,0.4447641,0.6550847,0.44073647,0.6637782,0.43440735,0.66932625,0.42980438,0.6790909,0.4252014,0.6861653,0.4223245,0.69705606,0.41714615,0.70593965,0.41196778,0.71102285,0.40851554,0.7208122,0.4004603,0.72349274,0.39470655,0.7321238,0.39298043,0.73678535,0.38319907,0.74663675,0.38089758,0.7531285,0.3716916,0.75555557,0.36421174,0.75990397,0.35788262,0.76790124,0.35327962,0.7772152,0.34867665,0.78294575,0.34119678,0.7854305,0.3360184,0.7913279,0.3296893,0.79916316,0.32163405,0.8031609,0.31588033,0.81213015,0.31012657,0.81666666,0.30609897,0.8273717,0.30264673,0.8309637,0.2963176,0.83468395,0.2917146,0.845,0.28596088,0.85102737,0.28135788,0.85340315,0.273878,0.8545781,0.27100116,0.85480946,0.2652474,0.8568773,0.26294592,0.86882126,0.25776756,0.875,0.25143844,0.87751,0.24683544,0.8809035,0.24165708,0.8842105,0.23360184,0.88646287,0.2278481,0.89390516,0.22094361,0.89302325,0.21576525,0.89285713,0.20886075,0.8940887,0.20483314,0.8967254,0.19677791,0.9047619,0.19102417,0.90217394,0.18527043,0.90704226,0.18124281,0.9130435,0.17376295,0.9123867,0.16915995,0.9245283,0.16340621,0.9403973,0.15535098,0.9507042,0.14672036,0.9550562,0.13866514,0.964,0.13118526,0.96202534,0.12370541,0.9684685,0.11449943,0.97073174,0.10644419,0.9736842,0.09781358,0.9714286,0.084579974,0.9735099,0.07479862,0.97744364,0.06386651,0.9823009,0.05638665,0.989899,0.043728422,0.987013,0.029919447,0.9811321,ens0_cv1
