,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.75889826,0.52684397,0.7920660376548767,0.51611567,0.46342558,0.7744565,3.110888,0.8067870736122131,0.5204914,0.46976462,0.7691347,0.9282488,0.8160517811775208,0.5171603,0.4484545,0.77552664,2.7847466,0.8190772533416748,0.52654773,0.46079198,0.7831665,0.3261415,0.8231943845748901,0.53898394,0.46173468,0.7885163,2.734571,0.8269964456558228,0.53843397,0.45830613,0.7892031,0.9784245,0.825016438961029,0.5529201,0.4647209,0.7847938,1.9317613,0.8277555108070374,0.55001867,0.46106145,ssn_ens0_cv4
1,1648.0,0.62007624,8.980582,0.6315789222717285,0.72660536,0.43967718,0.61279684,16.019417,0.6302865147590637,0.8964973,0.42810854,0.6077785,15.898058,0.6325385570526123,0.9382321,0.43207738,0.60763556,10.86165,0.6400536894798279,0.95732564,0.4298152,0.6270403,2.973301,0.6523576974868774,0.95021456,0.43765616,0.6160658,2.7305825,0.6571521162986755,0.9252195,0.43163085,0.63038826,1.5169903,0.6668787598609924,0.92280644,0.43785176,0.6286634,2.3058252,0.6644801497459412,0.95548743,0.43514085,ssn_ens0_cv4
2,5864.0,0.8089438,3.9904501,0.8106173276901245,0.36736953,0.5206881,0.7822542,20.10573,0.7876698970794678,0.5964259,0.5096285,0.8219986,3.4106412,0.8298217058181763,0.521711,0.52570176,0.8178848,1.6712142,0.8325831890106201,0.53597736,0.5141706,0.8191425,1.5177354,0.8378841280937195,0.5765509,0.5177205,0.8221505,0.7844475,0.8444566130638123,0.5823614,0.5142015,0.8296807,7.759209,0.8549054265022278,0.5874824,0.51180756,0.82973063,3.0866303,0.85270094871521,0.5708975,0.5185363,ssn_ens0_cv4
3,5861.0,0.78774184,11.260877,0.8015505075454712,0.46701866,0.4419573,0.82319635,1.1090257,0.8386807441711426,0.46659955,0.46680298,0.8322112,3.3270772,0.852223813533783,0.49011084,0.4627739,0.8133672,1.6720695,0.8436291813850403,0.5042576,0.45526513,0.81982857,1.5355742,0.8510017991065979,0.5010351,0.45686856,0.82369196,2.388671,0.8565113544464111,0.50128716,0.4620815,0.81561214,1.1943355,0.8617283701896667,0.5076184,0.45865834,0.82267755,0.25592902,0.861853837966919,0.50359195,0.45998704,ssn_ens0_cv4
4,12240.0,0.7157156,27.769608,0.7262831330299377,0.66502416,0.4555363,0.74847853,20.114378,0.7505922913551331,0.651201,0.47353673,0.7446162,19.795752,0.7496445775032043,0.717908,0.45168445,0.73647016,17.336601,0.7513781785964966,0.74390733,0.44357103,0.7801164,13.292484,0.787946343421936,0.70788753,0.4742431,0.76862377,9.501634,0.7837691903114319,0.71222067,0.47376975,0.79021806,5.8986926,0.809268057346344,0.7134556,0.46891004,0.7627427,6.854575,0.7888228893280029,0.72483635,0.4615838,ssn_ens0_cv4
5,20444.0,0.8799979,11.113285,0.8847996592521667,0.32434088,0.4766047,0.89670265,7.7479944,0.8995907306671143,0.3464076,0.46233463,0.9028316,3.071806,0.9127025008201599,0.31863663,0.4725817,0.89982,1.6190569,0.9107511639595032,0.32928,0.48344004,0.89987576,2.382117,0.9106781482696533,0.3444406,0.48005143,0.9059028,1.1348072,0.9203744530677795,0.34287813,0.47428527,0.9047619,0.42555273,0.9197614789009094,0.35225815,0.47572297,0.9039171,2.6169047,0.9225639700889587,0.34831712,0.4727865,ssn_ens0_cv4
6,6033.0,0.772731,1.0774076,0.7964481115341187,0.47820383,0.48701796,0.769593,2.8841372,0.784900426864624,0.58847576,0.47245482,0.7773759,1.6243991,0.8010674118995667,0.59672934,0.483065,0.7844595,3.7460632,0.8115410208702087,0.5705011,0.49163356,0.77602935,3.2985249,0.8088866472244263,0.5739409,0.4897007,0.785601,1.6741257,0.8179202675819397,0.58079207,0.4918925,0.78402144,0.14917952,0.8180451393127441,0.5980121,0.49064112,0.79005665,0.43096304,0.8231807947158813,0.57979757,0.49317265,ssn_ens0_cv4
7,5462.0,0.8309266,6.9022336,0.8561396598815918,0.34428036,0.4566965,0.8560489,0.823874,0.8707330822944641,0.3338931,0.46924174,0.8450651,3.7715123,0.8682141304016113,0.36847842,0.45816514,0.8447116,4.0827537,0.8741867542266846,0.37179354,0.44722408,0.84270734,0.823874,0.8720985054969788,0.40593088,0.4531346,0.84137547,1.171732,0.8776371479034424,0.39823177,0.45742548,0.84726644,1.2632735,0.8767833709716797,0.3973025,0.45804965,0.8467402,0.78725743,0.8780171871185303,0.397998,0.45631626,ssn_ens0_cv4
8,381.0,0.3112128,29.396326,0.3475409746170044,1.164407,0.46484774,0.2828784,11.548556,0.3711790442466736,1.2069602,0.43374866,0.29469123,7.611549,0.3923337161540985,1.2602737,0.45549133,0.29834256,9.973753,0.41363102197647095,1.2527958,0.43047646,0.30155212,3.6745408,0.41860464215278625,1.3007987,0.45131332,0.28650138,5.249344,0.413870245218277,1.3391988,0.4495966,0.2932417,8.398951,0.4352806508541107,1.3287524,0.4489223,0.3021978,8.923884,0.46117648482322693,1.3134179,0.4548424,ssn_ens0_cv4
9,4850.0,0.8289855,6.2886596,0.8394811749458313,0.3389669,0.44735107,0.8195028,8.432989,0.8359987735748291,0.41804883,0.43305424,0.82705516,1.8556701,0.8440854549407959,0.4442115,0.43704578,0.8287437,2.6804123,0.8449287414550781,0.44361144,0.4396517,0.83113897,2.6804123,0.8536535501480103,0.43742388,0.44009593,0.82967716,0.742268,0.8523032665252686,0.44336015,0.4386589,0.8347994,0.70103097,0.8491796255111694,0.45761696,0.4423236,0.8333687,0.1443299,0.8615353107452393,0.44191116,0.43746543,ssn_ens0_cv4
10,543.0,0.6344464,9.576427,0.6590163707733154,0.75861174,0.41823393,0.63752276,2.2099447,0.6607431173324585,0.79327893,0.40439796,0.6369313,6.4456725,0.701100766658783,0.80501246,0.41681913,0.62575626,4.6040516,0.6907837986946106,0.8243584,0.4152834,0.6228893,3.6832411,0.6929529905319214,0.8617995,0.41839212,0.62908494,6.9981585,0.7193605899810791,0.86333346,0.41861543,0.6420168,0.5524862,0.7099035978317261,0.8662446,0.41670752,0.63330597,1.1049724,0.7160940170288086,0.84593123,0.41045883,ssn_ens0_cv4
11,8866.0,0.849574,6.699752,0.8510139584541321,0.33155096,0.46565995,0.8491203,9.598466,0.8552253246307373,0.42098084,0.46413726,0.86430156,3.4739454,0.8689772486686707,0.37196726,0.47639772,0.8543478,2.842319,0.8667733073234558,0.43363625,0.464401,0.85880506,1.6016241,0.8677894473075867,0.430146,0.46655005,0.85641116,2.8197608,0.8724971413612366,0.420896,0.46355435,0.8603255,0.09023234,0.8744896650314331,0.4306953,0.46649614,0.8623322,0.6767426,0.8746156096458435,0.4317802,0.46651804,ssn_ens0_cv4
12,7121.0,0.86382264,9.029631,0.8775049448013306,0.27471197,0.44468585,0.86400914,3.0754108,0.8862377405166626,0.3294573,0.4346311,0.877193,1.488555,0.89415043592453,0.31946632,0.45834258,0.87123287,2.513692,0.8976989388465881,0.31695276,0.43771613,0.87549573,1.7132425,0.8966771364212036,0.33273053,0.44457588,0.87425494,1.1796097,0.8997568488121033,0.33505243,0.4435897,0.88095075,0.42128912,0.89825439453125,0.33172637,0.4478448,0.8786222,0.67406267,0.9012899398803711,0.32669196,0.44244283,ssn_ens0_cv4
13,25122.0,0.8249505,4.91601,0.8347278237342834,0.4134422,0.46833512,0.8349585,2.4201894,0.8422396779060364,0.44444817,0.4615747,0.83681107,0.83990127,0.8478919267654419,0.4486323,0.49164835,0.8395097,2.348539,0.8506414890289307,0.45368704,0.47944164,0.8365329,2.1614523,0.8507587909698486,0.4626621,0.48191774,0.83819014,1.2618423,0.8555773496627808,0.46672708,0.48490518,0.83706766,0.6607754,0.8589455485343933,0.46287015,0.48049062,0.84129596,1.1065998,0.8579455018043518,0.4626963,0.48331466,ssn_ens0_cv4
14,10546.0,0.7670123,17.655983,0.7766957879066467,0.55151355,0.5201791,0.7698635,9.804666,0.7841318249702454,0.571036,0.5307531,0.78318864,7.5668497,0.7987629771232605,0.6024387,0.5246916,0.78235346,9.994311,0.7971728444099426,0.6241677,0.52836806,0.78817636,4.9592266,0.8154011368751526,0.59724325,0.5323588,0.78937274,2.721411,0.8122045397758484,0.6230247,0.52913964,0.7867959,5.385928,0.8114017844200134,0.62171334,0.53004795,0.79085237,3.7454958,0.8177374005317688,0.6201329,0.52977985,ssn_ens0_cv4
15,317.0,0.38550726,235.33122,0.3874564468860626,1.175544,0.45455703,0.38921282,232.80757,0.3938332200050354,1.2469422,0.43581226,0.4241908,170.347,0.45176470279693604,1.2163645,0.47110528,0.41323647,190.85173,0.42999234795570374,1.2885354,0.45674217,0.42288557,180.44164,0.44563552737236023,1.2740685,0.45792612,0.45761168,146.05678,0.4787052869796753,1.2708533,0.46772236,0.48169556,127.44479,0.5136612057685852,1.2639298,0.4697467,0.46125117,137.85489,0.4855195879936218,1.2909182,0.46161336,ssn_ens0_cv4
16,9040.0,0.8208754,4.966814,0.8218018412590027,0.4833892,0.4889831,0.8221135,3.307522,0.826410710811615,0.4772567,0.49090365,0.8230242,3.5176992,0.8322659134864807,0.4808912,0.47744086,0.82743484,1.6039822,0.8328984379768372,0.48007092,0.4855741,0.8267221,2.1792035,0.8371962904930115,0.47862187,0.48863333,0.8184466,2.4446902,0.8372976183891296,0.49061018,0.48414364,0.8285666,0.71902657,0.8386732935905457,0.49115986,0.49011615,0.8274703,0.6637168,0.8373938798904419,0.48587757,0.49180374,ssn_ens0_cv4
17,11163.0,0.86715704,2.167876,0.868120014667511,0.3120709,0.48087564,0.8664769,1.7468423,0.8739168643951416,0.34881088,0.49249318,0.8641262,4.6761622,0.8764005899429321,0.36867347,0.48358497,0.8724885,4.6492877,0.8794029355049133,0.37344825,0.48751318,0.8723765,0.60915524,0.8824094533920288,0.37370738,0.48880455,0.87014866,2.2037086,0.8834832906723022,0.37484592,0.49544862,0.8755989,1.1645615,0.8832741379737854,0.37625274,0.490301,0.8711221,0.37624294,0.8860993385314941,0.37872863,0.4864405,ssn_ens0_cv4
18,14958.0,0.8379089,18.678968,0.8409200310707092,0.4408161,0.5061726,0.8455,9.994652,0.8516578078269958,0.43852744,0.4967868,0.8536344,9.606899,0.858886182308197,0.45547134,0.5142227,0.85623235,5.5822973,0.8639990091323853,0.45303947,0.51586705,0.8573858,4.385613,0.8690189123153687,0.45438266,0.50881344,0.8511914,0.20724696,0.8665476441383362,0.46517316,0.51057774,0.8594589,5.3549943,0.8728517889976501,0.45283845,0.51060665,0.86101544,3.72376,0.8720780611038208,0.46186116,0.51173204,ssn_ens0_cv4
