,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.7874854,6.7486205,0.8076408505439758,0.45752144,0.4567967,0.78801733,8.529855,0.8170212507247925,0.4842218,0.4550688,0.7849192,3.1359758,0.8237755298614502,0.51450545,0.4477299,0.7868979,4.69142,0.8221662640571594,0.516048,0.4489524,0.7922792,2.1826391,0.8259947896003723,0.5172793,0.45422813,0.79377824,0.0,0.834811270236969,0.50918293,0.45156476,0.80153847,0.9282488,0.8364326357841492,0.5147269,0.45581588,0.798263,0.47666836,0.8369423151016235,0.5124863,0.45434538,ssn_ens0_cv2
1,1648.0,0.55719894,1.0315534,0.5853328704833984,0.90428686,0.3857983,0.5693717,11.407767,0.6129552125930786,0.91743875,0.3976831,0.576627,2.366505,0.6180719137191772,0.9404741,0.39114633,0.5776728,5.461165,0.6342933773994446,0.9623326,0.3942315,0.5791479,2.7912621,0.6342608332633972,0.9630869,0.39568743,0.58636665,3.09466,0.6455199718475342,0.9273202,0.40188277,0.60040027,0.18203884,0.6561086177825928,0.95715165,0.40011692,0.5881976,0.6067961,0.6633232831954956,0.95118755,0.3974239,ssn_ens0_cv2
2,5864.0,0.7555275,11.033424,0.7581306099891663,0.5171379,0.5024035,0.763019,6.139154,0.7757974863052368,0.5845532,0.50264305,0.78079194,2.4215553,0.8084161877632141,0.56701595,0.52175623,0.7826322,2.7114599,0.8009982705116272,0.6130164,0.50848573,0.7884492,4.8601637,0.8316988945007324,0.58906806,0.51898557,0.78870076,2.5920873,0.8271649479866028,0.60190284,0.5241167,0.8098887,1.7394271,0.8404216766357422,0.5942766,0.52159506,0.7976323,0.5627558,0.8342162370681763,0.60581267,0.52797824,ssn_ens0_cv2
3,5861.0,0.78604496,6.3811636,0.7951380014419556,0.4309044,0.48651004,0.77232474,6.1593585,0.8157339096069336,0.5137728,0.47686622,0.77915907,6.9783316,0.810729444026947,0.56277376,0.4871075,0.78454167,1.4843884,0.8333187699317932,0.5687637,0.4800102,0.7793978,2.2351134,0.8074035048484802,0.58080846,0.472255,0.78289366,2.4398568,0.8334651589393616,0.57716256,0.47479102,0.7744196,1.5185122,0.8405259847640991,0.58152056,0.47879708,0.79248977,0.08530967,0.8396865725517273,0.5717026,0.4805642,ssn_ens0_cv2
4,12240.0,0.6313258,26.772875,0.64061439037323,0.7943444,0.41899225,0.6583433,15.465686,0.6629032492637634,0.78689843,0.4382273,0.6459726,15.498365,0.6737048625946045,0.8482686,0.425441,0.67227507,4.5751634,0.6984308958053589,0.80575,0.44925603,0.67161274,5.6617646,0.7052655220031738,0.8404268,0.4414846,0.66073465,1.5686276,0.6949318647384644,0.8468212,0.43391797,0.6739906,4.379085,0.7125653028488159,0.84006727,0.4447039,0.67773914,1.6584969,0.7141097784042358,0.8477671,0.43983826,ssn_ens0_cv2
5,20444.0,0.9033917,1.6141655,0.9111593961715698,0.22717094,0.44154015,0.8952987,4.3435726,0.9098370671272278,0.25958577,0.45032004,0.9050526,2.895715,0.9178197979927063,0.27993304,0.45223376,0.90022695,2.3087459,0.9201119542121887,0.26958922,0.4500491,0.90181553,0.30326745,0.9200894236564636,0.27281561,0.45312554,0.9054504,0.6456662,0.922435998916626,0.27649394,0.45948353,0.90859634,0.39131287,0.9234092235565186,0.27891105,0.45752966,0.9063462,0.38153002,0.9247130751609802,0.27497414,0.4578915,ssn_ens0_cv2
6,6033.0,0.7562898,14.569865,0.7742347121238708,0.5152573,0.47963783,0.7573923,2.287419,0.7866260409355164,0.5887955,0.47900826,0.7566334,3.8455162,0.7976292371749878,0.5510974,0.4724908,0.75857896,0.64644456,0.7927485704421997,0.5759335,0.4752401,0.76433223,6.149511,0.7909817099571228,0.5615949,0.47689995,0.7639126,0.96137905,0.7986266613006592,0.57797796,0.47983342,0.7726081,0.77904856,0.8058145046234131,0.58449405,0.47573397,0.76523685,0.0828775,0.8039465546607971,0.57482016,0.47519907,ssn_ens0_cv2
7,5462.0,0.8159048,6.4994507,0.84147709608078,0.3834043,0.46333027,0.82857144,9.611864,0.8545751571655273,0.37832147,0.4595737,0.81850916,3.3687294,0.8650640249252319,0.40400583,0.46148428,0.8294409,5.1263275,0.8623040318489075,0.4048486,0.4610718,0.8354817,1.6843647,0.8756245374679565,0.40328196,0.45330223,0.8291267,2.050531,0.8763124942779541,0.41959596,0.4616263,0.83146673,1.3731234,0.8773333430290222,0.41760623,0.45607814,0.83778465,0.21969974,0.8812707662582397,0.41556048,0.4565891,ssn_ens0_cv2
8,381.0,0.27204502,79.79002,0.3018268346786499,1.1977952,0.4558575,0.28349516,70.3412,0.32587286829948425,1.2834401,0.44644004,0.28017622,66.66667,0.33474937081336975,1.3356485,0.45905444,0.2908681,32.8084,0.3576779067516327,1.2779472,0.4494573,0.28967255,8.398951,0.38401558995246887,1.2586231,0.4446007,0.30207065,15.485564,0.40199005603790283,1.3172941,0.46745408,0.29451138,3.937008,0.4198783040046692,1.2958215,0.4553516,0.2857143,1.5748031,0.400789737701416,1.3254987,0.4529643,ssn_ens0_cv2
9,4850.0,0.79179144,14.123711,0.8190436959266663,0.40275556,0.46557873,0.7986584,2.8659794,0.8241516947746277,0.4354857,0.43763515,0.8005911,2.2061856,0.8248687982559204,0.4404574,0.44930273,0.8039916,3.7113402,0.8390968441963196,0.45906055,0.46079555,0.80351907,3.1340208,0.8437149524688721,0.4720162,0.4634307,0.81776094,1.443299,0.8435672521591187,0.46839863,0.46025735,0.83241785,1.0515463,0.8523882627487183,0.46142644,0.46306685,0.82313067,0.082474224,0.8491722941398621,0.47224253,0.46513498,ssn_ens0_cv2
10,543.0,0.59480125,40.88398,0.5903021693229675,0.80281854,0.43679702,0.6040571,45.119705,0.610866367816925,0.92965776,0.46590108,0.628483,37.937386,0.642313539981842,0.93083054,0.44464406,0.64887404,20.810314,0.6593233942985535,0.92163885,0.44603318,0.6434494,22.099447,0.660855770111084,0.9400404,0.44508713,0.6338406,5.709024,0.669926643371582,0.95840245,0.4451439,0.63330597,9.392265,0.6346153616905212,0.9586734,0.44976985,0.6422764,4.6040516,0.6570972800254822,0.96901,0.4547414,ssn_ens0_cv2
11,8866.0,0.84798676,4.4890594,0.8528390526771545,0.30933785,0.4538137,0.8473103,7.568238,0.8638813495635986,0.3701066,0.44818124,0.8467261,1.3873223,0.8668495416641235,0.3843642,0.4481534,0.8620412,2.842319,0.8710624575614929,0.3771048,0.44505754,0.8547769,0.22558089,0.8726583123207092,0.3829743,0.44935057,0.8627,0.73313785,0.8758573532104492,0.38012287,0.44826162,0.86129767,0.66546357,0.87656569480896,0.38500074,0.44583982,0.86191934,0.9699977,0.8792309761047363,0.386486,0.44703984,ssn_ens0_cv2
12,7121.0,0.86003494,7.1619153,0.8814023733139038,0.27011532,0.42338312,0.85288227,3.412442,0.883258044719696,0.32665315,0.39285913,0.87404746,4.465665,0.8932856321334839,0.31144556,0.4111628,0.8705183,1.4183401,0.8937784433364868,0.31105047,0.4051505,0.881839,1.6991996,0.8987228274345398,0.32958645,0.42999104,0.8809559,0.44937512,0.9035007953643799,0.32295454,0.42835253,0.8781261,0.8004494,0.9023171663284302,0.33348343,0.42435846,0.8791209,0.99705094,0.9052470922470093,0.32934546,0.42184532,ssn_ens0_cv2
13,25122.0,0.82952654,9.891728,0.8413558006286621,0.38199705,0.49742255,0.8374073,2.9058197,0.8468002080917358,0.40937313,0.50816655,0.84027016,1.2777646,0.8476002216339111,0.44041082,0.49524,0.8345503,2.1773744,0.8485899567604065,0.44121528,0.5005486,0.83833075,0.07165035,0.8499833345413208,0.43940806,0.5022851,0.83880424,0.5373776,0.8538973331451416,0.44085062,0.50188434,0.8387522,0.34631002,0.8557490706443787,0.43560848,0.50559783,0.8382339,0.52941644,0.8583205938339233,0.44726643,0.5077143,ssn_ens0_cv2
14,10546.0,0.76666665,34.40167,0.7685943841934204,0.60694236,0.4939731,0.77906334,23.734116,0.7825364470481873,0.6240927,0.51218575,0.7758209,30.43808,0.7811071872711182,0.6723443,0.49976525,0.7863665,25.346104,0.7908996939659119,0.6780589,0.50072944,0.79012674,15.512991,0.8005999326705933,0.6628745,0.51133114,0.7929912,12.6777935,0.8066723942756653,0.6739409,0.51216584,0.7797883,14.356154,0.8009403347969055,0.67442185,0.51263124,0.78898335,8.638346,0.8058655858039856,0.67230725,0.5148608,ssn_ens0_cv2
15,317.0,0.33950618,311.04102,0.3466981053352356,1.1733669,0.4298215,0.3156049,339.74765,0.3241106867790222,1.3213838,0.41051778,0.34567901,285.48895,0.3682539761066437,1.3132746,0.42547327,0.36734694,248.26498,0.3830351233482361,1.3067886,0.42913833,0.38158873,224.92113,0.40396881103515625,1.3178416,0.43353587,0.39869282,186.11987,0.43018868565559387,1.2964901,0.4288917,0.44194108,164.03786,0.4658436179161072,1.2944597,0.43500727,0.40533778,178.23343,0.4416601359844208,1.3190705,0.42942455,ssn_ens0_cv2
16,9040.0,0.80631125,11.028762,0.8051041960716248,0.4883098,0.49494654,0.8046895,13.241151,0.8044437766075134,0.55793345,0.49055603,0.8144473,7.3451324,0.8092599511146545,0.5517176,0.48198137,0.81235,2.7876108,0.817425012588501,0.5598348,0.49252278,0.8180938,5.663717,0.827289342880249,0.5268534,0.4934221,0.8183815,3.573009,0.8248721361160278,0.5588014,0.4919969,0.8193227,0.56415933,0.8269709348678589,0.5490201,0.4956608,0.818535,0.6637168,0.8317294716835022,0.55409527,0.49602306,ssn_ens0_cv2
17,11163.0,0.85198224,13.759743,0.8527170419692993,0.3781621,0.48202312,0.8505966,16.21428,0.8509440422058105,0.44804838,0.47596678,0.85369456,6.3423815,0.8664299845695496,0.43497905,0.50062895,0.85831743,4.703037,0.8693360686302185,0.44117576,0.49912462,0.8551541,2.05142,0.8688294291496277,0.44678995,0.49196225,0.8622384,1.8632984,0.8712896704673767,0.46217027,0.49942124,0.8612771,1.0749798,0.8757376074790955,0.45042148,0.4949816,0.8587009,0.41207558,0.8760502338409424,0.44395742,0.49560282,ssn_ens0_cv2
18,14958.0,0.82358444,28.814013,0.8254489898681641,0.5028039,0.49711406,0.83016396,24.294693,0.8324372172355652,0.5241023,0.48504916,0.83015716,24.16767,0.8345583081245422,0.5496402,0.5040127,0.8341958,15.757455,0.8455960154533386,0.5358845,0.51002514,0.83746064,16.512901,0.8478504419326782,0.5449895,0.50812405,0.83883816,4.7332535,0.8596831560134888,0.53312075,0.5081625,0.8416588,4.900388,0.861711859703064,0.53728807,0.5091905,0.84599805,4.6396575,0.8629361987113953,0.53658533,0.5105051,ssn_ens0_cv2
19,981.0,0.54371583,98.47095,0.541191816329956,1.0456104,0.45200676,0.55854595,91.64118,0.560606062412262,1.0671097,0.44995573,0.5778626,67.07441,0.5830074548721313,1.0318818,0.45112783,0.58326995,68.09378,0.5979992747306824,1.0694628,0.4437757,0.58881706,67.991844,0.5925655961036682,1.075225,0.45185542,0.582756,64.8318,0.6004350781440735,1.0873545,0.44459382,0.59757084,51.783897,0.6021100282669067,1.0704757,0.45338452,0.60055315,58.002037,0.6187214851379395,1.091372,0.4502484,ssn_ens0_cv2
20,1171.0,0.63367695,48.50555,0.6333333253860474,0.7542802,0.43236318,0.62085634,47.30999,0.6263089179992676,0.8754659,0.4170414,0.6222059,33.048676,0.635806679725647,0.8724632,0.43615824,0.63059163,8.198121,0.6769005656242371,0.82929677,0.42947838,0.64115524,16.14005,0.6640680432319641,0.8631692,0.42897707,0.661308,9.308284,0.6809859275817871,0.8758583,0.4244843,0.64978904,11.272417,0.6850196719169617,0.88334155,0.42773607,0.65055305,8.454312,0.7020734548568726,0.8653581,0.4362685,ssn_ens0_cv2
21,626.0,0.5,58.785946,0.49025070667266846,0.9064029,0.3919459,0.45576066,50.958466,0.48494288325309753,1.018866,0.37127087,0.4712182,38.65815,0.5260770916938782,1.0617682,0.41711885,0.46850392,17.891375,0.5229681730270386,1.043301,0.39767823,0.50117093,20.447285,0.5403178334236145,1.0406133,0.39242753,0.47127938,1.2779553,0.5439720153808594,1.0610362,0.4029674,0.49960348,1.4376997,0.55222088098526,1.0594347,0.40000442,0.4931694,3.3546324,0.5343511700630188,1.0752414,0.40666986,ssn_ens0_cv2
22,292.0,0.2857143,461.64383,0.2857142984867096,1.2842987,0.47329214,0.27340266,491.43835,0.2734026610851288,1.4070636,0.4422219,0.3179427,385.95892,0.3191613256931305,1.3688952,0.4809001,0.34246576,350.0,0.34246575832366943,1.3746922,0.46074393,0.35924932,310.95892,0.3592493236064911,1.378335,0.4716096,0.40182647,250.0,0.4005979001522064,1.3398615,0.4683564,0.38929087,273.2877,0.3904899060726166,1.3782784,0.4770185,0.36690646,276.0274,0.37212544679641724,1.3991082,0.46993038,ssn_ens0_cv2
23,8370.0,0.7574268,28.434887,0.7588611841201782,0.5712478,0.50265676,0.7675166,23.034647,0.7726965546607971,0.6194037,0.52244884,0.7860439,12.305854,0.798227846622467,0.60810137,0.50925434,0.78810805,2.1385903,0.7953798770904541,0.6022991,0.50576216,0.77942777,8.375149,0.7983862161636353,0.64304733,0.5079557,0.7862393,1.6965352,0.8078963756561279,0.6341765,0.5044778,0.7799843,2.0669055,0.8066591620445251,0.64345753,0.510613,0.7799788,1.8876942,0.8045479655265808,0.66124547,0.509648,ssn_ens0_cv2
24,11123.0,0.8234105,13.521531,0.824108362197876,0.45534605,0.47171977,0.8233513,7.902544,0.8244096040725708,0.48255387,0.46202794,0.8288068,6.2303333,0.8309286236763,0.5111437,0.4671303,0.8276105,4.2254786,0.8338485360145569,0.517281,0.47407785,0.8223052,4.234469,0.8389695882797241,0.5063876,0.4732043,0.8281845,2.1846623,0.8405595421791077,0.50811714,0.4777809,0.83080816,0.3596152,0.8459145426750183,0.5036509,0.47517967,0.8284402,1.3845186,0.8491544127464294,0.5021118,0.48262858,ssn_ens0_cv2
