,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,best_dice_ss30,best_avd_ss30,best_dice_dsorted_ss30,GED^2_ss30,sUEO_ss30,model_name
0,3986.0,0.7692097,16.83392,0.7709819078445435,0.6997154,0.4625951,0.76845133,16.783743,0.7724460363388062,0.70857465,0.46237683,0.7704963,16.532866,0.773590087890625,0.711089,0.46260744,0.7690832,16.432514,0.7746285200119019,0.71622974,0.46253493,0.7698227,16.307076,0.7748590111732483,0.7139014,0.46262786,0.76999176,16.156548,0.7750550508499146,0.71587527,0.46266627,0.7700096,16.231812,0.7755157947540283,0.7151426,0.46263793,0.7707905,15.930757,0.777029812335968,0.7156558,0.46262014,0.77106124,15.955846,0.7778692841529846,0.7162939,0.46262652,ind_cv4
1,1648.0,0.5396212,43.021847,0.5413592457771301,1.20046,0.4156928,0.54215,43.082523,0.5450310707092285,1.216149,0.4154272,0.5429126,42.900486,0.5458787083625793,1.2193422,0.41569886,0.54468083,42.839806,0.5480620265007019,1.217796,0.4156788,0.54503465,42.35437,0.5484120845794678,1.2179885,0.41569832,0.54559505,42.29369,0.5493994355201721,1.2181224,0.4156789,0.54622823,41.86893,0.549961268901825,1.2183448,0.41570523,0.54517376,42.23301,0.5512422323226929,1.2195394,0.4156669,0.543495,42.35437,0.550679624080658,1.2178634,0.41569024,ind_cv4
2,5864.0,0.75759405,30.457026,0.7585859894752502,0.73342943,0.52025527,0.75776774,30.405867,0.7596134543418884,0.7454543,0.52014315,0.75875914,30.133015,0.760773241519928,0.7474109,0.5201505,0.7578102,30.235334,0.760869562625885,0.74783075,0.5202405,0.75947845,29.979536,0.7617132663726807,0.7479316,0.5202481,0.759996,29.826057,0.762832760810852,0.7491703,0.5202642,0.7599358,29.740793,0.7628803849220276,0.7488676,0.5202446,0.7606452,29.79195,0.7628430724143982,0.749036,0.5202595,0.7612852,29.62142,0.7642455697059631,0.74859196,0.5202441,ind_cv4
3,5861.0,0.7447963,27.043167,0.7461180686950684,0.7683098,0.4821665,0.7458329,27.009043,0.7479000091552734,0.7740337,0.48211378,0.7449241,26.88961,0.7478002905845642,0.77509886,0.4821392,0.74545455,26.701927,0.7490378022193909,0.7768936,0.48223215,0.7467955,26.701927,0.7492590546607971,0.7791777,0.4821561,0.74729383,26.616617,0.7501972913742065,0.7785551,0.48215866,0.7476415,26.377752,0.7511829733848572,0.77975404,0.48217154,0.7466588,26.377752,0.7517017126083374,0.7795516,0.48213887,0.74674815,26.258316,0.7513070702552795,0.77944785,0.48217088,ind_cv4
4,12240.0,0.5500591,54.82843,0.550706684589386,1.1860163,0.451809,0.5491434,54.80392,0.5504928231239319,1.1996078,0.4516141,0.5502669,54.61601,0.5515649914741516,1.1985185,0.45181373,0.5503288,54.632355,0.551960825920105,1.2019477,0.45173132,0.5516893,54.42811,0.5528135299682617,1.2005517,0.4517672,0.5515539,54.362743,0.553358793258667,1.201252,0.45173946,0.55153453,54.387253,0.5535834431648254,1.201675,0.45176604,0.5510812,54.419933,0.553531289100647,1.2014861,0.45175803,0.5525283,54.264706,0.5546001195907593,1.2022463,0.4517615,ind_cv4
5,20444.0,0.880595,15.2073965,0.8813837766647339,0.39811367,0.4693905,0.8806985,15.129132,0.8817580342292786,0.4048727,0.4691539,0.88140255,15.0215225,0.8821085691452026,0.40581673,0.46939495,0.8816426,14.894345,0.8827436566352844,0.4062105,0.46938384,0.88128334,14.918802,0.882656455039978,0.40692016,0.4694208,0.88180906,14.84054,0.8831807971000671,0.40724915,0.46940953,0.88177663,14.767168,0.8833580017089844,0.40664518,0.46942103,0.88278776,14.713364,0.8840553164482117,0.40701872,0.46940878,0.882002,14.703581,0.8837873339653015,0.40699118,0.46942848,ind_cv4
6,6033.0,0.72883135,10.508868,0.7309244275093079,0.803202,0.50129825,0.7286441,10.276811,0.7316389083862305,0.8122357,0.50132126,0.7298123,10.127631,0.7330356240272522,0.8141395,0.5012493,0.7300327,10.127631,0.7341106534004211,0.8148668,0.5012576,0.7318689,9.845848,0.7362059950828552,0.81644934,0.5012698,0.73039514,9.663517,0.7353199124336243,0.8173489,0.50127876,0.73049706,9.663517,0.7351834177970886,0.81674486,0.50128245,0.73070896,9.680093,0.735938310623169,0.81746525,0.5012717,0.73115844,9.58064,0.7365374565124512,0.8173428,0.5012854,ind_cv4
7,5462.0,0.8385461,5.0714025,0.8406588435173035,0.5123071,0.46951532,0.8370739,5.0347857,0.8395177721977234,0.5245597,0.4693747,0.83738,5.0897107,0.8403282165527344,0.52638406,0.46956435,0.83778965,4.8517027,0.8406070470809937,0.5262122,0.46953514,0.83809525,4.6686196,0.8412219285964966,0.5262852,0.4695464,0.83887327,4.577078,0.8426108956336975,0.52810454,0.46956936,0.8387218,4.5038447,0.8423627018928528,0.5264471,0.46953824,0.8382478,4.5038447,0.8440470695495605,0.52718854,0.4695353,0.83817583,4.393995,0.8426797389984131,0.52824444,0.46953875,ind_cv4
8,381.0,0.33615223,48.293964,0.3389473557472229,1.5088855,0.42586508,0.33755276,48.818897,0.3410526216030121,1.5248514,0.42584595,0.33934253,47.50656,0.34424498677253723,1.5296116,0.42573658,0.3411514,46.194225,0.3446808457374573,1.5349218,0.4258412,0.34006375,45.66929,0.34856536984443665,1.5324469,0.4258977,0.34055728,44.88189,0.3499469757080078,1.5345762,0.42582703,0.3410042,44.356953,0.352187842130661,1.5319895,0.4258941,0.33974358,43.569553,0.352187842130661,1.5343289,0.42590633,0.33997902,43.569553,0.35244160890579224,1.5369586,0.42591038,ind_cv4
9,4850.0,0.76515776,25.546392,0.7679564356803894,0.7129789,0.4727355,0.7643855,25.546392,0.7658063173294067,0.72718966,0.47258937,0.76598257,25.195875,0.7676314115524292,0.7282977,0.47266322,0.7650247,25.03093,0.7680851221084595,0.7292554,0.47276676,0.764414,24.98969,0.7684484124183655,0.730253,0.47273007,0.76575196,24.927835,0.7702303528785706,0.7300268,0.47276396,0.76625824,24.72165,0.7711042761802673,0.72953403,0.47274205,0.7656213,24.804125,0.7706118822097778,0.7312951,0.47272587,0.7666471,24.43299,0.7717763781547546,0.72947633,0.4727335,ind_cv4
