,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.77617586,12.293026,0.8099022507667542,0.40355194,0.43368745,0.78277105,11.866533,0.8239805698394775,0.46070206,0.42466462,0.7992753,6.146513,0.8352737426757812,0.45863554,0.4372525,0.7979848,4.164576,0.8379103541374207,0.4876227,0.43516105,0.7987342,1.8063221,0.8368939757347107,0.4697683,0.43528333,0.79969954,0.40140492,0.8440530896186829,0.48206183,0.43649614,0.8017903,0.3763171,0.8466163277626038,0.48106062,0.43700725,0.8051392,0.8278976,0.8465459942817688,0.48849732,0.43784097,ssn_ens0_cv3
1,1648.0,0.60225445,11.589806,0.6276265978813171,0.7723145,0.3863021,0.6199935,13.652913,0.6340970396995544,0.83843553,0.39205882,0.627907,10.740292,0.6597671508789062,0.79072386,0.41414046,0.6215604,4.9757285,0.659895122051239,0.80042744,0.39239427,0.634679,3.5800972,0.6726666688919067,0.8488034,0.40532628,0.61743516,1.881068,0.6613280177116394,0.8672911,0.39024553,0.62800276,0.9101942,0.6707993745803833,0.8405415,0.39779103,0.6264252,2.6699028,0.7034739255905151,0.8288618,0.41039,ssn_ens0_cv3
2,5864.0,0.8165691,1.978172,0.8228399157524109,0.3571518,0.4703208,0.8148998,6.8042293,0.8253408670425415,0.46112862,0.48186758,0.85633117,8.287858,0.8729767799377441,0.40999335,0.49359104,0.8341283,4.6725783,0.8584980368614197,0.46392223,0.48471507,0.8560892,3.4618008,0.87289959192276,0.43647832,0.49970734,0.8565815,0.3581173,0.8782231211662292,0.4338298,0.49635398,0.86090255,1.5518417,0.8824689388275146,0.43658555,0.4955216,0.8665649,1.159618,0.8847314715385437,0.43367925,0.5015414,ssn_ens0_cv3
3,5861.0,0.8255504,4.6067224,0.8413733839988708,0.34980017,0.4237073,0.82701045,8.872206,0.852513313293457,0.3728998,0.43661654,0.82578576,1.9450605,0.8569397330284119,0.4067422,0.42430788,0.83564496,3.17352,0.8579446077346802,0.41875613,0.43727335,0.83340764,2.371609,0.8646696209907532,0.416056,0.41870478,0.8310486,1.6208838,0.8644323945045471,0.43344802,0.4200712,0.8380078,0.7507251,0.867215633392334,0.42161557,0.4268075,0.83380085,0.8189728,0.865746796131134,0.4329931,0.42628703,ssn_ens0_cv3
4,12240.0,0.70270014,27.23039,0.705730676651001,0.68270886,0.48075667,0.7236996,18.741829,0.7360308170318604,0.70639,0.507306,0.7301331,17.720587,0.7376838326454163,0.73563844,0.4983302,0.72042483,16.919935,0.7368518710136414,0.765185,0.48453438,0.750065,11.584968,0.7611801624298096,0.74363995,0.5030742,0.761761,0.23692812,0.7889924049377441,0.72445804,0.5050116,0.7523435,1.3316994,0.7841398119926453,0.7527931,0.50490475,0.76742715,6.2745104,0.8036598563194275,0.74995726,0.5037276,ssn_ens0_cv3
5,20444.0,0.9062262,7.2099395,0.9080089926719666,0.25590104,0.48355302,0.9025436,1.5456858,0.9100940823554993,0.26675904,0.48463327,0.9029003,1.7706907,0.9157264828681946,0.29121336,0.46260518,0.90810233,0.61142635,0.9177834391593933,0.29755357,0.46081674,0.90882325,3.9718256,0.9193100929260254,0.29965112,0.47062713,0.9144117,2.6022305,0.9240887761116028,0.30635244,0.4728421,0.9090419,0.5429466,0.9246153235435486,0.30894592,0.4773065,0.9091948,0.11250245,0.9221989512443542,0.3110195,0.47671926,ssn_ens0_cv3
6,6033.0,0.7592351,15.829603,0.7765486836433411,0.39785028,0.4860791,0.7483831,15.282613,0.7829909324645996,0.53434455,0.4711557,0.77454984,7.11089,0.7915622591972351,0.52857316,0.481112,0.76181877,1.9559091,0.7990004420280457,0.54819655,0.4710467,0.76325387,1.8896071,0.7951867580413818,0.5717536,0.48397082,0.7697202,2.4034479,0.8009572625160217,0.58797824,0.48681462,0.77159876,0.497265,0.8044655919075012,0.56665355,0.48457843,0.770862,1.093983,0.8102614283561707,0.5748431,0.48177996,ssn_ens0_cv3
7,5462.0,0.7988746,26.327354,0.8434766530990601,0.2860589,0.4265713,0.8065717,4.577078,0.8664959669113159,0.3881533,0.43167782,0.8277143,2.874405,0.873610258102417,0.3647805,0.44212744,0.8424821,0.54924935,0.8779869675636292,0.37539208,0.4444426,0.8447183,5.0347857,0.8782569169998169,0.38136503,0.45118675,0.8354654,0.054924935,0.8775084018707275,0.39721432,0.44942632,0.8416357,2.0139143,0.8809396624565125,0.39257127,0.4538253,0.8401716,0.6590992,0.883310854434967,0.39017496,0.45445034,ssn_ens0_cv3
8,381.0,0.3767742,3.4120734,0.42208588123321533,0.955332,0.4215695,0.3575,9.973753,0.4260485768318176,1.1129768,0.40841523,0.35976332,5.511811,0.437357634305954,1.1296101,0.42464852,0.35480464,4.9868765,0.44831591844558716,1.1755105,0.41856864,0.3559055,3.1496062,0.5058977603912354,1.1586497,0.419929,0.36069986,4.9868765,0.5045278072357178,1.153672,0.41579732,0.3567889,0.0,0.5065711140632629,1.175206,0.42529067,0.35845214,1.0498688,0.5263158082962036,1.1798508,0.42628303,ssn_ens0_cv3
9,4850.0,0.8229486,8.804124,0.8477501273155212,0.32378256,0.42379287,0.83473027,8.123712,0.8534401059150696,0.35521713,0.42045665,0.83931047,8.123712,0.8535681962966919,0.39267996,0.41618797,0.8442118,0.9072165,0.8606175780296326,0.39760676,0.42445683,0.84201026,1.1340207,0.8606640696525574,0.40351447,0.41997686,0.84232897,1.1958764,0.8654788136482239,0.40289482,0.42661765,0.8443171,0.6597938,0.8706914782524109,0.40442765,0.42105654,0.8420407,0.35051548,0.8695837259292603,0.40785342,0.42244598,ssn_ens0_cv3
