,rmses,IR_rmses,rater0_sample_top_dice,rater0_sample_best_avd,rater1_sample_top_dice,rater1_sample_best_avd,GED_vol_sorted,GED_dice_sorted,rater0_best_dice_dsorted_ss20,rater1_best_dice_dsorted_ss20,mean_gt_vols
0,0.32253167033195496,0.4013541638851166,0.58473176,3.1824296,0.6283863,1.1363636,0.31694707,0.3088609109583655,0.6646106243133545,0.714927077293396,2039.5
1,0.3896476924419403,0.4204498827457428,0.5919453,19.951338,0.5283458,29.3802,0.6586827,0.6512528354400082,0.6673204898834229,0.5868178606033325,3507.5
2,0.38015010952949524,0.42574062943458557,0.5545675,22.116766,0.51969486,27.106327,0.6854925,0.6776925886932172,0.6244588494300842,0.5785701870918274,3596.0
3,0.3883112668991089,0.44240570068359375,0.57639885,31.620554,0.5209818,37.785767,0.66385806,0.6565405515463728,0.6386430859565735,0.5776707530021667,3717.5
4,0.4622451663017273,0.47092849016189575,0.7182384,41.018288,0.7207103,40.703873,0.758452,0.757840193886506,0.7216134667396545,0.7244554162025452,18433.0
5,0.4714072346687317,0.47074025869369507,0.52795625,56.010498,0.517455,55.922234,0.97682106,0.975260181921093,0.5421977043151855,0.530752956867218,14468.5
6,0.4760328531265259,0.46627819538116455,0.51039106,54.537956,0.49394384,56.40688,0.96935034,0.9674419434839174,0.5358350276947021,0.5142667889595032,14867.0
7,0.4723037779331207,0.4598129093647003,0.5342113,49.347946,0.50287664,54.822742,0.90465266,0.9025515165376037,0.561318039894104,0.5227731466293335,15289.5
8,0.4841765761375427,0.46411338448524475,0.5494634,51.262356,0.5242039,54.758507,0.92100084,0.9198910263416016,0.5762680768966675,0.5453672409057617,15550.5
9,0.5065463781356812,0.4618780314922333,0.5300709,49.633976,0.4991755,54.3656,0.9165723,0.9157341949249569,0.5608901381492615,0.523213267326355,16667.5
10,0.4909215271472931,0.4406055212020874,0.5143256,57.914894,0.46623427,60.529465,0.85532826,0.8515388706404913,0.5266693830490112,0.4870173931121826,7283.5
11,0.4590303599834442,0.43059954047203064,0.5645596,35.688747,0.5496715,57.350952,0.699795,0.6977458365849758,0.5901319980621338,0.5580203533172607,7364.5
12,0.44432881474494934,0.45043888688087463,0.29181767,49.447235,0.2979746,56.696594,0.7336966,0.727074611951646,0.3531574308872223,0.32733285427093506,7548.0
13,0.42852333188056946,0.39028239250183105,0.70181316,24.730778,0.7090392,29.938316,0.6896454,0.6867701861419176,0.7306808233261108,0.7273343801498413,13772.5
14,0.35076403617858887,0.43513476848602295,0.28817946,2.515244,0.30124816,25.736057,0.5123545,0.5055024225852992,0.4327603578567505,0.38210228085517883,2099.5
15,0.47712790966033936,0.4178134799003601,0.73059076,36.088093,0.7254612,38.963573,0.71665305,0.7159899632005314,0.7372937798500061,0.7307040691375732,18033.0
16,0.3308851718902588,0.4405147135257721,0.10754912,4.646465,0.16681534,1.664817,0.3655846,0.35974493358823423,0.20457279682159424,0.251554936170578,1148.5
17,0.42325106263160706,0.37585484981536865,0.5597236,40.70538,0.51124173,36.63426,0.7390194,0.7360871090308616,0.5929887294769287,0.553032636642456,8617.0
18,0.4235394597053528,0.4427601099014282,0.7065527,32.857143,0.618377,49.12604,0.6261815,0.6251892668636221,0.7288553714752197,0.6220514178276062,10961.0
19,0.38446754217147827,0.4545055031776428,0.31443298,6.9413095,0.299256,38.58473,0.74841684,0.7255525698199085,0.38417649269104004,0.3694060146808624,2228.5
20,0.4527893662452698,0.41890889406204224,0.6183515,40.893562,0.6011679,48.22744,0.7703893,0.7678389925313625,0.637955367565155,0.6129081845283508,16298.0
21,0.3091743588447571,0.4074493944644928,0.28707483,3.1460671,0.25743708,1.8065886,0.5228387,0.5157908620606911,0.41914430260658264,0.3630806803703308,915.5
22,0.38062623143196106,0.4433668553829193,0.4928839,7.7676697,0.46174863,27.35849,0.5883565,0.575106744193717,0.6180335283279419,0.5007286667823792,1774.5
23,0.32415854930877686,0.4577600657939911,0.13922566,17.480316,0.17527816,48.230396,0.49088064,0.4849663000357779,0.2009844183921814,0.21948212385177612,3114.0
24,0.43010538816452026,0.43173328042030334,0.32597497,14.556575,0.31990793,32.804234,0.70404583,0.6991399444639683,0.3974512219429016,0.3639834523200989,1857.0
25,0.41523146629333496,0.4567622244358063,0.23360288,44.55307,0.2404072,54.886364,0.7893834,0.7787940253552638,0.2995735704898834,0.2880215346813202,1596.0
26,0.36803898215293884,0.4556696116924286,0.22963952,9.728183,0.2302464,48.617363,0.5612156,0.557050545984193,0.3264540433883667,0.2683643400669098,1127.0
27,0.43229302763938904,0.44383490085601807,0.47096092,10.063752,0.39035007,44.1775,0.6572583,0.6498360902463136,0.5770026445388794,0.4279288053512573,2867.0
28,0.4291881322860718,0.41672706604003906,0.5853894,40.19824,0.5134269,36.92647,0.6704061,0.6669520320860964,0.6180585622787476,0.5476373434066772,8844.5
29,0.37678399682044983,0.4318399727344513,0.39521453,2.4568138,0.3476213,27.864864,0.6627102,0.6556611557344073,0.5036746859550476,0.378097802400589,3152.5
30,0.46660852432250977,0.46361058950424194,0.59708077,51.02402,0.58576316,53.902905,0.83892107,0.8372679862144746,0.6111589670181274,0.5950621366500854,12235.5
31,0.3402380347251892,0.4667799770832062,0.24410969,45.73202,0.34568864,44.992134,0.5707885,0.5591152666038588,0.2871958613395691,0.39678898453712463,1920.0
32,0.3592314124107361,0.4074978232383728,0.64315045,5.7041574,0.23980719,1.1049724,0.3601237,0.3518394538838612,0.7215821743011475,0.2878963351249695,2728.0
33,0.38903987407684326,0.44821059703826904,0.41910967,38.1157,0.42118126,38.380512,0.6351669,0.6238790960296204,0.4668874144554138,0.46822741627693176,3031.5
34,0.44365209341049194,0.4490048289299011,0.73051846,31.259018,0.6713039,41.72783,0.6702164,0.6678649155717147,0.7539252042770386,0.6829125285148621,18126.0
35,0.3517322540283203,0.41082099080085754,0.45372868,6.929134,0.44601226,34.432236,0.47100395,0.46260393285437645,0.5685031414031982,0.5017160773277283,1727.0
36,0.4168603718280792,0.44697919487953186,0.3962433,0.0,0.36830285,36.59794,0.6396269,0.6285843258233448,0.4731977880001068,0.4036930799484253,1743.5
37,0.4232698678970337,0.4669297933578491,0.4332607,54.408966,0.49285445,51.621227,0.7534584,0.7513297577829736,0.4677804410457611,0.5209008455276489,9185.5
38,0.4622921943664551,0.4250069558620453,0.33167237,59.64728,0.27016607,60.14102,0.9036302,0.8986167857521459,0.37061330676078796,0.2992919087409973,4792.5
39,0.3892150819301605,0.4191334843635559,0.40846425,0.117577896,0.40146944,14.040953,0.7155911,0.6987211872088281,0.5584067702293396,0.4893854856491089,2047.0
40,0.3471723794937134,0.4180779457092285,0.11891892,9.433963,0.17409766,1.1627907,0.69584507,0.6912247808542912,0.2542720437049866,0.2847948372364044,1433.0
41,0.40421628952026367,0.46833452582359314,0.38992378,24.451878,0.25689378,43.338905,0.6736329,0.6636720722051043,0.4646669924259186,0.32082509994506836,3139.5
42,0.4384596347808838,0.444425106048584,0.6748141,34.880688,0.678496,33.778088,0.75908583,0.7559489249006698,0.699637770652771,0.7021276354789734,12924.5
